Tipo,DIRECCION,A�O,Semana,�rdenes completas Soportes,Ticket Repetido,PorcentajeTR,A�oSemana
PLAZA,CDMX,2022,19,715,8862,0.080681562,2022-19
PLAZA,CDMX,2022,20,909,10231,0.08884762,2022-20
PLAZA,CDMX,2022,21,1126,11289,0.099743113,2022-21
PLAZA,CDMX,2022,22,988,10236,0.096522079,2022-22
PLAZA,CDMX,2022,23,1018,10957,0.092908643,2022-23
PLAZA,CDMX,2022,24,1162,10861,0.106988307,2022-24
PLAZA,CDMX,2022,25,1019,10547,0.096615151,2022-25
PLAZA,CDMX,2022,26,1075,11539,0.093162319,2022-26
PLAZA,CDMX,2022,27,1145,11066,0.103470089,2022-27
PLAZA,CDMX,2022,28,1001,10908,0.09176751,2022-28
PLAZA,CDMX,2022,29,971,10979,0.08844157,2022-29
PLAZA,CDMX,2022,30,1002,10462,0.095775186,2022-30
PLAZA,CDMX,2022,31,950,10326,0.092000775,2022-31
PLAZA,CDMX,2022,32,939,10484,0.089565052,2022-32
PLAZA,CDMX,2022,33,951,10446,0.091039632,2022-33
PLAZA,CDMX,2022,34,939,10042,0.093507269,2022-34
PLAZA,CDMX,2022,35,945,9921,0.095252495,2022-35
PLAZA,CDMX,2022,36,900,9641,0.093351312,2022-36
PLAZA,CDMX,2022,37,821,8317,0.098713478,2022-37
PLAZA,CDMX,2022,38,870,9746,0.089267392,2022-38
PLAZA,CDMX,2022,39,756,9055,0.083489785,2022-39
PLAZA,CDMX,2022,40,845,9517,0.088788484,2022-40
PLAZA,CDMX,2022,41,759,9180,0.082679739,2022-41
PLAZA,CDMX,2022,42,786,9338,0.0841722,2022-42
PLAZA,CDMX,2022,43,797,8919,0.089359794,2022-43
PLAZA,CDMX,2022,44,690,8205,0.084095064,2022-44
PLAZA,CDMX,2022,45,739,9210,0.080238871,2022-45
PLAZA,CELAYA,2022,1,4,143,0.027972028,2022-01
PLAZA,CELAYA,2022,2,17,193,0.088082902,2022-02
PLAZA,CELAYA,2022,3,13,165,0.078787879,2022-03
PLAZA,CELAYA,2022,4,12,196,0.06122449,2022-04
PLAZA,CELAYA,2022,5,8,134,0.059701493,2022-05
PLAZA,CELAYA,2022,6,8,168,0.047619048,2022-06
PLAZA,CELAYA,2022,7,11,156,0.070512821,2022-07
PLAZA,CELAYA,2022,8,6,145,0.04137931,2022-08
PLAZA,CELAYA,2022,9,8,155,0.051612903,2022-09
PLAZA,CELAYA,2022,10,12,160,0.075,2022-10
PLAZA,CELAYA,2022,11,6,138,0.043478261,2022-11
PLAZA,CELAYA,2022,12,10,111,0.09009009,2022-12
PLAZA,CELAYA,2022,13,8,132,0.060606061,2022-13
PLAZA,CELAYA,2022,14,11,168,0.06547619,2022-14
PLAZA,CELAYA,2022,15,17,180,0.094444444,2022-15
PLAZA,CELAYA,2022,16,22,206,0.106796117,2022-16
PLAZA,CELAYA,2022,17,15,178,0.084269663,2022-17
PLAZA,CELAYA,2022,18,17,176,0.096590909,2022-18
PLAZA,CELAYA,2022,19,16,172,0.093023256,2022-19
PLAZA,CELAYA,2022,20,10,191,0.052356021,2022-20
PLAZA,CELAYA,2022,21,26,202,0.128712871,2022-21
PLAZA,CELAYA,2022,22,11,178,0.061797753,2022-22
PLAZA,CELAYA,2022,23,18,189,0.095238095,2022-23
PLAZA,CELAYA,2022,24,11,175,0.062857143,2022-24
PLAZA,CELAYA,2022,25,13,180,0.072222222,2022-25
PLAZA,CELAYA,2022,26,14,187,0.07486631,2022-26
PLAZA,CELAYA,2022,27,24,196,0.12244898,2022-27
PLAZA,CELAYA,2022,28,16,181,0.08839779,2022-28
PLAZA,CELAYA,2022,29,11,185,0.059459459,2022-29
PLAZA,CELAYA,2022,30,14,198,0.070707071,2022-30
PLAZA,CELAYA,2022,31,14,174,0.08045977,2022-31
PLAZA,CELAYA,2022,32,13,172,0.075581395,2022-32
PLAZA,CELAYA,2022,33,22,239,0.092050209,2022-33
PLAZA,CELAYA,2022,34,24,212,0.113207547,2022-34
PLAZA,CELAYA,2022,35,24,200,0.12,2022-35
PLAZA,CELAYA,2022,36,25,200,0.125,2022-36
PLAZA,CELAYA,2022,37,18,161,0.111801242,2022-37
PLAZA,CELAYA,2022,38,18,192,0.09375,2022-38
PLAZA,CELAYA,2022,39,18,164,0.109756098,2022-39
PLAZA,CELAYA,2022,40,11,166,0.06626506,2022-40
PLAZA,CELAYA,2022,41,15,268,0.055970149,2022-41
PLAZA,CELAYA,2022,42,17,216,0.078703704,2022-42
PLAZA,CELAYA,2022,43,8,134,0.059701493,2022-43
PLAZA,CELAYA,2022,44,10,135,0.074074074,2022-44
PLAZA,CELAYA,2022,45,5,153,0.032679739,2022-45
PLAZA,CHIHUAHUA,2022,1,44,400,0.11,2022-01
PLAZA,CHIHUAHUA,2022,2,34,376,0.090425532,2022-02
PLAZA,CHIHUAHUA,2022,3,32,393,0.081424936,2022-03
PLAZA,CHIHUAHUA,2022,4,32,336,0.095238095,2022-04
PLAZA,CHIHUAHUA,2022,5,33,407,0.081081081,2022-05
PLAZA,CHIHUAHUA,2022,6,39,447,0.087248322,2022-06
PLAZA,CHIHUAHUA,2022,7,38,495,0.076767677,2022-07
PLAZA,CHIHUAHUA,2022,8,50,577,0.086655113,2022-08
PLAZA,CHIHUAHUA,2022,9,52,440,0.118181818,2022-09
PLAZA,CHIHUAHUA,2022,10,43,445,0.096629213,2022-10
PLAZA,CHIHUAHUA,2022,11,23,443,0.051918736,2022-11
PLAZA,CHIHUAHUA,2022,12,39,422,0.092417062,2022-12
PLAZA,CHIHUAHUA,2022,13,43,450,0.095555556,2022-13
PLAZA,CHIHUAHUA,2022,14,31,426,0.072769953,2022-14
PLAZA,CHIHUAHUA,2022,15,32,365,0.087671233,2022-15
PLAZA,CHIHUAHUA,2022,16,35,460,0.076086957,2022-16
PLAZA,CHIHUAHUA,2022,17,34,477,0.071278826,2022-17
PLAZA,CHIHUAHUA,2022,18,16,376,0.042553191,2022-18
PLAZA,CHIHUAHUA,2022,19,22,364,0.06043956,2022-19
PLAZA,CHIHUAHUA,2022,20,29,442,0.06561086,2022-20
PLAZA,CHIHUAHUA,2022,21,38,469,0.081023454,2022-21
PLAZA,CHIHUAHUA,2022,22,42,552,0.076086957,2022-22
PLAZA,CHIHUAHUA,2022,23,35,445,0.078651685,2022-23
PLAZA,CHIHUAHUA,2022,24,35,480,0.072916667,2022-24
PLAZA,CHIHUAHUA,2022,25,54,630,0.085714286,2022-25
PLAZA,CHIHUAHUA,2022,26,40,471,0.08492569,2022-26
PLAZA,CHIHUAHUA,2022,27,38,494,0.076923077,2022-27
PLAZA,CHIHUAHUA,2022,28,43,492,0.087398374,2022-28
PLAZA,CHIHUAHUA,2022,29,46,502,0.091633466,2022-29
PLAZA,CHIHUAHUA,2022,30,49,535,0.091588785,2022-30
PLAZA,CHIHUAHUA,2022,31,39,473,0.082452431,2022-31
PLAZA,CHIHUAHUA,2022,32,34,514,0.06614786,2022-32
PLAZA,CHIHUAHUA,2022,33,56,620,0.090322581,2022-33
PLAZA,CHIHUAHUA,2022,34,59,644,0.091614907,2022-34
PLAZA,CHIHUAHUA,2022,35,57,592,0.096283784,2022-35
PLAZA,CHIHUAHUA,2022,36,49,571,0.085814361,2022-36
PLAZA,CHIHUAHUA,2022,37,52,487,0.106776181,2022-37
PLAZA,CHIHUAHUA,2022,38,63,469,0.134328358,2022-38
PLAZA,CHIHUAHUA,2022,39,63,489,0.128834356,2022-39
PLAZA,CHIHUAHUA,2022,40,36,423,0.085106383,2022-40
PLAZA,CHIHUAHUA,2022,41,48,490,0.097959184,2022-41
PLAZA,CHIHUAHUA,2022,42,35,448,0.078125,2022-42
PLAZA,CHIHUAHUA,2022,43,51,443,0.115124153,2022-43
PLAZA,CHIHUAHUA,2022,44,43,486,0.088477366,2022-44
PLAZA,CHIHUAHUA,2022,45,44,466,0.094420601,2022-45
PLAZA,CIUDAD JUAREZ,2022,1,359,1732,0.207274827,2022-01
PLAZA,CIUDAD JUAREZ,2022,2,325,1545,0.210355987,2022-02
PLAZA,CIUDAD JUAREZ,2022,3,395,1752,0.225456621,2022-03
PLAZA,CIUDAD JUAREZ,2022,4,390,1652,0.236077482,2022-04
PLAZA,CIUDAD JUAREZ,2022,5,364,1644,0.221411192,2022-05
PLAZA,CIUDAD JUAREZ,2022,6,404,1717,0.235294118,2022-06
PLAZA,CIUDAD JUAREZ,2022,7,402,1782,0.225589226,2022-07
PLAZA,CIUDAD JUAREZ,2022,8,363,1817,0.199779857,2022-08
PLAZA,CIUDAD JUAREZ,2022,9,344,1642,0.209500609,2022-09
PLAZA,CIUDAD JUAREZ,2022,10,319,1829,0.174412247,2022-10
PLAZA,CIUDAD JUAREZ,2022,11,329,1718,0.191501746,2022-11
PLAZA,CIUDAD JUAREZ,2022,12,324,1885,0.171883289,2022-12
PLAZA,CIUDAD JUAREZ,2022,13,325,1852,0.175485961,2022-13
PLAZA,CIUDAD JUAREZ,2022,14,357,1768,0.201923077,2022-14
PLAZA,CIUDAD JUAREZ,2022,15,267,1601,0.166770768,2022-15
PLAZA,CIUDAD JUAREZ,2022,16,351,1969,0.178263078,2022-16
PLAZA,CIUDAD JUAREZ,2022,17,344,1849,0.186046512,2022-17
PLAZA,CIUDAD JUAREZ,2022,18,299,1531,0.195297191,2022-18
PLAZA,CIUDAD JUAREZ,2022,19,217,1459,0.148732008,2022-19
PLAZA,CIUDAD JUAREZ,2022,20,276,1711,0.161309176,2022-20
PLAZA,CIUDAD JUAREZ,2022,21,268,1771,0.151326934,2022-21
PLAZA,CIUDAD JUAREZ,2022,22,323,1878,0.17199148,2022-22
PLAZA,CIUDAD JUAREZ,2022,23,370,2239,0.165252345,2022-23
PLAZA,CIUDAD JUAREZ,2022,24,365,2169,0.168280314,2022-24
PLAZA,CIUDAD JUAREZ,2022,25,453,3086,0.146791964,2022-25
PLAZA,CIUDAD JUAREZ,2022,26,359,1964,0.182790224,2022-26
PLAZA,CIUDAD JUAREZ,2022,27,464,2190,0.211872146,2022-27
PLAZA,CIUDAD JUAREZ,2022,28,358,2059,0.173870811,2022-28
PLAZA,CIUDAD JUAREZ,2022,29,336,2015,0.16674938,2022-29
PLAZA,CIUDAD JUAREZ,2022,30,395,1965,0.201017812,2022-30
PLAZA,CIUDAD JUAREZ,2022,31,374,1909,0.195914091,2022-31
PLAZA,CIUDAD JUAREZ,2022,32,293,1661,0.176399759,2022-32
PLAZA,CIUDAD JUAREZ,2022,33,457,2410,0.189626556,2022-33
PLAZA,CIUDAD JUAREZ,2022,34,443,2132,0.207786116,2022-34
PLAZA,CIUDAD JUAREZ,2022,35,381,1976,0.192813765,2022-35
PLAZA,CIUDAD JUAREZ,2022,36,290,1534,0.18904824,2022-36
PLAZA,CIUDAD JUAREZ,2022,37,353,1849,0.190914008,2022-37
PLAZA,CIUDAD JUAREZ,2022,38,308,1669,0.184541642,2022-38
PLAZA,CIUDAD JUAREZ,2022,39,273,1396,0.195558739,2022-39
PLAZA,CIUDAD JUAREZ,2022,40,278,1735,0.160230548,2022-40
PLAZA,CIUDAD JUAREZ,2022,41,279,1623,0.171903882,2022-41
PLAZA,CIUDAD JUAREZ,2022,42,239,1400,0.170714286,2022-42
PLAZA,CIUDAD JUAREZ,2022,43,244,1423,0.171468728,2022-43
PLAZA,CIUDAD JUAREZ,2022,44,174,1283,0.135619641,2022-44
PLAZA,CIUDAD JUAREZ,2022,45,155,1186,0.1306914,2022-45
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,1,2,51,0.039215686,2022-01
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,2,5,56,0.089285714,2022-02
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,3,6,52,0.115384615,2022-03
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,4,4,57,0.070175439,2022-04
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,5,4,50,0.08,2022-05
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,6,7,74,0.094594595,2022-06
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,7,3,64,0.046875,2022-07
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,8,3,65,0.046153846,2022-08
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,9,2,46,0.043478261,2022-09
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,10,1,50,0.02,2022-10
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,11,4,57,0.070175439,2022-11
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,12,3,48,0.0625,2022-12
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,13,5,56,0.089285714,2022-13
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,14,6,84,0.071428571,2022-14
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,15,6,63,0.095238095,2022-15
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,16,9,84,0.107142857,2022-16
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,17,7,67,0.104477612,2022-17
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,18,3,59,0.050847458,2022-18
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,19,4,74,0.054054054,2022-19
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,20,4,79,0.050632911,2022-20
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,21,7,71,0.098591549,2022-21
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,22,5,91,0.054945055,2022-22
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,23,4,80,0.05,2022-23
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,24,2,110,0.018181818,2022-24
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,25,13,111,0.117117117,2022-25
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,26,4,117,0.034188034,2022-26
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,27,10,127,0.078740157,2022-27
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,28,9,138,0.065217391,2022-28
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,29,9,116,0.077586207,2022-29
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,30,10,125,0.08,2022-30
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,31,10,125,0.08,2022-31
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,32,10,163,0.061349693,2022-32
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,33,6,134,0.044776119,2022-33
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,34,12,179,0.067039106,2022-34
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,35,4,149,0.026845638,2022-35
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,36,9,176,0.051136364,2022-36
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,37,11,159,0.06918239,2022-37
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,38,13,129,0.100775194,2022-38
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,39,18,148,0.121621622,2022-39
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,40,6,113,0.053097345,2022-40
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,41,6,101,0.059405941,2022-41
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,42,10,120,0.083333333,2022-42
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,43,12,127,0.094488189,2022-43
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,44,8,118,0.06779661,2022-44
PLAZA,CIUDAD OBREGON / NAVOJOA,2022,45,11,115,0.095652174,2022-45
PLAZA,CIUDAD VICTORIA,2022,13,1,2,0.5,2022-13
PLAZA,CIUDAD VICTORIA,2022,16,1,14,0.071428571,2022-16
PLAZA,CIUDAD VICTORIA,2022,17,1,21,0.047619048,2022-17
PLAZA,CIUDAD VICTORIA,2022,19,4,17,0.235294118,2022-19
PLAZA,CIUDAD VICTORIA,2022,20,1,35,0.028571429,2022-20
PLAZA,CIUDAD VICTORIA,2022,22,1,35,0.028571429,2022-22
PLAZA,CIUDAD VICTORIA,2022,23,5,26,0.192307692,2022-23
PLAZA,CIUDAD VICTORIA,2022,24,2,22,0.090909091,2022-24
PLAZA,CIUDAD VICTORIA,2022,25,2,35,0.057142857,2022-25
PLAZA,CIUDAD VICTORIA,2022,26,2,34,0.058823529,2022-26
PLAZA,CIUDAD VICTORIA,2022,27,7,35,0.2,2022-27
PLAZA,CIUDAD VICTORIA,2022,28,6,52,0.115384615,2022-28
PLAZA,CIUDAD VICTORIA,2022,29,1,56,0.017857143,2022-29
PLAZA,CIUDAD VICTORIA,2022,30,2,44,0.045454545,2022-30
PLAZA,CIUDAD VICTORIA,2022,31,5,66,0.075757576,2022-31
PLAZA,CIUDAD VICTORIA,2022,32,4,36,0.111111111,2022-32
PLAZA,CIUDAD VICTORIA,2022,33,6,44,0.136363636,2022-33
PLAZA,CIUDAD VICTORIA,2022,34,5,53,0.094339623,2022-34
PLAZA,CIUDAD VICTORIA,2022,35,4,70,0.057142857,2022-35
PLAZA,CIUDAD VICTORIA,2022,36,3,67,0.044776119,2022-36
PLAZA,CIUDAD VICTORIA,2022,37,6,72,0.083333333,2022-37
PLAZA,CIUDAD VICTORIA,2022,38,9,64,0.140625,2022-38
PLAZA,CIUDAD VICTORIA,2022,39,2,45,0.044444444,2022-39
PLAZA,CIUDAD VICTORIA,2022,40,3,44,0.068181818,2022-40
PLAZA,CIUDAD VICTORIA,2022,41,2,50,0.04,2022-41
PLAZA,CIUDAD VICTORIA,2022,42,6,65,0.092307692,2022-42
PLAZA,CIUDAD VICTORIA,2022,43,4,49,0.081632653,2022-43
PLAZA,CIUDAD VICTORIA,2022,44,2,56,0.035714286,2022-44
PLAZA,CIUDAD VICTORIA,2022,45,6,49,0.12244898,2022-45
PLAZA,COATZA / MINA,2022,1,12,161,0.074534161,2022-01
PLAZA,COATZA / MINA,2022,2,12,128,0.09375,2022-02
PLAZA,COATZA / MINA,2022,3,6,125,0.048,2022-03
PLAZA,COATZA / MINA,2022,4,10,119,0.084033613,2022-04
PLAZA,COATZA / MINA,2022,5,14,135,0.103703704,2022-05
PLAZA,COATZA / MINA,2022,6,18,140,0.128571429,2022-06
PLAZA,COATZA / MINA,2022,7,12,122,0.098360656,2022-07
PLAZA,COATZA / MINA,2022,8,5,132,0.037878788,2022-08
PLAZA,COATZA / MINA,2022,9,6,117,0.051282051,2022-09
PLAZA,COATZA / MINA,2022,10,10,137,0.072992701,2022-10
PLAZA,COATZA / MINA,2022,11,6,113,0.053097345,2022-11
PLAZA,COATZA / MINA,2022,12,10,106,0.094339623,2022-12
PLAZA,COATZA / MINA,2022,13,5,104,0.048076923,2022-13
PLAZA,COATZA / MINA,2022,14,9,167,0.053892216,2022-14
PLAZA,COATZA / MINA,2022,15,12,109,0.110091743,2022-15
PLAZA,COATZA / MINA,2022,16,6,114,0.052631579,2022-16
PLAZA,COATZA / MINA,2022,17,10,132,0.075757576,2022-17
PLAZA,COATZA / MINA,2022,18,12,137,0.087591241,2022-18
PLAZA,COATZA / MINA,2022,19,6,126,0.047619048,2022-19
PLAZA,COATZA / MINA,2022,20,6,87,0.068965517,2022-20
PLAZA,COATZA / MINA,2022,21,15,157,0.095541401,2022-21
PLAZA,COATZA / MINA,2022,22,8,140,0.057142857,2022-22
PLAZA,COATZA / MINA,2022,23,15,179,0.083798883,2022-23
PLAZA,COATZA / MINA,2022,24,8,159,0.050314465,2022-24
PLAZA,COATZA / MINA,2022,25,8,146,0.054794521,2022-25
PLAZA,COATZA / MINA,2022,26,17,148,0.114864865,2022-26
PLAZA,COATZA / MINA,2022,27,13,146,0.089041096,2022-27
PLAZA,COATZA / MINA,2022,28,11,131,0.083969466,2022-28
PLAZA,COATZA / MINA,2022,29,11,121,0.090909091,2022-29
PLAZA,COATZA / MINA,2022,30,11,144,0.076388889,2022-30
PLAZA,COATZA / MINA,2022,31,12,138,0.086956522,2022-31
PLAZA,COATZA / MINA,2022,32,13,164,0.079268293,2022-32
PLAZA,COATZA / MINA,2022,33,8,146,0.054794521,2022-33
PLAZA,COATZA / MINA,2022,34,8,177,0.04519774,2022-34
PLAZA,COATZA / MINA,2022,35,10,178,0.056179775,2022-35
PLAZA,COATZA / MINA,2022,36,8,162,0.049382716,2022-36
PLAZA,COATZA / MINA,2022,37,13,175,0.074285714,2022-37
PLAZA,COATZA / MINA,2022,38,15,194,0.077319588,2022-38
PLAZA,COATZA / MINA,2022,39,15,175,0.085714286,2022-39
PLAZA,COATZA / MINA,2022,40,8,144,0.055555556,2022-40
PLAZA,COATZA / MINA,2022,41,23,216,0.106481481,2022-41
PLAZA,COATZA / MINA,2022,42,11,165,0.066666667,2022-42
PLAZA,COATZA / MINA,2022,43,5,147,0.034013605,2022-43
PLAZA,COATZA / MINA,2022,44,13,148,0.087837838,2022-44
PLAZA,COATZA / MINA,2022,45,15,140,0.107142857,2022-45
PLAZA,COLIMA / MANZANILLO,2022,1,1,11,0.090909091,2022-01
PLAZA,COLIMA / MANZANILLO,2022,2,1,16,0.0625,2022-02
PLAZA,COLIMA / MANZANILLO,2022,3,4,17,0.235294118,2022-03
PLAZA,COLIMA / MANZANILLO,2022,4,3,13,0.230769231,2022-04
PLAZA,COLIMA / MANZANILLO,2022,5,3,17,0.176470588,2022-05
PLAZA,COLIMA / MANZANILLO,2022,6,2,20,0.1,2022-06
PLAZA,COLIMA / MANZANILLO,2022,7,3,20,0.15,2022-07
PLAZA,COLIMA / MANZANILLO,2022,8,4,11,0.363636364,2022-08
PLAZA,COLIMA / MANZANILLO,2022,10,2,23,0.086956522,2022-10
PLAZA,COLIMA / MANZANILLO,2022,11,7,31,0.225806452,2022-11
PLAZA,COLIMA / MANZANILLO,2022,13,2,30,0.066666667,2022-13
PLAZA,COLIMA / MANZANILLO,2022,14,3,29,0.103448276,2022-14
PLAZA,COLIMA / MANZANILLO,2022,15,4,36,0.111111111,2022-15
PLAZA,COLIMA / MANZANILLO,2022,16,2,21,0.095238095,2022-16
PLAZA,COLIMA / MANZANILLO,2022,17,4,43,0.093023256,2022-17
PLAZA,COLIMA / MANZANILLO,2022,18,2,40,0.05,2022-18
PLAZA,COLIMA / MANZANILLO,2022,19,3,41,0.073170732,2022-19
PLAZA,COLIMA / MANZANILLO,2022,20,4,65,0.061538462,2022-20
PLAZA,COLIMA / MANZANILLO,2022,21,7,55,0.127272727,2022-21
PLAZA,COLIMA / MANZANILLO,2022,22,2,47,0.042553191,2022-22
PLAZA,COLIMA / MANZANILLO,2022,23,6,48,0.125,2022-23
PLAZA,COLIMA / MANZANILLO,2022,24,6,52,0.115384615,2022-24
PLAZA,COLIMA / MANZANILLO,2022,25,3,59,0.050847458,2022-25
PLAZA,COLIMA / MANZANILLO,2022,26,5,56,0.089285714,2022-26
PLAZA,COLIMA / MANZANILLO,2022,27,8,64,0.125,2022-27
PLAZA,COLIMA / MANZANILLO,2022,28,5,70,0.071428571,2022-28
PLAZA,COLIMA / MANZANILLO,2022,29,12,85,0.141176471,2022-29
PLAZA,COLIMA / MANZANILLO,2022,30,5,83,0.060240964,2022-30
PLAZA,COLIMA / MANZANILLO,2022,31,7,118,0.059322034,2022-31
PLAZA,COLIMA / MANZANILLO,2022,32,5,91,0.054945055,2022-32
PLAZA,COLIMA / MANZANILLO,2022,33,10,90,0.111111111,2022-33
PLAZA,COLIMA / MANZANILLO,2022,34,5,98,0.051020408,2022-34
PLAZA,COLIMA / MANZANILLO,2022,35,6,113,0.053097345,2022-35
PLAZA,COLIMA / MANZANILLO,2022,36,3,94,0.031914894,2022-36
PLAZA,COLIMA / MANZANILLO,2022,37,10,99,0.101010101,2022-37
PLAZA,COLIMA / MANZANILLO,2022,38,5,109,0.04587156,2022-38
PLAZA,COLIMA / MANZANILLO,2022,39,8,98,0.081632653,2022-39
PLAZA,COLIMA / MANZANILLO,2022,40,12,79,0.151898734,2022-40
PLAZA,COLIMA / MANZANILLO,2022,41,3,88,0.034090909,2022-41
PLAZA,COLIMA / MANZANILLO,2022,42,9,89,0.101123596,2022-42
PLAZA,COLIMA / MANZANILLO,2022,43,5,82,0.06097561,2022-43
PLAZA,COLIMA / MANZANILLO,2022,44,9,94,0.095744681,2022-44
PLAZA,COLIMA / MANZANILLO,2022,45,8,86,0.093023256,2022-45
PLAZA,CORDOBA / ORIZABA,2022,2,7,153,0.045751634,2022-02
PLAZA,CORDOBA / ORIZABA,2022,3,6,100,0.06,2022-03
PLAZA,CORDOBA / ORIZABA,2022,4,4,94,0.042553191,2022-04
PLAZA,CORDOBA / ORIZABA,2022,5,3,119,0.025210084,2022-05
PLAZA,CORDOBA / ORIZABA,2022,6,8,133,0.060150376,2022-06
PLAZA,CORDOBA / ORIZABA,2022,8,1,117,0.008547009,2022-08
PLAZA,CORDOBA / ORIZABA,2022,9,3,151,0.01986755,2022-09
PLAZA,CORDOBA / ORIZABA,2022,10,2,123,0.016260163,2022-10
PLAZA,CORDOBA / ORIZABA,2022,11,5,129,0.03875969,2022-11
PLAZA,CORDOBA / ORIZABA,2022,12,4,130,0.030769231,2022-12
PLAZA,CORDOBA / ORIZABA,2022,13,2,160,0.0125,2022-13
PLAZA,CORDOBA / ORIZABA,2022,14,1,130,0.007692308,2022-14
PLAZA,CORDOBA / ORIZABA,2022,15,3,104,0.028846154,2022-15
PLAZA,CORDOBA / ORIZABA,2022,16,4,97,0.041237113,2022-16
PLAZA,CORDOBA / ORIZABA,2022,17,4,160,0.025,2022-17
PLAZA,CORDOBA / ORIZABA,2022,18,6,112,0.053571429,2022-18
PLAZA,CORDOBA / ORIZABA,2022,19,5,106,0.047169811,2022-19
PLAZA,CORDOBA / ORIZABA,2022,20,5,180,0.027777778,2022-20
PLAZA,CORDOBA / ORIZABA,2022,21,8,168,0.047619048,2022-21
PLAZA,CORDOBA / ORIZABA,2022,22,2,146,0.01369863,2022-22
PLAZA,CORDOBA / ORIZABA,2022,23,2,144,0.013888889,2022-23
PLAZA,CORDOBA / ORIZABA,2022,24,6,138,0.043478261,2022-24
PLAZA,CORDOBA / ORIZABA,2022,25,3,167,0.017964072,2022-25
PLAZA,CORDOBA / ORIZABA,2022,26,5,162,0.030864198,2022-26
PLAZA,CORDOBA / ORIZABA,2022,27,3,175,0.017142857,2022-27
PLAZA,CORDOBA / ORIZABA,2022,28,8,192,0.041666667,2022-28
PLAZA,CORDOBA / ORIZABA,2022,29,5,152,0.032894737,2022-29
PLAZA,CORDOBA / ORIZABA,2022,30,6,169,0.035502959,2022-30
PLAZA,CORDOBA / ORIZABA,2022,31,4,158,0.025316456,2022-31
PLAZA,CORDOBA / ORIZABA,2022,32,5,150,0.033333333,2022-32
PLAZA,CORDOBA / ORIZABA,2022,33,3,152,0.019736842,2022-33
PLAZA,CORDOBA / ORIZABA,2022,34,5,161,0.031055901,2022-34
PLAZA,CORDOBA / ORIZABA,2022,35,4,191,0.020942408,2022-35
PLAZA,CORDOBA / ORIZABA,2022,36,7,169,0.041420118,2022-36
PLAZA,CORDOBA / ORIZABA,2022,37,12,154,0.077922078,2022-37
PLAZA,CORDOBA / ORIZABA,2022,38,6,177,0.033898305,2022-38
PLAZA,CORDOBA / ORIZABA,2022,39,5,155,0.032258065,2022-39
PLAZA,CORDOBA / ORIZABA,2022,40,6,161,0.037267081,2022-40
PLAZA,CORDOBA / ORIZABA,2022,41,3,173,0.01734104,2022-41
PLAZA,CORDOBA / ORIZABA,2022,42,4,167,0.023952096,2022-42
PLAZA,CORDOBA / ORIZABA,2022,43,3,160,0.01875,2022-43
PLAZA,CORDOBA / ORIZABA,2022,44,3,144,0.020833333,2022-44
PLAZA,CORDOBA / ORIZABA,2022,45,3,216,0.013888889,2022-45
PLAZA,CUERNAVACA,2022,1,16,311,0.051446945,2022-01
