Tipo,DIRECCION,Year,Semana,Amarilla,Naranja,Morada,Roja,TR,YearSemana,
DISTRITO,GDL LAZARO CARDENAS,2022,24,6,0,0,0,28,2022-24,6
DISTRITO,GDL LAZARO CARDENAS,2022,25,3,1,1,0,16,2022-25,5
DISTRITO,GDL LAZARO CARDENAS,2022,26,5,0,0,0,20,2022-26,5
DISTRITO,GDL LAZARO CARDENAS,2022,27,6,0,0,0,35,2022-27,6
DISTRITO,GDL LAZARO CARDENAS,2022,28,1,0,1,0,19,2022-28,2
DISTRITO,GDL LAZARO CARDENAS,2022,30,11,0,0,0,28,2022-30,11
DISTRITO,GDL LAZARO CARDENAS,2022,31,15,1,0,0,46,2022-31,16
DISTRITO,GDL LAZARO CARDENAS,2022,32,9,0,0,0,37,2022-32,9
DISTRITO,GDL LAZARO CARDENAS,2022,33,4,2,0,0,18,2022-33,6
DISTRITO,GDL LAZARO CARDENAS,2022,34,7,1,0,0,22,2022-34,8
DISTRITO,GDL LAZARO CARDENAS,2022,35,5,0,0,0,15,2022-35,5
DISTRITO,GDL LAZARO CARDENAS,2022,36,5,1,0,0,18,2022-36,6
DISTRITO,GDL LOPEZ MATEOS,2022,12,7,0,0,0,29,2022-12,7
DISTRITO,GDL LOPEZ MATEOS,2022,13,5,0,0,0,17,2022-13,5
DISTRITO,GDL LOPEZ MATEOS,2022,14,14,0,0,0,54,2022-14,14
DISTRITO,GDL LOPEZ MATEOS,2022,15,0,0,0,0,3,2022-15,0
DISTRITO,GDL LOPEZ MATEOS,2022,16,4,0,0,0,21,2022-16,4
DISTRITO,GDL LOPEZ MATEOS,2022,17,3,1,0,0,13,2022-17,4
DISTRITO,GDL LOPEZ MATEOS,2022,18,1,0,0,0,3,2022-18,1
DISTRITO,GDL LOPEZ MATEOS,2022,19,4,1,0,0,16,2022-19,5
DISTRITO,GDL LOPEZ MATEOS,2022,20,6,0,0,0,20,2022-20,6
DISTRITO,GDL LOPEZ MATEOS,2022,21,7,0,0,0,31,2022-21,7
DISTRITO,GDL LOPEZ MATEOS,2022,22,4,2,0,0,23,2022-22,6
DISTRITO,GDL LOPEZ MATEOS,2022,23,9,0,0,0,42,2022-23,9
DISTRITO,GDL LOPEZ MATEOS,2022,24,6,1,0,0,27,2022-24,7
DISTRITO,GDL LOPEZ MATEOS,2022,25,9,1,0,0,37,2022-25,10
DISTRITO,GDL LOPEZ MATEOS,2022,26,10,0,0,0,31,2022-26,10
DISTRITO,GDL LOPEZ MATEOS,2022,27,12,0,0,0,47,2022-27,12
DISTRITO,GDL LOPEZ MATEOS,2022,28,7,0,1,0,44,2022-28,8
DISTRITO,GDL LOPEZ MATEOS,2022,30,5,1,0,0,14,2022-30,6
DISTRITO,GDL LOPEZ MATEOS,2022,31,9,0,0,0,22,2022-31,9
DISTRITO,GDL LOPEZ MATEOS,2022,32,6,0,0,0,18,2022-32,6
DISTRITO,GDL LOPEZ MATEOS,2022,33,4,0,0,0,10,2022-33,4
DISTRITO,GDL LOPEZ MATEOS,2022,34,9,0,0,0,23,2022-34,9
DISTRITO,GDL LOPEZ MATEOS,2022,35,10,1,0,0,26,2022-35,11
DISTRITO,GDL LOPEZ MATEOS,2022,36,4,1,0,0,15,2022-36,5
DISTRITO,GUADALUPE TEPEYAC,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,GUADALUPE TEPEYAC,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,GUADALUPE TEPEYAC,2022,14,1,0,0,0,3,2022-14,1
DISTRITO,GUADALUPE TEPEYAC,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,GUADALUPE TEPEYAC,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,GUADALUPE TEPEYAC,2022,17,4,0,0,0,13,2022-17,4
DISTRITO,GUADALUPE TEPEYAC,2022,18,3,0,0,0,13,2022-18,3
DISTRITO,GUADALUPE TEPEYAC,2022,19,2,0,0,0,9,2022-19,2
DISTRITO,GUADALUPE TEPEYAC,2022,20,1,1,0,0,7,2022-20,2
DISTRITO,GUADALUPE TEPEYAC,2022,21,3,1,0,0,13,2022-21,4
DISTRITO,GUADALUPE TEPEYAC,2022,22,1,0,0,0,3,2022-22,1
DISTRITO,GUADALUPE TEPEYAC,2022,23,2,0,0,0,7,2022-23,2
DISTRITO,GUADALUPE TEPEYAC,2022,24,3,0,0,0,11,2022-24,3
DISTRITO,GUADALUPE TEPEYAC,2022,25,6,1,0,0,28,2022-25,7
DISTRITO,GUADALUPE TEPEYAC,2022,26,2,0,0,0,6,2022-26,2
DISTRITO,GUADALUPE TEPEYAC,2022,27,2,0,0,0,10,2022-27,2
DISTRITO,GUADALUPE TEPEYAC,2022,28,0,1,1,0,7,2022-28,2
DISTRITO,GUADALUPE TEPEYAC,2022,30,2,0,0,0,5,2022-30,2
DISTRITO,GUADALUPE TEPEYAC,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,GUADALUPE TEPEYAC,2022,32,2,0,0,0,4,2022-32,2
DISTRITO,GUADALUPE TEPEYAC,2022,33,2,0,0,0,8,2022-33,2
DISTRITO,GUADALUPE TEPEYAC,2022,34,1,0,0,0,2,2022-34,1
DISTRITO,GUADALUPE TEPEYAC,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,GUADALUPE TEPEYAC,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,GUANAJUATO,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,GUANAJUATO,2022,13,2,0,0,0,6,2022-13,2
DISTRITO,GUANAJUATO,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,GUANAJUATO,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,GUANAJUATO,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,GUANAJUATO,2022,17,1,0,0,0,3,2022-17,1
DISTRITO,GUANAJUATO,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,GUANAJUATO,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,GUANAJUATO,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,GUANAJUATO,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,GUANAJUATO,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,GUANAJUATO,2022,23,1,0,0,0,3,2022-23,1
DISTRITO,GUANAJUATO,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,GUANAJUATO,2022,25,1,0,0,0,3,2022-25,1
DISTRITO,GUANAJUATO,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,GUANAJUATO,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,GUANAJUATO,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,GUANAJUATO,2022,30,1,0,0,0,3,2022-30,1
DISTRITO,GUANAJUATO,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,GUANAJUATO,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,GUANAJUATO,2022,33,2,0,0,0,4,2022-33,2
DISTRITO,GUANAJUATO,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,GUANAJUATO,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,GUANAJUATO,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,HERMOSILLO,2022,12,1,0,0,0,3,2022-12,1
DISTRITO,HERMOSILLO,2022,13,1,0,0,0,3,2022-13,1
DISTRITO,HERMOSILLO,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,HERMOSILLO,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,HERMOSILLO,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,HERMOSILLO,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,HERMOSILLO,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,HERMOSILLO,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,HERMOSILLO,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,HERMOSILLO,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,HERMOSILLO,2022,22,1,0,0,0,3,2022-22,1
DISTRITO,HERMOSILLO,2022,23,1,0,0,0,3,2022-23,1
DISTRITO,HERMOSILLO,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,HERMOSILLO,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,HERMOSILLO,2022,26,1,0,0,0,3,2022-26,1
DISTRITO,HERMOSILLO,2022,27,1,0,0,0,3,2022-27,1
DISTRITO,HERMOSILLO,2022,28,2,0,0,0,6,2022-28,2
DISTRITO,HERMOSILLO,2022,30,1,1,0,0,4,2022-30,2
DISTRITO,HERMOSILLO,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,HERMOSILLO,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,HERMOSILLO,2022,33,0,1,0,0,2,2022-33,1
DISTRITO,HERMOSILLO,2022,34,1,0,0,0,2,2022-34,1
DISTRITO,HERMOSILLO,2022,35,3,0,0,0,6,2022-35,3
DISTRITO,HERMOSILLO,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,HUEHUETOCA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,HUEHUETOCA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,HUEHUETOCA,2022,14,1,0,0,0,3,2022-14,1
DISTRITO,HUEHUETOCA,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,HUEHUETOCA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,HUEHUETOCA,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,HUEHUETOCA,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,HUEHUETOCA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,HUEHUETOCA,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,HUEHUETOCA,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,HUEHUETOCA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,HUEHUETOCA,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,HUEHUETOCA,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,HUEHUETOCA,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,HUEHUETOCA,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,HUEHUETOCA,2022,27,1,0,0,0,3,2022-27,1
DISTRITO,HUEHUETOCA,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,HUEHUETOCA,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,HUEHUETOCA,2022,31,1,0,0,0,2,2022-31,1
DISTRITO,HUEHUETOCA,2022,32,2,0,0,0,4,2022-32,2
DISTRITO,HUEHUETOCA,2022,33,0,0,0,0,2,2022-33,0
DISTRITO,HUEHUETOCA,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,HUEHUETOCA,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,HUEHUETOCA,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,IRAPUATO,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,IRAPUATO,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,IRAPUATO,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,IRAPUATO,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,IRAPUATO,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,IRAPUATO,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,IRAPUATO,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,IRAPUATO,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,IRAPUATO,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,IRAPUATO,2022,21,1,0,0,0,3,2022-21,1
DISTRITO,IRAPUATO,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,IRAPUATO,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,IRAPUATO,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,IRAPUATO,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,IRAPUATO,2022,26,1,0,0,0,3,2022-26,1
DISTRITO,IRAPUATO,2022,27,5,0,0,0,15,2022-27,5
DISTRITO,IRAPUATO,2022,28,2,0,0,0,7,2022-28,2
DISTRITO,IRAPUATO,2022,30,3,0,0,0,7,2022-30,3
DISTRITO,IRAPUATO,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,IRAPUATO,2022,32,1,0,0,0,2,2022-32,1
DISTRITO,IRAPUATO,2022,33,3,1,0,0,9,2022-33,4
DISTRITO,IRAPUATO,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,IRAPUATO,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,IRAPUATO,2022,36,2,1,0,0,6,2022-36,3
DISTRITO,IZTAPALAPA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,IZTAPALAPA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,IZTAPALAPA,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,IZTAPALAPA,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,IZTAPALAPA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,IZTAPALAPA,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,IZTAPALAPA,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,IZTAPALAPA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,IZTAPALAPA,2022,20,2,0,0,0,6,2022-20,2
DISTRITO,IZTAPALAPA,2022,21,2,0,0,0,6,2022-21,2
DISTRITO,IZTAPALAPA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,IZTAPALAPA,2022,23,2,0,0,0,6,2022-23,2
DISTRITO,IZTAPALAPA,2022,24,2,0,0,0,6,2022-24,2
DISTRITO,IZTAPALAPA,2022,25,1,0,0,0,3,2022-25,1
DISTRITO,IZTAPALAPA,2022,26,1,1,0,0,6,2022-26,2
DISTRITO,IZTAPALAPA,2022,27,2,0,0,0,6,2022-27,2
DISTRITO,IZTAPALAPA,2022,28,1,0,0,0,3,2022-28,1
DISTRITO,IZTAPALAPA,2022,30,3,0,0,0,6,2022-30,3
DISTRITO,IZTAPALAPA,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,IZTAPALAPA,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,IZTAPALAPA,2022,33,2,0,0,0,4,2022-33,2
DISTRITO,IZTAPALAPA,2022,34,1,0,0,0,2,2022-34,1
DISTRITO,IZTAPALAPA,2022,35,4,0,0,0,8,2022-35,4
DISTRITO,IZTAPALAPA,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,JUAREZ NORTE,2022,12,12,0,0,0,41,2022-12,12
DISTRITO,JUAREZ NORTE,2022,13,17,0,0,0,63,2022-13,17
DISTRITO,JUAREZ NORTE,2022,14,14,0,0,0,79,2022-14,14
DISTRITO,JUAREZ NORTE,2022,15,3,0,0,0,20,2022-15,3
DISTRITO,JUAREZ NORTE,2022,16,5,3,0,0,44,2022-16,8
DISTRITO,JUAREZ NORTE,2022,17,4,3,0,0,28,2022-17,7
DISTRITO,JUAREZ NORTE,2022,18,14,1,0,0,55,2022-18,15
DISTRITO,JUAREZ NORTE,2022,19,6,1,0,0,29,2022-19,7
DISTRITO,JUAREZ NORTE,2022,20,10,0,0,0,55,2022-20,10
DISTRITO,JUAREZ NORTE,2022,21,4,0,0,0,27,2022-21,4
DISTRITO,JUAREZ NORTE,2022,22,7,2,0,0,33,2022-22,9
DISTRITO,JUAREZ NORTE,2022,23,17,2,0,0,80,2022-23,19
DISTRITO,JUAREZ NORTE,2022,24,2,0,0,0,23,2022-24,2
DISTRITO,JUAREZ NORTE,2022,25,13,2,0,0,73,2022-25,15
DISTRITO,JUAREZ NORTE,2022,26,11,0,1,0,58,2022-26,12
DISTRITO,JUAREZ NORTE,2022,27,19,1,0,0,100,2022-27,20
DISTRITO,JUAREZ NORTE,2022,28,7,3,1,0,77,2022-28,11
DISTRITO,JUAREZ NORTE,2022,30,2,0,0,0,8,2022-30,2
DISTRITO,JUAREZ NORTE,2022,31,14,3,0,0,46,2022-31,17
DISTRITO,JUAREZ NORTE,2022,32,4,0,0,0,9,2022-32,4
DISTRITO,JUAREZ NORTE,2022,33,10,0,0,0,25,2022-33,10
DISTRITO,JUAREZ NORTE,2022,34,9,1,1,0,23,2022-34,11
DISTRITO,JUAREZ NORTE,2022,35,5,0,0,0,18,2022-35,5
DISTRITO,JUAREZ NORTE,2022,36,2,0,0,0,10,2022-36,2
DISTRITO,JUAREZ SUR,2022,12,4,0,0,0,12,2022-12,4
DISTRITO,JUAREZ SUR,2022,13,4,0,0,0,12,2022-13,4
DISTRITO,JUAREZ SUR,2022,14,1,0,0,0,3,2022-14,1
DISTRITO,JUAREZ SUR,2022,15,2,0,0,0,6,2022-15,2
DISTRITO,JUAREZ SUR,2022,16,6,0,0,0,24,2022-16,6
DISTRITO,JUAREZ SUR,2022,17,2,0,0,0,7,2022-17,2
DISTRITO,JUAREZ SUR,2022,18,2,0,0,0,6,2022-18,2
DISTRITO,JUAREZ SUR,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,JUAREZ SUR,2022,20,1,0,0,0,3,2022-20,1
DISTRITO,JUAREZ SUR,2022,21,3,0,0,0,9,2022-21,3
DISTRITO,JUAREZ SUR,2022,22,2,0,0,0,6,2022-22,2
DISTRITO,JUAREZ SUR,2022,23,6,0,0,0,22,2022-23,6
DISTRITO,JUAREZ SUR,2022,24,3,0,0,0,11,2022-24,3
DISTRITO,JUAREZ SUR,2022,25,3,0,0,0,9,2022-25,3
DISTRITO,JUAREZ SUR,2022,26,1,0,0,0,11,2022-26,1
DISTRITO,JUAREZ SUR,2022,27,5,0,0,0,16,2022-27,5
DISTRITO,JUAREZ SUR,2022,28,5,0,0,0,19,2022-28,5
DISTRITO,JUAREZ SUR,2022,30,2,0,0,0,6,2022-30,2
DISTRITO,JUAREZ SUR,2022,31,3,0,0,0,9,2022-31,3
DISTRITO,JUAREZ SUR,2022,32,4,0,0,0,8,2022-32,4
DISTRITO,JUAREZ SUR,2022,33,4,0,0,0,11,2022-33,4
DISTRITO,JUAREZ SUR,2022,34,3,0,0,0,8,2022-34,3
DISTRITO,JUAREZ SUR,2022,35,8,0,0,0,19,2022-35,8
DISTRITO,JUAREZ SUR,2022,36,5,0,0,0,12,2022-36,5
DISTRITO,LA LAGUNA GOMEZ,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,LA LAGUNA GOMEZ,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,LA LAGUNA GOMEZ,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,LA LAGUNA GOMEZ,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,LA LAGUNA GOMEZ,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,LA LAGUNA GOMEZ,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,LA LAGUNA GOMEZ,2022,18,2,0,0,0,6,2022-18,2
DISTRITO,LA LAGUNA GOMEZ,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,LA LAGUNA GOMEZ,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,LA LAGUNA GOMEZ,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,LA LAGUNA GOMEZ,2022,22,1,0,0,0,4,2022-22,1
DISTRITO,LA LAGUNA GOMEZ,2022,23,1,0,0,0,3,2022-23,1
DISTRITO,LA LAGUNA GOMEZ,2022,24,1,0,0,0,4,2022-24,1
DISTRITO,LA LAGUNA GOMEZ,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,LA LAGUNA GOMEZ,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,LA LAGUNA GOMEZ,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,LA LAGUNA GOMEZ,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,LA LAGUNA GOMEZ,2022,30,1,0,0,0,2,2022-30,1
DISTRITO,LA LAGUNA GOMEZ,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,LA LAGUNA GOMEZ,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,LA LAGUNA GOMEZ,2022,33,2,0,0,0,4,2022-33,2
DISTRITO,LA LAGUNA GOMEZ,2022,34,2,0,0,0,4,2022-34,2
DISTRITO,LA LAGUNA GOMEZ,2022,35,2,0,0,0,5,2022-35,2
DISTRITO,LA LAGUNA GOMEZ,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,LA LAGUNA TORREON,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,LA LAGUNA TORREON,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,LA LAGUNA TORREON,2022,14,1,0,0,0,4,2022-14,1
DISTRITO,LA LAGUNA TORREON,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,LA LAGUNA TORREON,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,LA LAGUNA TORREON,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,LA LAGUNA TORREON,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,LA LAGUNA TORREON,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,LA LAGUNA TORREON,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,LA LAGUNA TORREON,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,LA LAGUNA TORREON,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,LA LAGUNA TORREON,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,LA LAGUNA TORREON,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,LA LAGUNA TORREON,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,LA LAGUNA TORREON,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,LA LAGUNA TORREON,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,LA LAGUNA TORREON,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,LA LAGUNA TORREON,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,LA LAGUNA TORREON,2022,31,1,0,0,0,2,2022-31,1
DISTRITO,LA LAGUNA TORREON,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,LA LAGUNA TORREON,2022,33,2,0,0,0,6,2022-33,2
DISTRITO,LA LAGUNA TORREON,2022,34,2,0,0,0,4,2022-34,2
DISTRITO,LA LAGUNA TORREON,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,LA LAGUNA TORREON,2022,36,2,1,0,0,6,2022-36,3
DISTRITO,LAS AGUILAS,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,LAS AGUILAS,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,LAS AGUILAS,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,LAS AGUILAS,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,LAS AGUILAS,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,LAS AGUILAS,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,LAS AGUILAS,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,LAS AGUILAS,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,LAS AGUILAS,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,LAS AGUILAS,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,LAS AGUILAS,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,LAS AGUILAS,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,LAS AGUILAS,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,LAS AGUILAS,2022,25,0,0,0,0,3,2022-25,0
DISTRITO,LAS AGUILAS,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,LAS AGUILAS,2022,27,3,0,0,0,10,2022-27,3
DISTRITO,LAS AGUILAS,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,LAS AGUILAS,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,LAS AGUILAS,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,LAS AGUILAS,2022,32,1,0,0,0,3,2022-32,1
DISTRITO,LAS AGUILAS,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,LAS AGUILAS,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,LAS AGUILAS,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,LAS AGUILAS,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,LOS MOCHIS,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,LOS MOCHIS,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,LOS MOCHIS,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,LOS MOCHIS,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,LOS MOCHIS,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,LOS MOCHIS,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,LOS MOCHIS,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,LOS MOCHIS,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,LOS MOCHIS,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,LOS MOCHIS,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,LOS MOCHIS,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,LOS MOCHIS,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,LOS MOCHIS,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,LOS MOCHIS,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,LOS MOCHIS,2022,26,2,0,0,0,6,2022-26,2
DISTRITO,LOS MOCHIS,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,LOS MOCHIS,2022,28,2,0,0,0,6,2022-28,2
DISTRITO,LOS MOCHIS,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,LOS MOCHIS,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,LOS MOCHIS,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,LOS MOCHIS,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,LOS MOCHIS,2022,34,1,0,0,0,2,2022-34,1
DISTRITO,LOS MOCHIS,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,LOS MOCHIS,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,LOS REYES,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,LOS REYES,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,LOS REYES,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,LOS REYES,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,LOS REYES,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,LOS REYES,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,LOS REYES,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,LOS REYES,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,LOS REYES,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,LOS REYES,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,LOS REYES,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,LOS REYES,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,LOS REYES,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,LOS REYES,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,LOS REYES,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,LOS REYES,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,LOS REYES,2022,28,1,0,0,0,3,2022-28,1
DISTRITO,LOS REYES,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,LOS REYES,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,LOS REYES,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,LOS REYES,2022,33,0,0,0,0,2,2022-33,0
DISTRITO,LOS REYES,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,LOS REYES,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,LOS REYES,2022,36,0,0,0,0,0,2022-36,0
