Nivel,NOMBRE,Year,SEMANA_REGISTRO,Calidad,Venta técnico,Productividad,Consumo de materiales,Positiva,Tarjetas,Year_Semana,TarjetasTotales
DISTRITO,COATZA / MINA,2022,32,1,0,1,0,6,0,2022-32,0
DISTRITO,CORDOBA / ORIZABA,2022,32,0,3,2,0,1,0,2022-32,0
DISTRITO,CUERNAVACA BUGAMBILIAS,2022,32,1,0,0,0,5,0,2022-32,0
DISTRITO,CUERNAVACA DE CORTEZ,2022,32,3,0,1,0,4,0,2022-32,1
DISTRITO,MERIDA NORTE,2022,32,1,0,2,0,8,0,2022-32,0
DISTRITO,MERIDA SUR,2022,32,0,1,1,0,6,0,2022-32,0
DISTRITO,PACHUCA,2022,32,0,1,1,0,4,0,2022-32,0
DISTRITO,POZA RICA,2022,32,1,0,2,0,5,0,2022-32,0
DISTRITO,PUE ANGELOPOLIS,2022,32,0,1,0,0,5,0,2022-32,0
DISTRITO,PUE LA NORIA,2022,32,1,1,1,0,5,1,2022-32,2
DISTRITO,PUE LORETO,2022,32,4,2,1,0,1,0,2022-32,0
DISTRITO,TUXTLA,2022,32,0,0,0,0,5,0,2022-32,0
DISTRITO,VERACRUZ,2022,32,1,0,4,0,8,0,2022-32,4
DISTRITO,VILLAHERMOSA,2022,32,0,0,2,0,4,0,2022-32,0
DISTRITO,XALAPA,2022,32,1,1,0,1,4,0,2022-32,0
DISTRITO,AEROPUERTO,2022,33,0,0,2,0,6,0,2022-33,2
DISTRITO,ARAGON,2022,33,0,2,4,0,6,0,2022-33,0
DISTRITO,AZCAPOTZALCO,2022,33,0,1,0,0,9,0,2022-33,1
DISTRITO,CENTRO HISTORICO,2022,33,0,0,1,0,7,0,2022-33,0
DISTRITO,CHALCO,2022,33,0,2,3,0,7,1,2022-33,2
DISTRITO,COACALCO,2022,33,0,2,1,0,11,0,2022-33,0
DISTRITO,CONDESA,2022,33,0,0,2,2,9,0,2022-33,1
DISTRITO,CONSTITUCION,2022,33,0,5,0,2,3,0,2022-33,0
DISTRITO,ECATEPEC,2022,33,0,1,1,1,8,0,2022-33,0
DISTRITO,GUADALUPE TEPEYAC,2022,33,0,1,2,0,4,1,2022-33,2
DISTRITO,HUEHUETOCA,2022,33,2,2,1,0,7,1,2022-33,2
DISTRITO,IZTAPALAPA,2022,33,0,1,1,0,4,0,2022-33,0
DISTRITO,LAS AGUILAS,2022,33,0,0,0,1,5,0,2022-33,1
DISTRITO,LOS REYES,2022,33,2,0,2,1,1,0,2022-33,0
DISTRITO,NAUCALPAN,2022,33,1,2,0,1,2,1,2022-33,2
DISTRITO,NEZA 1,2022,33,1,3,1,0,2,0,2022-33,0
DISTRITO,NEZA 2,2022,33,1,2,2,0,1,0,2022-33,0
DISTRITO,NICOLAS ROMERO,2022,33,0,0,2,0,8,0,2022-33,0
DISTRITO,OJO DE AGUA,2022,33,0,0,2,0,4,0,2022-33,0
DISTRITO,PEDREGAL,2022,33,1,1,3,0,3,0,2022-33,0
DISTRITO,POLANCO,2022,33,1,1,1,0,3,0,2022-33,3
DISTRITO,PORTALES,2022,33,3,0,3,0,4,0,2022-33,0
DISTRITO,SANTA FE,2022,33,0,1,0,0,7,0,2022-33,0
DISTRITO,SATELITE,2022,33,0,2,1,0,5,0,2022-33,0
DISTRITO,TECAMAC,2022,33,1,0,0,0,10,1,2022-33,0
DISTRITO,TEXCOCO,2022,33,1,0,0,0,5,0,2022-33,2
DISTRITO,TLALNEPANTLA,2022,33,0,0,0,1,5,0,2022-33,0
DISTRITO,TLALPAN,2022,33,0,0,1,0,9,0,2022-33,1
DISTRITO,TULTEPEC,2022,33,0,1,2,0,2,0,2022-33,1
DISTRITO,TULTITLAN,2022,33,1,1,1,0,5,0,2022-33,3
DISTRITO,XOCHIMILCO,2022,33,0,0,3,0,7,0,2022-33,1
DISTRITO,TOL LERMA SAN MATEO,2022,33,0,3,0,0,8,1,2022-33,3
DISTRITO,TOL METEPEC,2022,33,3,1,3,0,5,1,2022-33,2
DISTRITO,TOL SAN CARLOS,2022,33,0,1,4,0,7,0,2022-33,0
DISTRITO,CHIHUAHUA CUMBRES,2022,33,1,1,0,0,2,0,2022-33,2
DISTRITO,CHIHUAHUA DEL RELIZ,2022,33,0,3,0,0,3,0,2022-33,1
DISTRITO,JUAREZ NORTE,2022,33,1,5,0,0,4,0,2022-33,4
DISTRITO,JUAREZ SUR,2022,33,0,1,0,0,10,1,2022-33,4
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022,33,0,1,3,0,6,0,2022-33,4
DISTRITO,CIUDAD VICTORIA,2022,33,0,1,0,0,5,0,2022-33,0
DISTRITO,CULIACAN,2022,33,1,0,2,0,3,0,2022-33,2
DISTRITO,LOS MOCHIS,2022,33,0,0,0,0,2,0,2022-33,0
DISTRITO,HERMOSILLO,2022,33,0,2,3,0,3,0,2022-33,0
DISTRITO,LA LAGUNA GOMEZ,2022,33,0,0,1,0,5,0,2022-33,0
DISTRITO,LA LAGUNA TORREON,2022,33,0,1,0,0,5,0,2022-33,0
DISTRITO,MATAMOROS,2022,33,2,0,2,0,6,0,2022-33,0
DISTRITO,MAZATLAN,2022,33,0,0,0,0,6,0,2022-33,0
DISTRITO,MEXICALI,2022,33,3,0,0,1,6,2,2022-33,8
DISTRITO,MTY CARRETERA NACIONAL,2022,33,0,2,4,0,1,0,2022-33,3
DISTRITO,MTY CERRO DE LA SILLA,2022,33,0,0,2,0,6,1,2022-33,4
DISTRITO,MTY GARCIA,2022,33,0,1,0,0,9,1,2022-33,2
DISTRITO,MTY SANTA LUCIA,2022,33,0,0,0,0,4,0,2022-33,1
DISTRITO,MTY SENDERO DIVISORIO,2022,33,0,0,2,0,5,0,2022-33,3
DISTRITO,MTY SIERRA MADRE,2022,33,1,3,2,1,3,1,2022-33,4
DISTRITO,PIEDRAS NEGRAS / MONCLOVA,2022,33,0,3,4,0,7,0,2022-33,0
DISTRITO,REYNOSA,2022,33,4,0,0,0,8,0,2022-33,4
DISTRITO,SALTILLO,2022,33,5,3,2,0,1,0,2022-33,4
DISTRITO,SAN LUIS POTOSI ORIENTE,2022,33,1,3,0,0,8,0,2022-33,3
DISTRITO,SAN LUIS POTOSI PONIENTE,2022,33,0,0,1,0,3,0,2022-33,5
DISTRITO,TAMPICO,2022,33,0,1,1,0,0,0,2022-33,2
DISTRITO,TIJ FRONTERA,2022,33,0,0,0,0,1,0,2022-33,3
DISTRITO,TIJ RIO,2022,33,0,1,3,0,6,0,2022-33,1
DISTRITO,TIJ TECATE,2022,33,0,3,2,0,6,0,2022-33,3
DISTRITO,AGUASCALIENTES,2022,33,0,2,3,1,0,0,2022-33,2
DISTRITO,CELAYA,2022,33,2,1,0,0,3,1,2022-33,2
DISTRITO,COLIMA / MANZANILLO,2022,33,2,0,1,0,3,0,2022-33,2
DISTRITO,GDL BARRANCA,2022,33,0,2,0,1,3,0,2022-33,1
DISTRITO,GDL CHAPULTEPEC,2022,33,0,2,0,0,10,0,2022-33,6
DISTRITO,GDL COLOMOS,2022,33,0,0,0,0,3,1,2022-33,11
DISTRITO,GDL EL TAPATIO,2022,33,2,0,0,0,4,0,2022-33,1
DISTRITO,GDL ESTADIO,2022,33,0,1,3,0,7,0,2022-33,2
DISTRITO,GDL LA PRIMAVERA,2022,33,0,0,0,0,4,0,2022-33,5
DISTRITO,GDL LAZARO CARDENAS,2022,33,1,0,0,1,1,1,2022-33,9
DISTRITO,GDL LOPEZ MATEOS,2022,33,0,0,0,0,10,1,2022-33,6
DISTRITO,GUANAJUATO,2022,33,0,0,0,0,6,0,2022-33,0
DISTRITO,IRAPUATO,2022,33,1,0,1,0,4,0,2022-33,2
DISTRITO,CERRO GORDO,2022,33,4,0,9,0,1,0,2022-33,1
DISTRITO,DELTA,2022,33,1,1,3,0,4,1,2022-33,7
DISTRITO,MORELIA,2022,33,0,0,0,0,2,0,2022-33,0
DISTRITO,PUERTO VALLARTA,2022,33,0,0,2,0,2,1,2022-33,10
DISTRITO,QUERETARO CORREGIDORA,2022,33,2,0,0,0,4,0,2022-33,1
DISTRITO,QUERETARO SANTIAGO,2022,33,2,1,0,0,3,0,2022-33,1
DISTRITO,ACAPULCO,2022,33,0,0,0,0,4,0,2022-33,0
DISTRITO,CANCUN,2022,33,2,0,5,0,11,1,2022-33,1
DISTRITO,COATZA / MINA,2022,33,0,0,2,0,4,0,2022-33,0
DISTRITO,CORDOBA / ORIZABA,2022,33,0,2,2,0,4,0,2022-33,0
DISTRITO,CUERNAVACA BUGAMBILIAS,2022,33,2,0,0,0,4,0,2022-33,0
DISTRITO,CUERNAVACA DE CORTEZ,2022,33,0,1,1,0,5,0,2022-33,0
DISTRITO,MERIDA NORTE,2022,33,1,0,2,0,7,0,2022-33,1
DISTRITO,MERIDA SUR,2022,33,0,1,0,0,7,1,2022-33,1
DISTRITO,PACHUCA,2022,33,2,3,0,0,4,0,2022-33,2
DISTRITO,POZA RICA,2022,33,2,0,0,0,6,1,2022-33,4
DISTRITO,PUE ANGELOPOLIS,2022,33,1,0,0,0,5,0,2022-33,1
DISTRITO,PUE LA NORIA,2022,33,0,1,2,0,5,0,2022-33,2
DISTRITO,PUE LORETO,2022,33,2,3,1,0,2,1,2022-33,1
DISTRITO,TUXTLA,2022,33,0,0,1,0,5,0,2022-33,6
DISTRITO,VERACRUZ,2022,33,1,0,4,0,7,0,2022-33,4
DISTRITO,VILLAHERMOSA,2022,33,1,0,2,0,3,0,2022-33,0
DISTRITO,XALAPA,2022,33,0,3,1,0,4,0,2022-33,0
DISTRITO,AEROPUERTO,2022,34,0,0,1,0,3,0,2022-34,0
DISTRITO,ARAGON,2022,34,1,1,1,0,7,0,2022-34,0
DISTRITO,AZCAPOTZALCO,2022,34,0,3,0,1,7,0,2022-34,2
DISTRITO,CENTRO HISTORICO,2022,34,0,0,0,0,8,0,2022-34,0
DISTRITO,CHALCO,2022,34,0,1,7,0,8,0,2022-34,0
DISTRITO,COACALCO,2022,34,0,2,1,0,10,2,2022-34,4
DISTRITO,CONDESA,2022,34,0,0,4,0,10,0,2022-34,2
DISTRITO,CONSTITUCION,2022,34,2,1,3,1,5,0,2022-34,0
DISTRITO,ECATEPEC,2022,34,3,1,1,0,9,0,2022-34,1
DISTRITO,GUADALUPE TEPEYAC,2022,34,2,2,2,0,2,1,2022-34,2
DISTRITO,HUEHUETOCA,2022,34,3,2,3,0,5,0,2022-34,0
DISTRITO,IZTAPALAPA,2022,34,0,1,0,0,5,0,2022-34,2
DISTRITO,LAS AGUILAS,2022,34,0,2,0,1,5,0,2022-34,0
DISTRITO,LOS REYES,2022,34,1,0,2,1,2,0,2022-34,0
DISTRITO,NAUCALPAN,2022,34,0,2,1,1,0,0,2022-34,0
DISTRITO,NEZA 1,2022,34,2,1,0,0,6,0,2022-34,1
DISTRITO,NEZA 2,2022,34,4,0,1,0,3,0,2022-34,0
DISTRITO,NICOLAS ROMERO,2022,34,3,0,1,0,6,0,2022-34,0
DISTRITO,OJO DE AGUA,2022,34,0,0,1,0,5,0,2022-34,0
DISTRITO,PEDREGAL,2022,34,1,2,0,0,5,1,2022-34,1
DISTRITO,POLANCO,2022,34,1,3,1,0,2,0,2022-34,1
DISTRITO,PORTALES,2022,34,4,1,1,0,4,0,2022-34,0
DISTRITO,SANTA FE,2022,34,0,0,0,0,10,0,2022-34,3
DISTRITO,SATELITE,2022,34,2,1,0,0,5,2,2022-34,3
DISTRITO,TECAMAC,2022,34,1,0,0,0,9,1,2022-34,1
DISTRITO,TEXCOCO,2022,34,1,0,0,0,5,1,2022-34,1
DISTRITO,TLALNEPANTLA,2022,34,0,0,0,0,6,0,2022-34,0
DISTRITO,TLALPAN,2022,34,1,1,0,0,8,0,2022-34,1
DISTRITO,TULTEPEC,2022,34,0,2,3,0,6,0,2022-34,3
DISTRITO,TULTITLAN,2022,34,3,0,3,0,3,1,2022-34,2
DISTRITO,XOCHIMILCO,2022,34,0,0,1,0,7,0,2022-34,1
DISTRITO,TOL LERMA SAN MATEO,2022,34,0,2,1,0,9,0,2022-34,0
DISTRITO,TOL METEPEC,2022,34,0,0,6,0,6,1,2022-34,1
DISTRITO,TOL SAN CARLOS,2022,34,0,3,2,0,11,1,2022-34,1
DISTRITO,CHIHUAHUA CUMBRES,2022,34,2,0,1,0,1,0,2022-34,1
DISTRITO,CHIHUAHUA DEL RELIZ,2022,34,1,0,0,0,5,1,2022-34,1
DISTRITO,JUAREZ NORTE,2022,34,3,2,0,0,3,0,2022-34,10
DISTRITO,JUAREZ SUR,2022,34,2,1,0,0,10,1,2022-34,4
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022,34,1,1,2,0,7,1,2022-34,0
DISTRITO,CIUDAD VICTORIA,2022,34,0,1,1,0,4,0,2022-34,0
DISTRITO,CULIACAN,2022,34,1,0,2,0,3,0,2022-34,2
DISTRITO,LOS MOCHIS,2022,34,0,0,0,0,2,0,2022-34,0
DISTRITO,HERMOSILLO,2022,34,1,1,2,0,4,0,2022-34,2
DISTRITO,LA LAGUNA GOMEZ,2022,34,0,0,0,0,6,0,2022-34,2
DISTRITO,LA LAGUNA TORREON,2022,34,0,0,0,0,6,0,2022-34,2
DISTRITO,MATAMOROS,2022,34,0,2,1,0,7,0,2022-34,0
DISTRITO,MAZATLAN,2022,34,2,0,0,0,6,1,2022-34,6
DISTRITO,MEXICALI,2022,34,1,3,0,0,6,0,2022-34,4
DISTRITO,MTY CARRETERA NACIONAL,2022,34,1,4,2,0,3,0,2022-34,1
DISTRITO,MTY CERRO DE LA SILLA,2022,34,1,1,0,0,8,1,2022-34,1
DISTRITO,MTY GARCIA,2022,34,0,2,0,0,8,0,2022-34,3
DISTRITO,MTY MITRAS,2022,34,1,3,0,0,7,0,2022-34,1
DISTRITO,MTY SANTA LUCIA,2022,34,0,0,0,0,6,0,2022-34,6
DISTRITO,MTY SENDERO DIVISORIO,2022,34,0,0,0,0,8,0,2022-34,5
DISTRITO,MTY SIERRA MADRE,2022,34,1,1,3,1,3,0,2022-34,3
DISTRITO,PIEDRAS NEGRAS / MONCLOVA,2022,34,0,1,4,1,8,0,2022-34,0
DISTRITO,REYNOSA,2022,34,2,0,2,0,5,0,2022-34,8
DISTRITO,SALTILLO,2022,34,3,2,2,1,2,1,2022-34,4
DISTRITO,SAN LUIS POTOSI ORIENTE,2022,34,0,0,1,1,10,1,2022-34,5
DISTRITO,SAN LUIS POTOSI PONIENTE,2022,34,0,2,0,0,2,1,2022-34,4
DISTRITO,TAMPICO,2022,34,0,1,0,0,1,0,2022-34,4
DISTRITO,TIJ FRONTERA,2022,34,0,0,0,0,2,0,2022-34,2
DISTRITO,TIJ RIO,2022,34,0,1,1,0,4,0,2022-34,3
DISTRITO,TIJ TECATE,2022,34,0,4,1,0,2,1,2022-34,2
DISTRITO,AGUASCALIENTES,2022,34,2,0,5,0,0,0,2022-34,2
DISTRITO,CELAYA,2022,34,4,1,0,0,1,0,2022-34,0
DISTRITO,COLIMA / MANZANILLO,2022,34,3,0,0,0,3,0,2022-34,0
DISTRITO,GDL BARRANCA,2022,34,4,2,0,0,2,0,2022-34,1
DISTRITO,GDL CHAPULTEPEC,2022,34,0,1,3,0,10,1,2022-34,8
DISTRITO,GDL COLOMOS,2022,34,0,0,1,0,4,0,2022-34,12
DISTRITO,GDL EL TAPATIO,2022,34,3,1,1,0,3,1,2022-34,4
DISTRITO,GDL ESTADIO,2022,34,2,2,2,0,4,1,2022-34,7
DISTRITO,GDL LA PRIMAVERA,2022,34,0,0,2,0,2,0,2022-34,6
DISTRITO,GDL LOPEZ MATEOS,2022,34,1,0,0,0,10,0,2022-34,4
DISTRITO,GUANAJUATO,2022,34,0,2,0,0,4,0,2022-34,4
DISTRITO,IRAPUATO,2022,34,0,0,3,0,5,1,2022-34,8
DISTRITO,CERRO GORDO,2022,34,2,1,8,1,3,1,2022-34,4
DISTRITO,DELTA,2022,34,1,1,0,0,5,0,2022-34,3
DISTRITO,MORELIA,2022,34,0,0,0,0,2,0,2022-34,0
DISTRITO,PUERTO VALLARTA,2022,34,0,0,1,0,3,0,2022-34,14
DISTRITO,QUERETARO CORREGIDORA,2022,34,0,0,0,0,6,0,2022-34,2
DISTRITO,QUERETARO SANTIAGO,2022,34,2,0,0,0,5,2,2022-34,2
DISTRITO,ACAPULCO,2022,34,0,0,0,0,4,0,2022-34,0
DISTRITO,CANCUN,2022,34,0,0,4,0,14,0,2022-34,1
DISTRITO,COATZA / MINA,2022,34,0,0,0,0,6,0,2022-34,0
DISTRITO,CORDOBA / ORIZABA,2022,34,1,2,1,0,4,0,2022-34,0
DISTRITO,CUERNAVACA BUGAMBILIAS,2022,34,2,0,0,0,4,0,2022-34,0
DISTRITO,CUERNAVACA DE CORTEZ,2022,34,1,1,1,1,2,0,2022-34,0
DISTRITO,MERIDA NORTE,2022,34,1,0,1,0,8,0,2022-34,0
DISTRITO,MERIDA SUR,2022,34,1,0,0,0,7,1,2022-34,2
DISTRITO,PACHUCA,2022,34,0,4,2,0,2,0,2022-34,0
DISTRITO,POZA RICA,2022,34,0,1,1,1,5,0,2022-34,0
DISTRITO,PUE ANGELOPOLIS,2022,34,0,1,0,0,9,0,2022-34,1
DISTRITO,PUE LA NORIA,2022,34,1,0,0,0,7,0,2022-34,0
DISTRITO,PUE LORETO,2022,34,4,2,1,0,1,0,2022-34,0
DISTRITO,TUXTLA,2022,34,0,0,0,0,5,0,2022-34,2
DISTRITO,VERACRUZ,2022,34,1,0,4,0,8,1,2022-34,2
DISTRITO,VILLAHERMOSA,2022,34,0,0,1,0,5,0,2022-34,0
DISTRITO,XALAPA,2022,34,2,0,0,0,5,0,2022-34,0
DISTRITO,AEROPUERTO,2022,35,0,0,1,0,3,0,2022-35,0
DISTRITO,ARAGON,2022,35,1,1,2,2,4,0,2022-35,2
DISTRITO,AZCAPOTZALCO,2022,35,2,1,1,0,6,2,2022-35,5
DISTRITO,CENTRO HISTORICO,2022,35,0,0,0,0,9,0,2022-35,0
DISTRITO,CHALCO,2022,35,1,3,5,0,7,2,2022-35,2
DISTRITO,COACALCO,2022,35,0,2,0,0,9,0,2022-35,0
DISTRITO,CONDESA,2022,35,1,0,3,0,10,1,2022-35,2
DISTRITO,CONSTITUCION,2022,35,2,1,2,0,7,1,2022-35,1
DISTRITO,ECATEPEC,2022,35,3,0,1,1,9,1,2022-35,1
DISTRITO,GUADALUPE TEPEYAC,2022,35,0,2,2,1,3,0,2022-35,1
DISTRITO,HUEHUETOCA,2022,35,1,2,2,0,8,0,2022-35,0
DISTRITO,IZTAPALAPA,2022,35,3,0,0,0,3,0,2022-35,1
DISTRITO,LAS AGUILAS,2022,35,0,0,1,0,7,0,2022-35,0
DISTRITO,LOS REYES,2022,35,1,0,2,0,3,0,2022-35,0
DISTRITO,NAUCALPAN,2022,35,1,2,0,0,3,1,2022-35,1
DISTRITO,NEZA 1,2022,35,0,4,1,0,2,0,2022-35,0
DISTRITO,NEZA 2,2022,35,1,2,0,1,4,0,2022-35,2
DISTRITO,NICOLAS ROMERO,2022,35,0,1,1,0,8,0,2022-35,0
DISTRITO,OJO DE AGUA,2022,35,0,0,1,0,5,0,2022-35,2
DISTRITO,PEDREGAL,2022,35,0,1,3,0,5,0,2022-35,2
DISTRITO,POLANCO,2022,35,1,2,1,0,2,1,2022-35,2
DISTRITO,PORTALES,2022,35,2,0,2,0,4,0,2022-35,0
DISTRITO,SANTA FE,2022,35,0,0,1,0,8,1,2022-35,1
DISTRITO,SATELITE,2022,35,1,2,1,0,4,0,2022-35,4
DISTRITO,TECAMAC,2022,35,0,0,0,0,10,0,2022-35,0
DISTRITO,TEXCOCO,2022,35,0,0,0,0,6,0,2022-35,0
DISTRITO,TLALNEPANTLA,2022,35,0,0,0,0,6,0,2022-35,0
DISTRITO,TLALPAN,2022,35,0,0,1,0,9,0,2022-35,0
DISTRITO,TULTEPEC,2022,35,0,0,5,0,7,0,2022-35,1
DISTRITO,TULTITLAN,2022,35,0,1,0,1,7,1,2022-35,2
DISTRITO,XOCHIMILCO,2022,35,0,0,5,0,7,0,2022-35,1
DISTRITO,TOL LERMA SAN MATEO,2022,35,0,1,1,0,10,0,2022-35,2
DISTRITO,TOL METEPEC,2022,35,1,0,3,0,8,0,2022-35,1
DISTRITO,TOL SAN CARLOS,2022,35,0,1,2,0,11,1,2022-35,2
DISTRITO,CHIHUAHUA CUMBRES,2022,35,0,0,1,0,3,0,2022-35,2
DISTRITO,CHIHUAHUA DEL RELIZ,2022,35,0,1,0,0,5,0,2022-35,2
DISTRITO,JUAREZ NORTE,2022,35,5,0,2,0,3,3,2022-35,11
DISTRITO,JUAREZ SUR,2022,35,0,0,1,0,12,0,2022-35,3
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022,35,2,0,0,1,7,0,2022-35,2
DISTRITO,CIUDAD VICTORIA,2022,35,0,1,0,0,7,0,2022-35,0
DISTRITO,CULIACAN,2022,35,1,0,2,2,1,0,2022-35,3
DISTRITO,LOS MOCHIS,2022,35,0,0,0,0,2,0,2022-35,1
DISTRITO,HERMOSILLO,2022,35,1,0,3,1,3,0,2022-35,2
DISTRITO,LA LAGUNA GOMEZ,2022,35,0,0,1,0,7,0,2022-35,2
DISTRITO,LA LAGUNA TORREON,2022,35,0,0,0,0,6,0,2022-35,2
DISTRITO,MATAMOROS,2022,35,0,0,1,0,10,0,2022-35,0
DISTRITO,MAZATLAN,2022,35,1,0,0,0,6,0,2022-35,0
DISTRITO,MEXICALI,2022,35,2,3,0,0,6,2,2022-35,4
DISTRITO,MTY CARRETERA NACIONAL,2022,35,1,1,1,0,4,0,2022-35,2
DISTRITO,MTY CERRO DE LA SILLA,2022,35,1,0,0,0,7,0,2022-35,1
DISTRITO,MTY GARCIA,2022,35,0,0,1,0,8,1,2022-35,3
DISTRITO,MTY MITRAS,2022,35,1,2,1,0,6,0,2022-35,2
DISTRITO,MTY SANTA LUCIA,2022,35,0,0,0,0,4,0,2022-35,4
DISTRITO,MTY SENDERO DIVISORIO,2022,35,0,0,1,0,5,0,2022-35,1
DISTRITO,MTY SIERRA MADRE,2022,35,4,1,0,0,5,1,2022-35,3
DISTRITO,PIEDRAS NEGRAS / MONCLOVA,2022,35,0,2,4,0,6,0,2022-35,0
DISTRITO,REYNOSA,2022,35,0,0,3,0,6,0,2022-35,0
DISTRITO,SALTILLO,2022,35,3,5,0,0,3,1,2022-35,10
DISTRITO,SAN LUIS POTOSI ORIENTE,2022,35,1,1,1,0,9,0,2022-35,4
DISTRITO,SAN LUIS POTOSI PONIENTE,2022,35,0,1,0,0,4,0,2022-35,7
DISTRITO,TIJ FRONTERA,2022,35,0,0,0,0,3,0,2022-35,1
DISTRITO,TIJ RIO,2022,35,0,2,2,0,6,1,2022-35,3
DISTRITO,TIJ TECATE,2022,35,0,1,5,0,5,0,2022-35,8
DISTRITO,AGUASCALIENTES,2022,35,1,3,1,1,2,0,2022-35,8
DISTRITO,CELAYA,2022,35,6,0,1,0,0,2,2022-35,4
DISTRITO,COLIMA / MANZANILLO,2022,35,2,0,1,0,3,0,2022-35,0
DISTRITO,GDL BARRANCA,2022,35,1,2,0,0,1,1,2022-35,4
DISTRITO,GDL CHAPULTEPEC,2022,35,0,0,4,0,10,0,2022-35,7
DISTRITO,GDL COLOMOS,2022,35,0,0,0,0,2,0,2022-35,5
DISTRITO,GDL EL TAPATIO,2022,35,2,1,3,0,2,0,2022-35,1
DISTRITO,GDL ESTADIO,2022,35,0,2,1,1,7,0,2022-35,6
DISTRITO,GDL LA PRIMAVERA,2022,35,0,0,0,0,4,0,2022-35,6
DISTRITO,GDL LOPEZ MATEOS,2022,35,0,1,1,0,12,0,2022-35,9
DISTRITO,GUANAJUATO,2022,35,0,0,0,0,6,0,2022-35,0
DISTRITO,IRAPUATO,2022,35,0,0,0,0,8,0,2022-35,0
DISTRITO,CERRO GORDO,2022,35,5,1,6,0,2,1,2022-35,2
DISTRITO,DELTA,2022,35,1,0,2,0,1,0,2022-35,2
DISTRITO,MORELIA,2022,35,0,0,0,0,4,0,2022-35,2
DISTRITO,PUERTO VALLARTA,2022,35,0,0,1,0,3,0,2022-35,14
DISTRITO,QUERETARO CORREGIDORA,2022,35,0,0,0,0,6,1,2022-35,1
DISTRITO,QUERETARO SANTIAGO,2022,35,1,0,0,0,5,0,2022-35,2
DISTRITO,ACAPULCO,2022,35,0,0,0,0,4,0,2022-35,0
DISTRITO,CANCUN,2022,35,0,0,2,0,7,0,2022-35,4
DISTRITO,COATZA / MINA,2022,35,0,0,1,0,5,0,2022-35,0
DISTRITO,CORDOBA / ORIZABA,2022,35,0,2,3,0,3,0,2022-35,0
DISTRITO,CUERNAVACA BUGAMBILIAS,2022,35,1,0,0,0,5,0,2022-35,0
DISTRITO,CUERNAVACA DE CORTEZ,2022,35,1,1,0,0,4,0,2022-35,0
DISTRITO,MERIDA NORTE,2022,35,0,0,0,0,8,0,2022-35,2
DISTRITO,MERIDA SUR,2022,35,0,1,1,0,6,0,2022-35,0
DISTRITO,PACHUCA,2022,35,1,1,1,0,5,0,2022-35,4
DISTRITO,POZA RICA,2022,35,0,0,0,0,7,0,2022-35,0
DISTRITO,PUE ANGELOPOLIS,2022,35,1,1,0,1,6,0,2022-35,0
DISTRITO,PUE LA NORIA,2022,35,1,1,0,0,6,0,2022-35,0
DISTRITO,PUE LORETO,2022,35,2,3,0,0,3,0,2022-35,0
DISTRITO,TUXTLA,2022,35,0,0,1,0,5,0,2022-35,2
DISTRITO,VERACRUZ,2022,35,0,0,2,2,6,0,2022-35,4
DISTRITO,VILLAHERMOSA,2022,35,2,0,1,0,3,0,2022-35,0
DISTRITO,XALAPA,2022,35,0,2,1,0,5,0,2022-35,0
DISTRITO,AEROPUERTO,2022,36,0,1,0,0,3,0,2022-36,0
DISTRITO,ARAGON,2022,36,1,2,2,0,5,0,2022-36,0
DISTRITO,AZCAPOTZALCO,2022,36,1,2,1,0,6,0,2022-36,2
DISTRITO,CENTRO HISTORICO,2022,36,1,0,1,0,5,0,2022-36,0
DISTRITO,CHALCO,2022,36,0,4,5,0,7,0,2022-36,0
DISTRITO,COACALCO,2022,36,0,3,0,0,9,0,2022-36,0
DISTRITO,CONDESA,2022,36,0,0,4,0,10,1,2022-36,2
DISTRITO,CONSTITUCION,2022,36,1,1,1,1,6,0,2022-36,1
DISTRITO,ECATEPEC,2022,36,2,2,0,2,6,1,2022-36,1
DISTRITO,GUADALUPE TEPEYAC,2022,36,1,2,0,0,4,1,2022-36,1
DISTRITO,HUEHUETOCA,2022,36,4,1,3,0,5,0,2022-36,0
DISTRITO,IZTAPALAPA,2022,36,2,0,0,0,4,0,2022-36,4
DISTRITO,LAS AGUILAS,2022,36,0,0,0,0,8,0,2022-36,0
DISTRITO,LOS REYES,2022,36,1,1,2,0,2,0,2022-36,1
DISTRITO,NAUCALPAN,2022,36,1,1,1,1,2,0,2022-36,1
DISTRITO,NEZA 1,2022,36,3,1,1,0,3,2,2022-36,3
DISTRITO,NEZA 2,2022,36,3,0,1,0,4,0,2022-36,1
DISTRITO,NICOLAS ROMERO,2022,36,1,1,5,1,2,1,2022-36,1
DISTRITO,OJO DE AGUA,2022,36,0,0,1,0,5,0,2022-36,1
DISTRITO,PEDREGAL,2022,36,2,1,0,0,5,0,2022-36,0
DISTRITO,POLANCO,2022,36,0,0,1,0,5,0,2022-36,0
DISTRITO,PORTALES,2022,36,1,0,3,0,4,0,2022-36,0
DISTRITO,SANTA FE,2022,36,2,0,3,0,3,0,2022-36,1
DISTRITO,SATELITE,2022,36,4,0,1,1,3,3,2022-36,6
DISTRITO,TECAMAC,2022,36,0,0,0,0,10,0,2022-36,2
DISTRITO,TEXCOCO,2022,36,1,0,0,0,7,0,2022-36,0
