DIRECCION,REGION,DISTRITO,MES,SEMANA,Sop_Ingresados,Soportes Atendidos -6h,Soportes Atendidos -4h,Soportes Atendidos -2h,año ok,Año
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL ESTADIO,ene,2,541,412,344,173,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL LAZARO CARDENAS,ene,2,825,177,113,47,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,MORELIA,ene,2,138,126,119,78,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,CORDOBA / ORIZABA,ene,2,154,140,129,63,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,PACHUCA,ene,2,373,358,322,191,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,POZA RICA,ene,2,91,90,85,47,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,VERACRUZ,ene,2,561,475,348,145,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,XALAPA,ene,2,243,230,201,96,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,ACAPULCO,ene,2,62,59,42,12,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA BUGAMBILIAS,ene,2,161,152,136,61,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA DE CORTEZ,ene,2,178,169,160,96,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,ene,2,201,196,190,114,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,ene,2,250,238,176,71,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,ene,2,169,158,147,76,2022,2022
ORIENTE-SUR,SURESTE,CANCUN,ene,2,534,452,397,191,2022,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,ene,2,128,119,99,40,2022,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,ene,2,295,230,178,77,2022,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,ene,2,217,205,177,72,2022,2022
ORIENTE-SUR,SURESTE,TUXTLA,ene,2,100,92,87,50,2022,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,ene,2,76,72,70,38,2022,2022
CENTRO,CDMX NORORIENTE,COACALCO,ene,3,467,393,348,191,2022,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,ene,3,112,95,79,39,2022,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,ene,3,67,58,46,19,2022,2022
CENTRO,CDMX NORORIENTE,TECAMAC,ene,3,333,288,255,141,2022,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,ene,3,210,166,143,65,2022,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,ene,3,517,319,247,96,2022,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,ene,3,377,320,272,128,2022,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,ene,3,337,295,261,151,2022,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,ene,3,137,118,100,53,2022,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,ene,3,261,249,219,114,2022,2022
CENTRO,CDMX NORPONIENTE,SATELITE,ene,3,252,218,187,117,2022,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,ene,3,158,142,132,74,2022,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,ene,3,364,284,233,127,2022,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,ene,3,340,302,205,84,2022,2022
CENTRO,CDMX ORIENTE,ARAGON,ene,3,555,471,426,250,2022,2022
CENTRO,CDMX ORIENTE,CHALCO,ene,3,33,31,27,17,2022,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,ene,3,291,272,253,150,2022,2022
CENTRO,CDMX ORIENTE,ECATEPEC,ene,3,283,248,229,134,2022,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,ene,3,335,291,273,175,2022,2022
CENTRO,CDMX ORIENTE,LOS REYES,ene,3,201,192,180,118,2022,2022
CENTRO,CDMX ORIENTE,NEZA 1,ene,3,349,308,280,178,2022,2022
CENTRO,CDMX ORIENTE,NEZA 2,ene,3,364,326,299,170,2022,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,ene,3,159,81,61,23,2022,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,ene,3,415,321,265,132,2022,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,ene,3,181,92,67,29,2022,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,ene,3,411,356,325,189,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,ene,3,193,162,123,50,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,ene,3,249,158,131,47,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,ene,3,308,221,167,63,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,ene,3,292,202,151,64,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,ene,3,371,298,252,103,2022,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,ene,3,485,390,324,158,2022,2022
CENTRO,TOLUCA,TOL METEPEC,ene,3,340,285,252,131,2022,2022
CENTRO,TOLUCA,TOL SAN CARLOS,ene,3,518,397,314,134,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY AEROPUERTO,ene,3,139,38,26,10,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CARRETERA NACIONAL,ene,3,276,105,68,17,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CERRO DE LA SILLA,ene,3,328,269,241,125,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY GARCIA,ene,3,322,236,197,84,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY MITRAS,ene,3,360,185,132,49,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SANTA LUCIA,ene,3,514,334,267,120,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SENDERO DIVISORIO,ene,3,395,171,114,38,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SIERRA MADRE,ene,3,369,157,105,44,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI ORIENTE,ene,3,696,297,202,100,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI PONIENTE,ene,3,443,139,98,41,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA GOMEZ,ene,3,136,129,119,73,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA TORREON,ene,3,190,172,166,92,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,SALTILLO,ene,3,475,395,345,189,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,TAMPICO,ene,3,86,68,61,37,2022,2022
NORTE-NORESTE,NORTE,CIUDAD OBREGON / NAVOJOA,ene,3,52,51,46,30,2022,2022
NORTE-NORESTE,NORTE,HERMOSILLO,ene,3,179,140,111,36,2022,2022
NORTE-NORESTE,NORTE,MEXICALI,ene,3,202,193,185,141,2022,2022
NORTE-NORESTE,NORTE,TIJ FRONTERA,ene,3,550,146,83,29,2022,2022
NORTE-NORESTE,NORTE,TIJ PLAYAS,ene,3,246,185,142,65,2022,2022
NORTE-NORESTE,NORTE,TIJ RIO,ene,3,547,303,243,108,2022,2022
NORTE-NORESTE,NORTE,TIJ TECATE,ene,3,779,469,238,71,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA CUMBRES,ene,3,196,161,142,95,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA DEL RELIZ,ene,3,200,103,81,43,2022,2022
NORTE-NORESTE,PACIFICO,CULIACAN,ene,3,149,132,120,76,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ NORTE,ene,3,1026,217,148,76,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ SUR,ene,3,781,458,376,211,2022,2022
NORTE-NORESTE,PACIFICO,LOS MOCHIS,ene,3,65,64,60,46,2022,2022
NORTE-NORESTE,PACIFICO,MAZATLAN,ene,3,181,137,112,52,2022,2022
OCCIDENTE-BAJIO,BAJIO,CELAYA,ene,3,166,155,142,76,2022,2022
OCCIDENTE-BAJIO,BAJIO,CERRO GORDO,ene,3,382,349,290,145,2022,2022
OCCIDENTE-BAJIO,BAJIO,DELTA,ene,3,458,357,304,154,2022,2022
OCCIDENTE-BAJIO,BAJIO,GUANAJUATO,ene,3,83,79,72,49,2022,2022
OCCIDENTE-BAJIO,BAJIO,IRAPUATO,ene,3,225,194,167,74,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO CORREGIDORA,ene,3,93,81,68,33,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO SANTIAGO,ene,3,132,106,95,53,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,COLIMA / MANZANILLO,ene,3,17,17,17,5,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL EL TAPATIO,ene,3,255,59,36,20,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LA PRIMAVERA,ene,3,762,302,216,97,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LOPEZ MATEOS,ene,3,984,258,160,59,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,PUERTO VALLARTA,ene,3,212,85,53,20,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,TEPIC,ene,3,12,12,8,5,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,AGUASCALIENTES,ene,3,292,271,240,119,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL BARRANCA,ene,3,545,377,299,146,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL CHAPULTEPEC,ene,3,606,472,391,208,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL COLOMOS,ene,3,725,182,122,55,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL ESTADIO,ene,3,532,375,302,131,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL LAZARO CARDENAS,ene,3,815,184,124,54,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,MORELIA,ene,3,125,115,114,83,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,CORDOBA / ORIZABA,ene,3,100,90,82,40,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,PACHUCA,ene,3,332,318,300,194,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,POZA RICA,ene,3,52,50,48,28,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,VERACRUZ,ene,3,479,428,367,149,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,XALAPA,ene,3,227,212,197,123,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,ACAPULCO,ene,3,86,82,67,23,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA BUGAMBILIAS,ene,3,142,120,102,47,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA DE CORTEZ,ene,3,173,164,150,89,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,ene,3,220,207,195,114,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,ene,3,226,217,156,55,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,ene,3,190,179,159,71,2022,2022
ORIENTE-SUR,SURESTE,CANCUN,ene,3,547,399,339,162,2022,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,ene,3,126,112,93,39,2022,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,ene,3,314,232,178,83,2022,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,ene,3,184,173,158,101,2022,2022
ORIENTE-SUR,SURESTE,TUXTLA,ene,3,112,100,89,41,2022,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,ene,3,83,78,73,42,2022,2022
CENTRO,CDMX NORORIENTE,COACALCO,ene,4,467,416,379,212,2022,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,ene,4,152,125,98,46,2022,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,ene,4,100,85,71,44,2022,2022
CENTRO,CDMX NORORIENTE,TECAMAC,ene,4,343,289,264,168,2022,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,ene,4,180,147,131,70,2022,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,ene,4,577,250,190,85,2022,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,ene,4,365,298,261,133,2022,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,ene,4,377,320,280,159,2022,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,ene,4,121,106,97,46,2022,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,ene,4,303,278,257,141,2022,2022
CENTRO,CDMX NORPONIENTE,SATELITE,ene,4,308,257,216,131,2022,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,ene,4,176,156,148,80,2022,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,ene,4,371,272,233,114,2022,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,ene,4,320,288,231,122,2022,2022
CENTRO,CDMX ORIENTE,ARAGON,ene,4,603,480,414,197,2022,2022
CENTRO,CDMX ORIENTE,CHALCO,ene,4,29,24,20,7,2022,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,ene,4,283,261,251,161,2022,2022
CENTRO,CDMX ORIENTE,ECATEPEC,ene,4,269,243,224,141,2022,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,ene,4,320,285,267,170,2022,2022
CENTRO,CDMX ORIENTE,LOS REYES,ene,4,203,193,185,120,2022,2022
CENTRO,CDMX ORIENTE,NEZA 1,ene,4,297,260,247,164,2022,2022
CENTRO,CDMX ORIENTE,NEZA 2,ene,4,373,345,311,185,2022,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,ene,4,107,76,67,26,2022,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,ene,4,414,307,256,122,2022,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,ene,4,222,124,92,30,2022,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,ene,4,434,383,330,172,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,ene,4,204,167,141,46,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,ene,4,298,194,147,68,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,ene,4,275,226,183,92,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,ene,4,318,244,202,93,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,ene,4,330,262,198,84,2022,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,ene,4,488,359,291,144,2022,2022
CENTRO,TOLUCA,TOL METEPEC,ene,4,316,243,203,95,2022,2022
CENTRO,TOLUCA,TOL SAN CARLOS,ene,4,561,425,367,185,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY AEROPUERTO,ene,4,107,27,18,7,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CARRETERA NACIONAL,ene,4,246,60,40,7,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CERRO DE LA SILLA,ene,4,379,275,222,115,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY GARCIA,ene,4,309,225,172,81,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY MITRAS,ene,4,435,254,181,79,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SANTA LUCIA,ene,4,524,313,227,90,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SENDERO DIVISORIO,ene,4,425,129,75,29,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SIERRA MADRE,ene,4,363,160,107,43,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI ORIENTE,ene,4,747,456,281,84,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI PONIENTE,ene,4,471,229,178,87,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA GOMEZ,ene,4,133,123,111,69,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA TORREON,ene,4,196,186,170,111,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,REYNOSA,ene,4,1,0,0,0,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,SALTILLO,ene,4,505,467,422,246,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,TAMPICO,ene,4,138,104,88,49,2022,2022
NORTE-NORESTE,NORTE,CIUDAD OBREGON / NAVOJOA,ene,4,58,50,46,27,2022,2022
NORTE-NORESTE,NORTE,HERMOSILLO,ene,4,162,141,112,48,2022,2022
NORTE-NORESTE,NORTE,MEXICALI,ene,4,224,202,190,141,2022,2022
NORTE-NORESTE,NORTE,TIJ FRONTERA,ene,4,562,269,171,66,2022,2022
NORTE-NORESTE,NORTE,TIJ PLAYAS,ene,4,252,183,139,63,2022,2022
NORTE-NORESTE,NORTE,TIJ RIO,ene,4,496,369,290,133,2022,2022
NORTE-NORESTE,NORTE,TIJ TECATE,ene,4,619,413,244,66,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA CUMBRES,ene,4,166,150,138,104,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA DEL RELIZ,ene,4,172,97,77,46,2022,2022
NORTE-NORESTE,PACIFICO,CULIACAN,ene,4,203,193,177,107,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ NORTE,ene,4,917,429,315,154,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ SUR,ene,4,743,468,409,248,2022,2022
NORTE-NORESTE,PACIFICO,LOS MOCHIS,ene,4,63,62,62,44,2022,2022
NORTE-NORESTE,PACIFICO,MAZATLAN,ene,4,172,154,137,67,2022,2022
OCCIDENTE-BAJIO,BAJIO,CELAYA,ene,4,196,171,144,71,2022,2022
OCCIDENTE-BAJIO,BAJIO,CERRO GORDO,ene,4,381,349,310,170,2022,2022
OCCIDENTE-BAJIO,BAJIO,DELTA,ene,4,477,362,298,137,2022,2022
OCCIDENTE-BAJIO,BAJIO,GUANAJUATO,ene,4,95,88,79,49,2022,2022
OCCIDENTE-BAJIO,BAJIO,IRAPUATO,ene,4,156,153,142,89,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO CORREGIDORA,ene,4,120,107,95,56,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO SANTIAGO,ene,4,139,107,90,52,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,COLIMA / MANZANILLO,ene,4,13,9,7,4,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL EL TAPATIO,ene,4,215,62,34,17,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LA PRIMAVERA,ene,4,753,389,280,116,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LOPEZ MATEOS,ene,4,957,350,245,81,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,PUERTO VALLARTA,ene,4,219,163,131,62,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,TEPIC,ene,4,15,14,14,7,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,AGUASCALIENTES,ene,4,335,304,275,153,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL BARRANCA,ene,4,549,417,345,159,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL CHAPULTEPEC,ene,4,583,474,417,216,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL COLOMOS,ene,4,763,332,244,94,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL ESTADIO,ene,4,519,427,387,232,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL LAZARO CARDENAS,ene,4,900,264,190,68,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,MORELIA,ene,4,128,118,108,75,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,CORDOBA / ORIZABA,ene,4,95,88,79,40,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,PACHUCA,ene,4,325,318,287,172,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,POZA RICA,ene,4,74,73,66,35,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,VERACRUZ,ene,4,533,464,395,168,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,XALAPA,ene,4,251,244,223,137,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,ACAPULCO,ene,4,54,52,43,10,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA BUGAMBILIAS,ene,4,159,144,121,52,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA DE CORTEZ,ene,4,164,157,143,75,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,ene,4,203,194,183,100,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,ene,4,210,203,159,76,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,ene,4,173,167,155,87,2022,2022
ORIENTE-SUR,SURESTE,CANCUN,ene,4,525,429,360,180,2022,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,ene,4,120,106,86,43,2022,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,ene,4,299,211,163,73,2022,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,ene,4,222,199,179,97,2022,2022
ORIENTE-SUR,SURESTE,TUXTLA,ene,4,106,92,80,42,2022,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,ene,4,77,75,72,36,2022,2022
CENTRO,CDMX NORORIENTE,COACALCO,ene,5,70,57,51,32,2022,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,ene,5,18,12,10,3,2022,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,ene,5,11,10,9,6,2022,2022
CENTRO,CDMX NORORIENTE,TECAMAC,ene,5,58,47,35,14,2022,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,ene,5,36,30,25,11,2022,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,ene,5,97,14,8,6,2022,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,ene,5,64,42,36,16,2022,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,ene,5,64,45,36,16,2022,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,ene,5,33,28,25,8,2022,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,ene,5,50,42,36,17,2022,2022
CENTRO,CDMX NORPONIENTE,SATELITE,ene,5,57,49,40,18,2022,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,ene,5,34,32,26,13,2022,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,ene,5,89,59,53,24,2022,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,ene,5,61,51,38,16,2022,2022
CENTRO,CDMX ORIENTE,ARAGON,ene,5,83,62,51,18,2022,2022
CENTRO,CDMX ORIENTE,CHALCO,ene,5,9,5,4,3,2022,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,ene,5,36,33,32,22,2022,2022
CENTRO,CDMX ORIENTE,ECATEPEC,ene,5,44,39,30,17,2022,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,ene,5,45,41,38,23,2022,2022
CENTRO,CDMX ORIENTE,LOS REYES,ene,5,33,32,29,17,2022,2022
CENTRO,CDMX ORIENTE,NEZA 1,ene,5,52,46,42,22,2022,2022
CENTRO,CDMX ORIENTE,NEZA 2,ene,5,60,50,39,18,2022,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,ene,5,18,7,2,1,2022,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,ene,5,77,49,34,11,2022,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,ene,5,36,15,8,2,2022,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,ene,5,65,54,50,17,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,ene,5,40,27,19,5,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,ene,5,51,36,31,11,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,ene,5,58,45,32,16,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,ene,5,56,25,15,5,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,ene,5,58,39,29,8,2022,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,ene,5,63,51,42,18,2022,2022
CENTRO,TOLUCA,TOL METEPEC,ene,5,38,29,26,13,2022,2022
CENTRO,TOLUCA,TOL SAN CARLOS,ene,5,104,78,63,36,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY AEROPUERTO,ene,5,23,6,2,1,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CARRETERA NACIONAL,ene,5,43,10,4,1,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CERRO DE LA SILLA,ene,5,55,36,32,14,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY GARCIA,ene,5,57,37,28,10,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY MITRAS,ene,5,86,65,47,25,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SANTA LUCIA,ene,5,81,21,5,3,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SENDERO DIVISORIO,ene,5,66,12,4,2,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SIERRA MADRE,ene,5,56,40,32,10,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI ORIENTE,ene,5,112,75,49,19,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI PONIENTE,ene,5,93,58,45,16,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA GOMEZ,ene,5,31,23,20,9,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA TORREON,ene,5,28,26,25,12,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,REYNOSA,ene,5,1,0,0,0,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,SALTILLO,ene,5,95,87,78,43,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,TAMPICO,ene,5,19,16,14,9,2022,2022
NORTE-NORESTE,NORTE,CIUDAD OBREGON / NAVOJOA,ene,5,14,14,12,7,2022,2022
NORTE-NORESTE,NORTE,HERMOSILLO,ene,5,35,28,18,4,2022,2022
NORTE-NORESTE,NORTE,MEXICALI,ene,5,40,38,37,25,2022,2022
NORTE-NORESTE,NORTE,TIJ FRONTERA,ene,5,79,48,34,11,2022,2022
NORTE-NORESTE,NORTE,TIJ PLAYAS,ene,5,37,26,20,8,2022,2022
NORTE-NORESTE,NORTE,TIJ RIO,ene,5,72,56,43,17,2022,2022
NORTE-NORESTE,NORTE,TIJ TECATE,ene,5,81,63,42,15,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA CUMBRES,ene,5,33,25,20,15,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA DEL RELIZ,ene,5,48,18,15,8,2022,2022
