Tipo,DIRECCION,YearMonth,Repeat Report,Ingreso de Soporte,Porcentaje
DISTRITO,GDL COLOMOS,2022-09,838,4320,0.193981481
DISTRITO,GDL COLOMOS,2022-10,760,4090,0.185819071
DISTRITO,GDL COLOMOS,2022-11,577,3522,0.163827371
DISTRITO,GDL COLOMOS,2022-12,426,2822,0.150956768
DISTRITO,GDL COLOMOS,2023-01,432,3436,0.12572759
DISTRITO,GDL COLOMOS,2023-02,391,3060,0.127777778
DISTRITO,GDL COLOMOS,2023-03,399,3174,0.125708885
DISTRITO,GDL COLOMOS,2023-04,341,3145,0.108426073
DISTRITO,GDL COLOMOS,2023-05,446,3553,0.125527723
DISTRITO,GDL COLOMOS,2023-06,485,3441,0.140947399
DISTRITO,GDL EL TAPATIO,2022-01,99,567,0.174603175
DISTRITO,GDL EL TAPATIO,2022-02,104,614,0.169381107
DISTRITO,GDL EL TAPATIO,2022-03,134,671,0.199701937
DISTRITO,GDL EL TAPATIO,2022-04,98,551,0.177858439
DISTRITO,GDL EL TAPATIO,2022-05,105,623,0.168539326
DISTRITO,GDL EL TAPATIO,2022-06,132,802,0.164588529
DISTRITO,GDL EL TAPATIO,2022-07,164,811,0.202219482
DISTRITO,GDL EL TAPATIO,2022-08,142,854,0.166276347
DISTRITO,GDL EL TAPATIO,2022-09,139,742,0.187331536
DISTRITO,GDL EL TAPATIO,2022-10,112,742,0.150943396
DISTRITO,GDL EL TAPATIO,2022-11,97,661,0.146747352
DISTRITO,GDL EL TAPATIO,2022-12,75,624,0.120192308
DISTRITO,GDL EL TAPATIO,2023-01,84,760,0.110526316
DISTRITO,GDL EL TAPATIO,2023-02,86,652,0.13190184
DISTRITO,GDL EL TAPATIO,2023-03,93,789,0.117870722
DISTRITO,GDL EL TAPATIO,2023-04,64,682,0.093841642
DISTRITO,GDL EL TAPATIO,2023-05,96,856,0.112149533
DISTRITO,GDL EL TAPATIO,2023-06,129,992,0.130040323
DISTRITO,GDL ESTADIO,2022-01,230,2170,0.105990783
DISTRITO,GDL ESTADIO,2022-02,231,2289,0.100917431
DISTRITO,GDL ESTADIO,2022-03,214,2381,0.089878202
DISTRITO,GDL ESTADIO,2022-04,291,2877,0.101147028
DISTRITO,GDL ESTADIO,2022-05,274,2755,0.099455535
DISTRITO,GDL ESTADIO,2022-06,439,3529,0.124397846
DISTRITO,GDL ESTADIO,2022-07,512,3668,0.139585605
DISTRITO,GDL ESTADIO,2022-08,499,3731,0.133744304
DISTRITO,GDL ESTADIO,2022-09,335,2492,0.134430177
DISTRITO,GDL ESTADIO,2022-10,301,2439,0.123411234
DISTRITO,GDL ESTADIO,2022-11,202,2331,0.086658087
DISTRITO,GDL ESTADIO,2022-12,224,2216,0.101083032
DISTRITO,GDL ESTADIO,2023-01,179,2237,0.080017881
DISTRITO,GDL ESTADIO,2023-02,169,2292,0.073734729
DISTRITO,GDL ESTADIO,2023-03,189,2623,0.072054899
DISTRITO,GDL ESTADIO,2023-04,210,2637,0.07963595
DISTRITO,GDL ESTADIO,2023-05,290,2819,0.102873359
DISTRITO,GDL ESTADIO,2023-06,237,2447,0.09685329
DISTRITO,GDL LA PRIMAVERA,2022-01,564,3177,0.177525968
DISTRITO,GDL LA PRIMAVERA,2022-02,460,3096,0.148578811
DISTRITO,GDL LA PRIMAVERA,2022-03,343,2861,0.119888151
DISTRITO,GDL LA PRIMAVERA,2022-04,401,3126,0.128278951
DISTRITO,GDL LA PRIMAVERA,2022-05,418,3228,0.129491945
DISTRITO,GDL LA PRIMAVERA,2022-06,575,3668,0.156761178
DISTRITO,GDL LA PRIMAVERA,2022-07,615,3980,0.154522613
DISTRITO,GDL LA PRIMAVERA,2022-08,665,3859,0.172324436
DISTRITO,GDL LA PRIMAVERA,2022-09,544,3287,0.165500456
DISTRITO,GDL LA PRIMAVERA,2022-10,479,3013,0.158977763
DISTRITO,GDL LA PRIMAVERA,2022-11,310,2399,0.129220509
DISTRITO,GDL LA PRIMAVERA,2022-12,236,2161,0.1092087
DISTRITO,GDL LA PRIMAVERA,2023-01,249,2399,0.103793247
DISTRITO,GDL LA PRIMAVERA,2023-02,182,2089,0.087123025
DISTRITO,GDL LA PRIMAVERA,2023-03,232,2139,0.108461898
DISTRITO,GDL LA PRIMAVERA,2023-04,186,2039,0.091221187
DISTRITO,GDL LA PRIMAVERA,2023-05,215,2192,0.098083942
DISTRITO,GDL LA PRIMAVERA,2023-06,239,2247,0.106364041
DISTRITO,GDL LAZARO CARDENAS,2022-01,607,3514,0.172737621
DISTRITO,GDL LAZARO CARDENAS,2022-02,573,3715,0.154239569
DISTRITO,GDL LAZARO CARDENAS,2022-03,636,4195,0.151609058
DISTRITO,GDL LAZARO CARDENAS,2022-04,683,4115,0.165978129
DISTRITO,GDL LAZARO CARDENAS,2022-05,735,4403,0.166931638
DISTRITO,GDL LAZARO CARDENAS,2022-06,797,4434,0.179747406
DISTRITO,GDL LAZARO CARDENAS,2022-07,830,4704,0.176445578
DISTRITO,GDL LAZARO CARDENAS,2022-08,871,4753,0.183252683
DISTRITO,GDL LAZARO CARDENAS,2022-09,641,3745,0.171161549
DISTRITO,GDL LAZARO CARDENAS,2022-10,654,3683,0.177572631
DISTRITO,GDL LAZARO CARDENAS,2022-11,444,3049,0.145621515
DISTRITO,GDL LAZARO CARDENAS,2022-12,376,2846,0.132115249
DISTRITO,GDL LAZARO CARDENAS,2023-01,429,3220,0.133229814
DISTRITO,GDL LAZARO CARDENAS,2023-02,291,2519,0.115522033
DISTRITO,GDL LAZARO CARDENAS,2023-03,318,2642,0.120363361
DISTRITO,GDL LAZARO CARDENAS,2023-04,239,2368,0.100929054
DISTRITO,GDL LAZARO CARDENAS,2023-05,298,2892,0.103042877
DISTRITO,GDL LAZARO CARDENAS,2023-06,333,2832,0.117584746
DISTRITO,GDL LOPEZ MATEOS,2022-01,672,3113,0.215868937
DISTRITO,GDL LOPEZ MATEOS,2022-02,512,2753,0.185978932
DISTRITO,GDL LOPEZ MATEOS,2022-03,605,3500,0.172857143
DISTRITO,GDL LOPEZ MATEOS,2022-04,600,3179,0.188738597
DISTRITO,GDL LOPEZ MATEOS,2022-05,602,3144,0.191475827
DISTRITO,GDL LOPEZ MATEOS,2022-06,905,4081,0.221759373
DISTRITO,GDL LOPEZ MATEOS,2022-07,742,3644,0.203622393
DISTRITO,GDL LOPEZ MATEOS,2022-08,727,3527,0.206124185
DISTRITO,GDL LOPEZ MATEOS,2022-09,554,2976,0.186155914
DISTRITO,GDL LOPEZ MATEOS,2022-10,537,2867,0.187303802
DISTRITO,GDL LOPEZ MATEOS,2022-11,361,2284,0.158056042
DISTRITO,GDL LOPEZ MATEOS,2022-12,301,2074,0.145130183
DISTRITO,GDL LOPEZ MATEOS,2023-01,273,2324,0.11746988
DISTRITO,GDL LOPEZ MATEOS,2023-02,257,2209,0.116342236
DISTRITO,GDL LOPEZ MATEOS,2023-03,260,2285,0.113785558
DISTRITO,GDL LOPEZ MATEOS,2023-04,222,2080,0.106730769
DISTRITO,GDL LOPEZ MATEOS,2023-05,265,2346,0.112958227
DISTRITO,GDL LOPEZ MATEOS,2023-06,312,2448,0.12745098
DISTRITO,GUADALUPE TEPEYAC,2022-01,147,1442,0.101941748
DISTRITO,GUADALUPE TEPEYAC,2022-02,135,1441,0.093684941
DISTRITO,GUADALUPE TEPEYAC,2022-03,119,1627,0.07314075
DISTRITO,GUADALUPE TEPEYAC,2022-04,145,1592,0.091080402
DISTRITO,GUADALUPE TEPEYAC,2022-05,179,1771,0.10107284
DISTRITO,GUADALUPE TEPEYAC,2022-06,173,1731,0.09994223
DISTRITO,GUADALUPE TEPEYAC,2022-07,153,1612,0.094913151
DISTRITO,GUADALUPE TEPEYAC,2022-08,154,1633,0.09430496
DISTRITO,GUADALUPE TEPEYAC,2022-09,124,1456,0.085164835
DISTRITO,GUADALUPE TEPEYAC,2022-10,126,1460,0.08630137
DISTRITO,GUADALUPE TEPEYAC,2022-11,78,1297,0.060138782
DISTRITO,GUADALUPE TEPEYAC,2022-12,97,1310,0.074045802
DISTRITO,GUADALUPE TEPEYAC,2023-01,119,1527,0.077930583
DISTRITO,GUADALUPE TEPEYAC,2023-02,100,1377,0.072621641
DISTRITO,GUADALUPE TEPEYAC,2023-03,129,1637,0.078802688
DISTRITO,GUADALUPE TEPEYAC,2023-04,115,1343,0.085629188
DISTRITO,GUADALUPE TEPEYAC,2023-05,123,1549,0.079406068
DISTRITO,GUADALUPE TEPEYAC,2023-06,132,1542,0.085603113
DISTRITO,GUANAJUATO,2022-01,32,403,0.079404467
DISTRITO,GUANAJUATO,2022-02,27,446,0.060538117
DISTRITO,GUANAJUATO,2022-03,28,589,0.0475382
DISTRITO,GUANAJUATO,2022-04,31,610,0.050819672
DISTRITO,GUANAJUATO,2022-05,27,591,0.045685279
DISTRITO,GUANAJUATO,2022-06,40,525,0.076190476
DISTRITO,GUANAJUATO,2022-07,35,550,0.063636364
DISTRITO,GUANAJUATO,2022-08,52,656,0.079268293
DISTRITO,GUANAJUATO,2022-09,34,604,0.056291391
DISTRITO,GUANAJUATO,2022-10,65,650,0.1
DISTRITO,GUANAJUATO,2022-11,30,532,0.056390977
DISTRITO,GUANAJUATO,2022-12,48,507,0.094674556
DISTRITO,GUANAJUATO,2023-01,36,511,0.070450098
DISTRITO,GUANAJUATO,2023-02,34,524,0.064885496
DISTRITO,GUANAJUATO,2023-03,54,591,0.091370558
DISTRITO,GUANAJUATO,2023-04,47,607,0.077429984
DISTRITO,GUANAJUATO,2023-05,53,703,0.075391181
DISTRITO,GUANAJUATO,2023-06,38,622,0.061093248
DISTRITO,HERMOSILLO,2022-01,72,755,0.095364238
DISTRITO,HERMOSILLO,2022-02,60,673,0.089153046
DISTRITO,HERMOSILLO,2022-03,84,906,0.092715232
DISTRITO,HERMOSILLO,2022-04,81,1056,0.076704545
DISTRITO,HERMOSILLO,2022-05,65,979,0.06639428
DISTRITO,HERMOSILLO,2022-06,112,1321,0.084784254
DISTRITO,HERMOSILLO,2022-07,208,1759,0.118249005
DISTRITO,HERMOSILLO,2022-08,229,1803,0.127010538
DISTRITO,HERMOSILLO,2022-09,164,1449,0.113181504
DISTRITO,HERMOSILLO,2022-10,150,1431,0.104821803
DISTRITO,HERMOSILLO,2022-11,109,1207,0.090306545
DISTRITO,HERMOSILLO,2022-12,89,990,0.08989899
DISTRITO,HERMOSILLO,2023-01,98,917,0.106870229
DISTRITO,HERMOSILLO,2023-02,106,1091,0.09715857
DISTRITO,HERMOSILLO,2023-03,96,1064,0.090225564
DISTRITO,HERMOSILLO,2023-04,79,945,0.083597884
DISTRITO,HERMOSILLO,2023-05,118,1130,0.104424779
DISTRITO,HERMOSILLO,2023-06,143,1183,0.120879121
DISTRITO,HUEHUETOCA,2022-01,49,614,0.07980456
DISTRITO,HUEHUETOCA,2022-02,61,686,0.088921283
DISTRITO,HUEHUETOCA,2022-03,45,682,0.065982405
DISTRITO,HUEHUETOCA,2022-04,66,646,0.102167183
DISTRITO,HUEHUETOCA,2022-05,50,631,0.079239303
DISTRITO,HUEHUETOCA,2022-06,58,744,0.077956989
DISTRITO,HUEHUETOCA,2022-07,67,774,0.086563307
DISTRITO,HUEHUETOCA,2022-08,69,868,0.079493088
DISTRITO,HUEHUETOCA,2022-09,61,812,0.075123153
DISTRITO,HUEHUETOCA,2022-10,47,850,0.055294118
DISTRITO,HUEHUETOCA,2022-11,67,827,0.081015719
DISTRITO,HUEHUETOCA,2022-12,71,778,0.09125964
DISTRITO,HUEHUETOCA,2023-01,98,1235,0.079352227
DISTRITO,HUEHUETOCA,2023-02,76,882,0.0861678
DISTRITO,HUEHUETOCA,2023-03,98,1175,0.083404255
DISTRITO,HUEHUETOCA,2023-04,103,1127,0.091393079
DISTRITO,HUEHUETOCA,2023-05,142,1308,0.108562691
DISTRITO,HUEHUETOCA,2023-06,93,1018,0.091355599
DISTRITO,IRAPUATO,2022-01,70,852,0.082159624
DISTRITO,IRAPUATO,2022-02,40,718,0.055710306
DISTRITO,IRAPUATO,2022-03,53,964,0.054979253
DISTRITO,IRAPUATO,2022-04,56,843,0.066429419
DISTRITO,IRAPUATO,2022-05,52,920,0.056521739
DISTRITO,IRAPUATO,2022-06,82,1033,0.079380445
DISTRITO,IRAPUATO,2022-07,123,1311,0.09382151
DISTRITO,IRAPUATO,2022-08,108,1194,0.090452261
DISTRITO,IRAPUATO,2022-09,118,1125,0.104888889
DISTRITO,IRAPUATO,2022-10,102,1195,0.085355649
DISTRITO,IRAPUATO,2022-11,92,1073,0.085740913
DISTRITO,IRAPUATO,2022-12,100,995,0.100502513
DISTRITO,IRAPUATO,2023-01,94,1035,0.090821256
DISTRITO,IRAPUATO,2023-02,73,967,0.07549121
DISTRITO,IRAPUATO,2023-03,76,1056,0.071969697
DISTRITO,IRAPUATO,2023-04,110,1132,0.097173145
DISTRITO,IRAPUATO,2023-05,103,1272,0.080974843
DISTRITO,IRAPUATO,2023-06,94,1156,0.081314879
DISTRITO,IZTAPALAPA,2022-01,109,1308,0.083333333
DISTRITO,IZTAPALAPA,2022-02,84,1342,0.062593145
DISTRITO,IZTAPALAPA,2022-03,113,1501,0.075283145
DISTRITO,IZTAPALAPA,2022-04,138,1532,0.090078329
DISTRITO,IZTAPALAPA,2022-05,134,1758,0.076222981
DISTRITO,IZTAPALAPA,2022-06,123,1747,0.070406411
DISTRITO,IZTAPALAPA,2022-07,143,1861,0.076840408
DISTRITO,IZTAPALAPA,2022-08,114,1698,0.067137809
DISTRITO,IZTAPALAPA,2022-09,102,1346,0.075780089
DISTRITO,IZTAPALAPA,2022-10,113,1487,0.07599193
DISTRITO,IZTAPALAPA,2022-11,69,1325,0.052075472
DISTRITO,IZTAPALAPA,2022-12,86,1253,0.068635275
DISTRITO,IZTAPALAPA,2023-01,89,1510,0.058940397
DISTRITO,IZTAPALAPA,2023-02,97,1299,0.074672825
DISTRITO,IZTAPALAPA,2023-03,74,1403,0.05274412
DISTRITO,IZTAPALAPA,2023-04,65,1363,0.047688921
DISTRITO,IZTAPALAPA,2023-05,121,1480,0.081756757
DISTRITO,IZTAPALAPA,2023-06,123,1543,0.079714841
DISTRITO,LA LAGUNA,2022-01,118,1385,0.085198556
DISTRITO,LA LAGUNA,2022-02,147,1524,0.096456693
DISTRITO,LA LAGUNA,2022-03,147,1704,0.086267606
DISTRITO,LA LAGUNA,2022-04,166,1782,0.09315376
DISTRITO,LA LAGUNA,2022-05,197,2038,0.096663395
DISTRITO,LA LAGUNA,2022-06,192,2120,0.090566038
DISTRITO,LA LAGUNA,2022-07,194,1996,0.097194389
DISTRITO,LA LAGUNA,2022-08,215,2284,0.0941331
DISTRITO,LA LAGUNA,2022-09,279,2316,0.120466321
DISTRITO,LA LAGUNA,2022-10,194,1890,0.102645503
DISTRITO,LA LAGUNA,2022-11,120,1611,0.074487896
DISTRITO,LA LAGUNA,2022-12,158,1616,0.097772277
DISTRITO,LA LAGUNA,2023-01,127,1635,0.077675841
DISTRITO,LA LAGUNA,2023-02,153,1640,0.093292683
DISTRITO,LA LAGUNA,2023-03,164,2056,0.079766537
DISTRITO,LA LAGUNA,2023-04,133,1768,0.075226244
DISTRITO,LA LAGUNA,2023-05,220,2476,0.088852989
DISTRITO,LA LAGUNA,2023-06,163,2026,0.080454097
DISTRITO,LAS AGUILAS,2022-01,78,812,0.096059113
DISTRITO,LAS AGUILAS,2022-02,91,890,0.102247191
DISTRITO,LAS AGUILAS,2022-03,76,910,0.083516484
DISTRITO,LAS AGUILAS,2022-04,66,831,0.079422383
DISTRITO,LAS AGUILAS,2022-05,62,911,0.06805708
DISTRITO,LAS AGUILAS,2022-06,93,1052,0.088403042
DISTRITO,LAS AGUILAS,2022-07,93,1113,0.083557951
DISTRITO,LAS AGUILAS,2022-08,74,1013,0.073050346
DISTRITO,LAS AGUILAS,2022-09,69,875,0.078857143
DISTRITO,LAS AGUILAS,2022-10,74,961,0.077003122
DISTRITO,LAS AGUILAS,2022-11,55,809,0.067985167
DISTRITO,LAS AGUILAS,2022-12,61,809,0.075401731
DISTRITO,LAS AGUILAS,2023-01,73,1000,0.073
DISTRITO,LAS AGUILAS,2023-02,81,994,0.081488934
DISTRITO,LAS AGUILAS,2023-03,96,1077,0.08913649
DISTRITO,LAS AGUILAS,2023-04,98,981,0.099898063
DISTRITO,LAS AGUILAS,2023-05,93,1102,0.084392015
DISTRITO,LAS AGUILAS,2023-06,98,1139,0.086040386
DISTRITO,LEON,2022-01,467,3512,0.132972665
DISTRITO,LEON,2022-02,377,3163,0.119190642
DISTRITO,LEON,2022-03,407,3698,0.110059492
DISTRITO,LEON,2022-04,450,3879,0.116009281
DISTRITO,LEON,2022-05,522,4751,0.109871606
DISTRITO,LEON,2022-06,640,5375,0.119069767
DISTRITO,LEON,2022-07,680,5339,0.127364675
DISTRITO,LEON,2022-08,693,5270,0.131499051
DISTRITO,LEON,2022-09,598,4474,0.133661153
DISTRITO,LEON,2022-10,617,4853,0.127137853
DISTRITO,LEON,2022-11,494,4252,0.116180621
DISTRITO,LEON,2022-12,486,4225,0.115029586
DISTRITO,LEON,2023-01,576,4894,0.117695137
DISTRITO,LEON,2023-02,494,4276,0.115528531
DISTRITO,LEON,2023-03,549,4904,0.111949429
DISTRITO,LEON,2023-04,411,3828,0.107366771
DISTRITO,LEON,2023-05,445,3911,0.113781642
DISTRITO,LEON,2023-06,435,3951,0.110098709
DISTRITO,LOS MOCHIS,2022-01,24,306,0.078431373
DISTRITO,LOS MOCHIS,2022-02,15,280,0.053571429
DISTRITO,LOS MOCHIS,2022-03,18,357,0.050420168
DISTRITO,LOS MOCHIS,2022-04,25,364,0.068681319
DISTRITO,LOS MOCHIS,2022-05,27,396,0.068181818
DISTRITO,LOS MOCHIS,2022-06,24,412,0.058252427
DISTRITO,LOS MOCHIS,2022-07,53,546,0.097069597
DISTRITO,LOS MOCHIS,2022-08,44,497,0.088531187
DISTRITO,LOS MOCHIS,2022-09,52,581,0.089500861
DISTRITO,LOS MOCHIS,2022-10,25,453,0.055187638
DISTRITO,LOS MOCHIS,2022-11,32,369,0.086720867
DISTRITO,LOS MOCHIS,2022-12,23,353,0.065155807
DISTRITO,LOS MOCHIS,2023-01,13,303,0.04290429
DISTRITO,LOS MOCHIS,2023-02,13,325,0.04
DISTRITO,LOS MOCHIS,2023-03,19,368,0.051630435
DISTRITO,LOS MOCHIS,2023-04,16,343,0.04664723
DISTRITO,LOS MOCHIS,2023-05,25,430,0.058139535
DISTRITO,LOS MOCHIS,2023-06,26,420,0.061904762
DISTRITO,LOS REYES,2022-01,36,827,0.043530834
DISTRITO,LOS REYES,2022-02,46,826,0.055690073
DISTRITO,LOS REYES,2022-03,45,959,0.046923879
DISTRITO,LOS REYES,2022-04,42,826,0.050847458
DISTRITO,LOS REYES,2022-05,45,1021,0.044074437
DISTRITO,LOS REYES,2022-06,35,995,0.035175879
DISTRITO,LOS REYES,2022-07,40,994,0.040241449
DISTRITO,LOS REYES,2022-08,47,1118,0.042039356
DISTRITO,LOS REYES,2022-09,31,849,0.036513545
DISTRITO,LOS REYES,2022-10,41,941,0.04357067
DISTRITO,LOS REYES,2022-11,38,844,0.045023697
DISTRITO,LOS REYES,2022-12,59,908,0.064977974
DISTRITO,LOS REYES,2023-01,69,1008,0.068452381
DISTRITO,LOS REYES,2023-02,38,872,0.043577982
DISTRITO,LOS REYES,2023-03,51,1085,0.047004608
DISTRITO,LOS REYES,2023-04,59,1103,0.053490481
DISTRITO,LOS REYES,2023-05,81,1180,0.068644068
DISTRITO,LOS REYES,2023-06,83,1141,0.072743208
DISTRITO,MATAMOROS,2022-01,1,1,1
DISTRITO,MATAMOROS,2022-02,1,1,1
DISTRITO,MATAMOROS,2022-05,1,52,0.019230769
DISTRITO,MATAMOROS,2022-06,13,143,0.090909091
DISTRITO,MATAMOROS,2022-07,16,203,0.078817734
DISTRITO,MATAMOROS,2022-08,14,251,0.055776892
DISTRITO,MATAMOROS,2022-09,18,218,0.082568807
DISTRITO,MATAMOROS,2022-10,21,219,0.095890411
DISTRITO,MATAMOROS,2022-11,12,303,0.03960396
DISTRITO,MATAMOROS,2022-12,14,292,0.047945205
DISTRITO,MATAMOROS,2023-01,16,344,0.046511628
DISTRITO,MATAMOROS,2023-02,42,544,0.077205882
DISTRITO,MATAMOROS,2023-03,45,553,0.081374322
DISTRITO,MATAMOROS,2023-04,77,748,0.102941176
DISTRITO,MATAMOROS,2023-05,226,1258,0.179650238
DISTRITO,MATAMOROS,2023-06,132,801,0.164794007
DISTRITO,MAZATLAN,2022-01,82,761,0.107752957
DISTRITO,MAZATLAN,2022-02,75,686,0.109329446
DISTRITO,MAZATLAN,2022-03,63,715,0.088111888
DISTRITO,MAZATLAN,2022-04,50,612,0.081699346
DISTRITO,MAZATLAN,2022-05,57,696,0.081896552
DISTRITO,MAZATLAN,2022-06,64,734,0.08719346
DISTRITO,MAZATLAN,2022-07,89,892,0.099775785
DISTRITO,MAZATLAN,2022-08,98,1066,0.091932458
DISTRITO,MAZATLAN,2022-09,81,965,0.083937824
