REGION,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
METRO NOT 1,2025-02-25,94,90,262,237,198
METRO NOT 1,2025-02-26,83,93,261,236,207
METRO NOT 1,2025-02-27,111,82,234,204,227
METRO NOT 1,2025-02-28,135,86,292,239,234
METRO NOT 1,2025-03-01,167,101,282,171,249
METRO NOT 1,2025-03-02,152,101,301,207,235
METRO NOT 1,2025-03-03,126,101,249,192,224
METRO NOT 1,2025-03-04,126,128,312,244,265
METRO NOT 1,2025-03-05,130,130,293,194,291
METRO NOT 1,2025-03-06,121,88,256,124,253
METRO NOT 1,2025-03-07,122,79,244,160,220
METRO NOT 1,2025-03-08,144,88,214,188,192
METRO NOT 1,2025-03-09,117,57,210,184,136
METRO NOT 1,2025-03-10,78,54,191,153,112
METRO NOT 1,2025-03-11,84,77,225,170,187
METRO NOT 1,2025-03-12,87,84,197,157,191
METRO NOT 1,2025-03-13,101,74,218,187,178
METRO NOT 1,2025-03-14,107,56,165,186,151
METRO NOT 1,2025-03-15,138,52,208,162,159
METRO NOT 1,2025-03-16,106,50,210,178,142
METRO NOT 1,2025-03-17,84,59,209,185,120
METRO NOT 1,2025-03-18,87,107,257,206,167
METRO NOT 1,2025-03-19,88,99,275,149,179
METRO NOT 1,2025-03-20,85,84,233,184,197
METRO NOT 1,2025-03-21,86,72,272,181,198
METRO NOT 1,2025-03-22,96,81,280,191,201
METRO NOT 1,2025-03-23,84,75,214,166,149
METRO NOT 1,2025-03-24,63,48,178,146,117
METRO NOT 1,2025-03-25,76,60,227,166,150
METRO NOT 1,2025-03-26,86,70,217,207,156
METRO NOT 1,2025-03-27,105,59,194,270,181
METRO NOT 1,2025-03-28,135,64,229,233,197
METRO NOT 1,2025-03-29,156,57,193,243,172
METRO NOT 1,2025-03-30,121,47,163,181,165
METRO NOT 1,2025-03-31,102,48,200,149,130
METRO NOT 1,2025-04-01,106,65,269,129,181
METRO NOT 1,2025-04-02,99,78,279,131,234
METRO NOT 1,2025-04-03,95,75,301,127,214
METRO NOT 1,2025-04-04,89,47,228,124,194
METRO NOT 1,2025-04-05,85,35,256,146,170
METRO NOT 1,2025-04-06,71,40,208,120,137
METRO NOT 1,2025-04-07,73,34,173,135,108
METRO NOT 1,2025-04-08,69,45,221,154,164
METRO NOT 1,2025-04-09,68,44,271,131,201
METRO NOT 1,2025-04-10,80,50,237,124,352
METRO NOT 1,2025-04-11,72,48,230,127,325
METRO NOT 1,2025-04-12,85,43,261,149,269
METRO NOT 1,2025-04-13,78,45,211,157,248
METRO NOT 1,2025-04-14,77,43,209,160,209
METRO NOT 1,2025-04-15,84,50,204,220,268
METRO NOT 1,2025-04-16,89,59,225,168,294
METRO NOT 1,2025-04-17,92,61,278,143,308
METRO NOT 1,2025-04-18,100,68,272,127,314
METRO NOT 1,2025-04-19,75,46,207,110,225
METRO NOT 1,2025-04-20,69,42,172,130,184
METRO NOT 1,2025-04-21,58,39,170,137,142
METRO NOT 1,2025-04-22,71,46,309,191,275
METRO NOT 1,2025-04-23,73,63,373,151,323
METRO NOT 1,2025-04-24,83,57,316,139,357
METRO NOT 1,2025-04-25,80,52,277,146,355
METRO NOT 1,2025-04-26,88,48,259,193,364
METRO NOT 1,2025-04-27,103,44,271,192,350
METRO NOT 1,2025-04-28,84,41,230,230,275
METRO NOT 1,2025-04-29,84,58,268,231,305
METRO NOT 1,2025-04-30,109,58,261,216,369
METRO NOT 1,2025-05-01,99,58,296,163,383
METRO NOT 1,2025-05-02,128,68,309,160,357
METRO NOT 1,2025-05-03,133,67,300,186,405
METRO NOT 1,2025-05-04,107,60,277,159,373
METRO NOT 1,2025-05-05,85,51,219,114,277
METRO NOT 1,2025-05-06,94,47,288,183,314
METRO NOT 1,2025-05-07,97,56,249,131,305
METRO NOT 1,2025-05-08,91,46,296,147,299
METRO NOT 1,2025-05-09,84,45,301,171,303
METRO NOT 1,2025-05-10,78,41,368,167,288
METRO NOT 1,2025-05-11,74,37,292,178,262
METRO NOT 1,2025-05-12,65,41,260,146,238
METRO NOT 1,2025-05-13,69,53,325,162,300
METRO NOT 1,2025-05-14,80,55,325,169,324
METRO NOT 1,2025-05-15,75,45,321,148,383
METRO NOT 1,2025-05-16,93,73,321,201,386
METRO NOT 1,2025-05-17,100,64,341,169,421
METRO NOT 1,2025-05-18,101,69,316,157,373
METRO NOT 1,2025-05-19,107,70,339,96,316
METRO NOT 1,2025-05-20,101,65,418,173,370
METRO NOT 1,2025-05-21,99,64,468,157,423
METRO NOT 1,2025-05-22,104,75,483,153,443
METRO NOT 1,2025-05-23,96,66,381,142,425
METRO NOT 1,2025-05-24,95,61,347,156,365
METRO NOT 1,2025-05-25,84,55,266,171,316
METRO NOT 1,2025-05-26,74,36,262,115,194
METRO NOT 1,2025-05-27,83,43,333,163,252
METRO NOT 1,2025-05-28,87,35,326,156,252
METRO NOT 1,2025-05-29,86,36,246,140,249
METRO NOT 1,2025-05-30,102,34,317,171,247
METRO NOT 1,2025-05-31,126,45,381,199,247
METRO NOT 1,2025-06-01,135,48,389,122,223
METRO NOT 1,2025-06-02,122,34,438,185,154
METRO NOT 1,2025-06-03,121,53,526,180,211
METRO NOT 1,2025-06-04,114,76,563,227,283
METRO NOT 1,2025-06-05,116,72,473,205,296
METRO NOT 1,2025-06-06,105,65,440,196,273
METRO NOT 1,2025-06-07,107,61,407,192,266
METRO NOT 1,2025-06-08,93,56,308,165,265
METRO NOT 1,2025-06-09,73,42,314,169,190
METRO NOT 1,2025-06-10,90,62,323,170,233
METRO NOT 1,2025-06-11,79,70,359,165,244
METRO NOT 1,2025-06-12,96,75,334,182,315
METRO NOT 1,2025-06-13,108,68,292,190,312
METRO NOT 1,2025-06-14,119,62,393,175,280
METRO NOT 1,2025-06-15,118,67,342,154,275
METRO NOT 1,2025-06-16,84,56,305,136,194
METRO NOT 1,2025-06-17,79,70,328,159,209
METRO NOT 1,2025-06-18,92,72,431,168,246
METRO NOT 1,2025-06-19,98,79,402,167,268
METRO NOT 1,2025-06-20,106,88,322,187,300
METRO NOT 1,2025-06-21,115,63,309,222,272
METRO NOT 1,2025-06-22,105,68,298,179,248
METRO NOT 1,2025-06-23,104,57,279,135,163
METRO NOT 1,2025-06-24,103,54,363,162,217
METRO NOT 1,2025-06-25,95,68,343,166,240
METRO NOT 1,2025-06-26,113,74,376,171,311
METRO NOT 1,2025-06-27,115,87,361,172,320
METRO NOT 1,2025-06-28,122,79,357,182,280
METRO NOT 1,2025-06-29,115,76,319,185,239
METRO NOT 1,2025-06-30,100,71,307,151,187
METRO NOT 1,2025-07-01,137,70,338,161,252
METRO NOT 1,2025-07-02,130,83,369,105,308
METRO NOT 1,2025-07-03,125,64,329,134,291
METRO NOT 1,2025-07-04,131,59,276,160,307
METRO NOT 1,2025-07-05,122,49,276,164,263
METRO NOT 1,2025-07-06,113,40,263,141,228
METRO NOT 1,2025-07-07,85,47,260,133,166
METRO NOT 1,2025-07-08,103,43,247,163,230
METRO NOT 1,2025-07-09,99,45,261,136,208
METRO NOT 1,2025-07-10,101,51,239,150,178
METRO NOT 1,2025-07-11,101,42,273,197,157
METRO NOT 1,2025-07-12,108,37,257,198,168
METRO NOT 1,2025-07-13,101,44,260,185,218
METRO NOT 1,2025-07-14,80,37,275,146,170
METRO NOT 1,2025-07-15,93,62,296,146,203
METRO NOT 1,2025-07-16,100,64,299,168,228
METRO NOT 1,2025-07-17,101,91,332,173,240
METRO NOT 1,2025-07-18,115,80,313,169,262
METRO NOT 2,2024-07-18,178,200,331,374,446
METRO NOT 2,2024-07-19,169,199,340,390,467
METRO NOT 2,2024-07-20,181,195,313,414,453
METRO NOT 2,2024-07-21,189,203,286,423,387
METRO NOT 2,2024-07-22,179,179,237,464,327
METRO NOT 2,2024-07-23,203,194,288,449,370
METRO NOT 2,2024-07-24,194,231,306,414,406
METRO NOT 2,2024-07-26,192,224,294,395,411
METRO NOT 2,2024-07-27,197,211,268,372,421
METRO NOT 2,2024-07-28,206,172,234,388,412
METRO NOT 2,2024-07-29,199,148,184,371,367
METRO NOT 2,2024-07-30,215,170,217,383,415
METRO NOT 2,2024-07-31,233,168,272,409,463
METRO NOT 2,2024-08-01,243,161,308,445,490
METRO NOT 2,2024-08-02,235,198,314,390,515
METRO NOT 2,2024-08-03,255,208,324,342,539
METRO NOT 2,2024-08-04,259,207,302,324,524
METRO NOT 2,2024-08-05,242,193,257,361,450
METRO NOT 2,2024-08-06,236,208,321,338,514
METRO NOT 2,2024-08-07,240,224,363,355,552
METRO NOT 2,2024-08-08,241,215,355,382,568
METRO NOT 2,2024-08-09,221,228,320,407,573
METRO NOT 2,2024-08-10,222,243,297,385,597
METRO NOT 2,2024-08-11,211,197,244,332,458
METRO NOT 2,2024-08-12,195,147,211,369,368
METRO NOT 2,2024-08-13,168,125,294,354,340
METRO NOT 2,2024-08-14,157,131,261,338,332
METRO NOT 2,2024-08-15,152,141,288,406,397
METRO NOT 2,2024-08-16,153,154,339,390,434
METRO NOT 2,2024-08-17,165,143,315,428,433
METRO NOT 2,2024-08-18,183,153,339,360,393
METRO NOT 2,2024-08-19,182,135,296,329,391
METRO NOT 2,2024-08-20,201,168,371,386,430
METRO NOT 2,2024-08-21,209,212,331,411,426
METRO NOT 2,2024-08-22,223,217,344,443,431
METRO NOT 2,2024-08-23,218,217,307,426,354
METRO NOT 2,2024-08-24,217,230,312,389,391
METRO NOT 2,2024-08-25,220,207,293,350,364
METRO NOT 2,2024-08-26,188,156,208,378,350
METRO NOT 2,2024-08-28,211,206,307,403,414
METRO NOT 2,2024-08-29,188,186,235,363,408
METRO NOT 2,2024-08-30,185,142,246,401,420
METRO NOT 2,2024-08-31,202,118,277,387,409
METRO NOT 2,2024-09-01,201,114,280,336,405
METRO NOT 2,2024-09-02,207,115,272,331,375
METRO NOT 2,2024-09-03,214,170,314,316,414
METRO NOT 2,2024-09-04,220,197,333,289,396
METRO NOT 2,2024-09-05,185,198,316,295,420
METRO NOT 2,2024-09-06,169,200,303,329,367
METRO NOT 2,2024-09-07,150,185,307,344,350
METRO NOT 2,2024-09-08,136,163,257,311,332
METRO NOT 2,2024-09-09,114,116,214,338,285
METRO NOT 2,2024-09-10,121,138,208,389,301
METRO NOT 2,2024-09-11,108,125,183,340,256
METRO NOT 2,2024-09-12,112,124,167,325,217
METRO NOT 2,2024-09-13,111,93,193,348,208
METRO NOT 2,2024-09-14,132,106,225,405,216
METRO NOT 2,2024-09-15,132,105,322,356,213
METRO NOT 2,2024-09-16,108,92,225,312,185
METRO NOT 2,2024-09-17,106,123,293,314,200
METRO NOT 2,2024-09-18,120,155,347,330,229
METRO NOT 2,2024-09-19,145,167,312,325,231
METRO NOT 2,2024-09-20,159,181,279,302,270
METRO NOT 2,2024-09-21,158,168,244,331,273
METRO NOT 2,2024-09-22,136,150,226,318,254
METRO NOT 2,2024-09-23,125,138,235,322,224
METRO NOT 2,2024-09-24,132,158,251,352,264
METRO NOT 2,2024-09-25,143,155,258,344,270
METRO NOT 2,2024-09-26,153,140,212,361,242
METRO NOT 2,2024-09-27,143,122,195,384,219
METRO NOT 2,2024-09-28,159,115,227,401,224
METRO NOT 2,2024-09-29,166,102,222,329,198
METRO NOT 2,2024-10-01,155,117,247,322,195
METRO NOT 2,2024-10-02,153,163,317,331,197
METRO NOT 2,2024-10-03,161,176,258,266,231
METRO NOT 2,2024-10-04,146,115,226,288,211
METRO NOT 2,2024-10-05,134,109,184,314,178
METRO NOT 2,2024-10-06,120,104,169,274,157
METRO NOT 2,2024-10-07,103,83,166,306,123
METRO NOT 2,2024-10-08,133,99,228,380,173
METRO NOT 2,2024-10-09,130,126,260,345,208
METRO NOT 2,2024-10-10,133,107,241,329,202
METRO NOT 2,2024-10-11,129,104,236,284,207
METRO NOT 2,2024-10-12,138,102,205,323,199
METRO NOT 2,2024-10-13,120,85,181,286,174
METRO NOT 2,2024-10-14,100,78,148,253,141
METRO NOT 2,2024-10-15,95,80,198,306,154
METRO NOT 2,2024-10-16,112,116,235,302,206
METRO NOT 2,2024-10-17,117,112,194,287,213
METRO NOT 2,2024-10-18,117,113,206,287,187
METRO NOT 2,2024-10-19,118,100,200,271,184
METRO NOT 2,2024-10-20,88,79,185,240,148
METRO NOT 2,2024-10-21,75,77,165,221,114
METRO NOT 2,2024-10-22,90,83,191,253,163
METRO NOT 2,2024-10-23,90,89,185,238,187
METRO NOT 2,2024-10-24,98,82,195,247,180
METRO NOT 2,2024-10-26,117,74,186,305,157
METRO NOT 2,2024-10-27,112,58,166,245,154
METRO NOT 2,2024-10-28,83,52,170,222,127
METRO NOT 2,2024-10-29,87,68,221,208,113
METRO NOT 2,2024-10-30,91,68,217,234,128
METRO NOT 2,2024-10-31,91,65,180,249,133
METRO NOT 2,2024-11-01,102,59,181,231,123
METRO NOT 2,2024-11-02,92,55,155,222,100
METRO NOT 2,2024-11-03,84,59,148,216,95
METRO NOT 2,2024-11-04,75,52,126,206,70
METRO NOT 2,2024-11-05,65,65,162,216,109
METRO NOT 2,2024-11-06,74,76,181,227,126
METRO NOT 2,2024-11-07,78,74,202,228,119
METRO NOT 2,2024-11-08,78,72,179,265,127
METRO NOT 2,2024-11-09,83,77,173,265,130
METRO NOT 2,2024-11-10,73,54,144,249,95
METRO NOT 2,2024-11-11,62,54,125,237,68
METRO NOT 2,2024-11-12,72,74,173,255,101
METRO NOT 2,2024-11-13,91,89,166,278,154
METRO NOT 2,2024-11-14,79,88,157,271,142
METRO NOT 2,2024-11-15,87,75,148,361,138
METRO NOT 2,2024-11-16,93,89,161,329,133
METRO NOT 2,2024-11-17,88,94,178,291,119
METRO NOT 2,2024-11-18,73,99,149,306,95
METRO NOT 2,2024-11-19,91,129,228,306,122
METRO NOT 2,2024-11-20,84,163,188,301,155
METRO NOT 2,2024-11-21,87,129,205,299,166
METRO NOT 2,2024-11-22,105,101,166,298,176
METRO NOT 2,2024-11-23,100,100,198,329,171
METRO NOT 2,2024-11-24,92,112,178,294,139
METRO NOT 2,2024-11-25,72,111,160,275,98
METRO NOT 2,2024-11-26,96,105,185,272,139
METRO NOT 2,2024-11-27,109,89,187,261,195
METRO NOT 2,2024-11-28,110,95,161,252,184
METRO NOT 2,2024-11-29,115,76,163,273,165
METRO NOT 2,2024-11-30,129,88,197,283,166
METRO NOT 2,2024-12-01,119,81,179,228,139
METRO NOT 2,2024-12-02,92,66,113,202,110
METRO NOT 2,2024-12-03,102,102,164,218,123
METRO NOT 2,2024-12-04,95,79,147,217,121
METRO NOT 2,2024-12-05,91,68,147,220,139
METRO NOT 2,2024-12-06,75,81,144,251,108
METRO NOT 2,2024-12-07,85,73,162,264,102
METRO NOT 2,2024-12-08,89,58,153,224,91
METRO NOT 2,2024-12-09,85,46,108,243,73
METRO NOT 2,2024-12-10,71,44,178,256,99
METRO NOT 2,2024-12-11,91,82,172,245,138
METRO NOT 2,2024-12-12,95,81,181,259,134
METRO NOT 2,2024-12-13,95,86,169,281,132
METRO NOT 2,2024-12-14,98,81,158,266,123
METRO NOT 2,2024-12-15,88,85,163,242,130
METRO NOT 2,2024-12-16,65,73,137,239,94
METRO NOT 2,2024-12-17,86,90,175,268,112
METRO NOT 2,2024-12-18,86,79,171,232,125
METRO NOT 2,2024-12-19,89,76,167,241,130
METRO NOT 2,2024-12-20,93,62,151,246,151
METRO NOT 2,2024-12-21,96,58,184,260,153
METRO NOT 2,2024-12-22,96,55,156,242,180
METRO NOT 2,2024-12-23,82,67,185,228,147
METRO NOT 2,2024-12-24,77,61,178,169,181
METRO NOT 2,2024-12-25,54,44,132,128,155
METRO NOT 2,2024-12-26,61,44,148,149,120
METRO NOT 2,2024-12-27,72,53,163,206,146
METRO NOT 2,2024-12-28,93,61,169,241,197
METRO NOT 2,2024-12-29,94,76,154,241,136
METRO NOT 2,2024-12-30,73,50,147,242,143
METRO NOT 2,2024-12-31,76,57,166,195,135
METRO NOT 2,2025-01-01,74,42,118,125,139
METRO NOT 2,2025-01-02,87,57,203,148,165
METRO NOT 2,2025-01-03,108,51,186,202,173
METRO NOT 2,2025-01-04,99,58,169,189,167
METRO NOT 2,2025-01-05,99,54,155,188,182
METRO NOT 2,2025-01-06,77,57,138,200,119
METRO NOT 2,2025-01-07,88,74,169,213,178
METRO NOT 2,2025-01-08,109,66,155,197,157
METRO NOT 2,2025-01-09,113,78,147,204,179
METRO NOT 2,2025-01-10,111,64,157,238,171
METRO NOT 2,2025-01-11,110,80,150,241,185
METRO NOT 2,2025-01-12,96,73,136,252,154
METRO NOT 2,2025-01-13,90,63,129,244,157
METRO NOT 2,2025-01-14,93,85,206,239,203
METRO NOT 2,2025-01-15,96,94,181,253,237
METRO NOT 2,2025-01-16,99,84,170,271,193
METRO NOT 2,2025-01-17,109,77,181,292,196
METRO NOT 2,2025-01-18,119,61,164,295,185
METRO NOT 2,2025-01-19,112,72,126,252,188
METRO NOT 2,2025-01-20,95,69,168,243,139
METRO NOT 2,2025-01-21,82,104,180,276,166
METRO NOT 2,2025-01-22,83,118,165,206,186
METRO NOT 2,2025-01-23,88,108,165,251,200
METRO NOT 2,2025-01-24,99,92,145,267,182
METRO NOT 2,2025-01-25,98,72,150,252,178
METRO NOT 2,2025-01-26,84,62,138,252,173
METRO NOT 2,2025-01-27,78,55,146,232,160
METRO NOT 2,2025-01-28,95,81,179,240,181
METRO NOT 2,2025-01-29,98,91,171,223,188
METRO NOT 2,2025-01-30,114,92,143,251,152
METRO NOT 2,2025-01-31,130,92,134,259,171
METRO NOT 2,2025-02-01,137,82,144,252,162
METRO NOT 2,2025-02-02,118,81,166,188,145
METRO NOT 2,2025-02-03,114,93,170,177,136
METRO NOT 2,2025-02-04,102,125,220,196,195
METRO NOT 2,2025-02-05,95,128,214,202,230
METRO NOT 2,2025-02-06,100,89,175,192,224
METRO NOT 2,2025-02-07,108,68,167,234,190
METRO NOT 2,2025-02-08,115,75,169,211,187
METRO NOT 2,2025-02-09,95,60,137,198,167
METRO NOT 2,2025-02-10,85,56,129,186,136
METRO NOT 2,2025-02-11,104,66,156,211,160
METRO NOT 2,2025-02-12,109,112,205,202,233
METRO NOT 2,2025-02-13,107,83,153,257,193
METRO NOT 2,2025-02-14,110,70,134,282,166
METRO NOT 2,2025-02-15,125,56,120,257,149
METRO NOT 2,2025-02-16,95,54,141,272,134
METRO NOT 2,2025-02-17,84,58,142,255,127
METRO NOT 2,2025-02-18,100,65,187,314,153
METRO NOT 2,2025-02-19,86,63,147,297,146
METRO NOT 2,2025-02-20,95,58,158,309,141
METRO NOT 2,2025-02-21,91,65,150,312,150
METRO NOT 2,2025-02-22,95,68,171,302,157
METRO NOT 2,2025-02-23,87,79,137,262,112
METRO NOT 2,2025-02-24,96,70,149,253,101
METRO NOT 2,2025-02-25,93,71,196,307,148
METRO NOT 2,2025-02-26,83,71,165,274,149
METRO NOT 2,2025-02-27,90,83,159,262,179
METRO NOT 2,2025-02-28,92,76,160,283,204
METRO NOT 2,2025-03-01,117,63,165,216,167
METRO NOT 2,2025-03-02,118,78,197,216,183
METRO NOT 2,2025-03-03,94,95,153,214,167
METRO NOT 2,2025-03-04,92,80,157,242,181
METRO NOT 2,2025-03-05,97,91,186,208,173
METRO NOT 2,2025-03-06,110,91,160,173,199
METRO NOT 2,2025-03-07,103,84,180,204,150
METRO NOT 2,2025-03-08,112,77,167,219,129
METRO NOT 2,2025-03-09,107,82,165,210,101
METRO NOT 2,2025-03-10,86,63,106,164,89
METRO NOT 2,2025-03-11,78,65,163,181,127
METRO NOT 2,2025-03-12,86,56,158,219,129
METRO NOT 2,2025-03-13,100,48,167,226,154
METRO NOT 2,2025-03-14,108,54,187,252,167
METRO NOT 2,2025-03-15,103,56,180,253,181
METRO NOT 2,2025-03-16,90,62,155,211,133
METRO NOT 2,2025-03-17,93,69,154,207,122
METRO NOT 2,2025-03-18,87,89,190,290,183
METRO NOT 2,2025-03-19,87,79,182,232,178
METRO NOT 2,2025-03-20,88,59,160,232,178
METRO NOT 2,2025-03-21,77,50,178,196,190
METRO NOT 2,2025-03-22,83,41,158,208,141
METRO NOT 2,2025-03-23,70,39,124,173,122
METRO NOT 2,2025-03-24,67,35,127,138,81
METRO NOT 2,2025-03-25,77,63,151,181,132
METRO NOT 2,2025-03-26,73,46,154,201,133
METRO NOT 2,2025-03-27,79,47,163,282,127
METRO NOT 2,2025-03-28,85,60,171,234,150
METRO NOT 2,2025-03-29,96,55,171,199,138
METRO NOT 2,2025-03-30,93,47,166,184,114
METRO NOT 2,2025-03-31,79,50,171,143,102
METRO NOT 2,2025-04-01,69,51,185,115,141
METRO NOT 2,2025-04-02,73,43,229,125,132
METRO NOT 2,2025-04-03,79,41,189,130,147
METRO NOT 2,2025-04-04,77,45,176,109,160
METRO NOT 2,2025-04-05,76,39,172,106,135
METRO NOT 2,2025-04-06,84,46,181,127,134
METRO NOT 2,2025-04-07,66,40,157,153,95
METRO NOT 2,2025-04-08,69,36,177,138,143
METRO NOT 2,2025-04-09,63,39,195,125,171
METRO NOT 2,2025-04-10,71,50,175,114,234
METRO NOT 2,2025-04-11,88,43,181,130,279
METRO NOT 2,2025-04-12,88,46,191,165,297
METRO NOT 2,2025-04-13,74,36,177,168,272
METRO NOT 2,2025-04-14,71,36,151,178,196
METRO NOT 2,2025-04-15,99,46,171,200,271
METRO NOT 2,2025-04-16,92,51,190,185,278
METRO NOT 2,2025-04-17,91,46,187,153,316
METRO NOT 2,2025-04-18,74,41,157,115,266
METRO NOT 2,2025-04-19,73,40,164,94,202
METRO NOT 2,2025-04-20,59,35,160,135,195
METRO NOT 2,2025-04-21,54,34,168,124,153
METRO NOT 2,2025-04-22,59,42,230,190,227
METRO NOT 2,2025-04-23,67,50,237,166,277
METRO NOT 2,2025-04-24,59,40,202,141,340
METRO NOT 2,2025-04-25,70,43,189,134,356
METRO NOT 2,2025-04-26,61,42,184,142,330
METRO NOT 2,2025-04-27,72,38,175,121,291
METRO NOT 2,2025-04-28,58,39,191,126,232
METRO NOT 2,2025-04-29,60,43,209,163,299
METRO NOT 2,2025-04-30,85,45,190,153,304
METRO NOT 2,2025-05-01,78,48,233,106,295
METRO NOT 2,2025-05-02,101,63,262,114,344
METRO NOT 2,2025-05-03,86,46,202,142,314
METRO NOT 2,2025-05-04,77,44,234,101,254
METRO NOT 2,2025-05-05,67,42,209,104,202
METRO NOT 2,2025-05-06,77,50,196,169,254
METRO NOT 2,2025-05-07,59,45,200,120,247
METRO NOT 2,2025-05-08,64,49,231,124,251
METRO NOT 2,2025-05-09,84,33,208,174,274
METRO NOT 2,2025-05-10,81,48,238,177,288
METRO NOT 2,2025-05-11,62,47,194,170,214
METRO NOT 2,2025-05-12,56,39,204,127,174
METRO NOT 2,2025-05-13,63,50,216,150,298
METRO NOT 2,2025-05-14,67,46,212,138,333
METRO NOT 2,2025-05-15,73,50,203,170,359
METRO NOT 2,2025-05-16,71,61,192,212,380
METRO NOT 2,2025-05-17,78,58,206,190,345
METRO NOT 2,2025-05-18,84,49,209,172,320
METRO NOT 2,2025-05-19,62,53,218,136,259
METRO NOT 2,2025-05-20,65,66,241,186,306
METRO NOT 2,2025-05-21,79,62,258,175,334
METRO NOT 2,2025-05-22,82,63,275,153,352
METRO NOT 2,2025-05-23,77,43,163,154,361
METRO NOT 2,2025-05-24,86,44,184,161,299
METRO NOT 2,2025-05-25,69,36,198,153,265
METRO NOT 2,2025-05-26,52,35,165,173,204
METRO NOT 2,2025-05-27,63,36,194,159,239
METRO NOT 2,2025-05-28,57,44,177,153,251
METRO NOT 2,2025-05-29,81,38,193,164,229
METRO NOT 2,2025-05-30,87,44,224,205,219
METRO NOT 2,2025-05-31,90,45,220,163,230
METRO NOT 2,2025-06-01,85,34,215,137,208
METRO NOT 2,2025-06-02,88,44,266,178,200
METRO NOT 2,2025-06-03,96,64,313,174,241
METRO NOT 2,2025-06-04,81,56,276,155,280
METRO NOT 2,2025-06-05,82,48,276,126,265
METRO NOT 2,2025-06-06,80,39,236,146,239
METRO NOT 2,2025-06-07,88,32,206,157,224
METRO NOT 2,2025-06-08,71,33,171,138,207
METRO NOT 2,2025-06-09,54,23,130,143,134
METRO NOT 2,2025-06-10,68,49,198,158,182
METRO NOT 2,2025-06-11,60,48,185,145,184
METRO NOT 2,2025-06-12,81,39,188,148,204
METRO NOT 2,2025-06-13,91,42,168,178,211
METRO NOT 2,2025-06-14,90,34,197,182,191
METRO NOT 2,2025-06-15,77,34,195,151,196
METRO NOT 2,2025-06-16,74,26,159,129,163
METRO NOT 2,2025-06-17,77,48,209,188,211
METRO NOT 2,2025-06-18,80,56,231,141,228
METRO NOT 2,2025-06-19,74,60,193,134,196
METRO NOT 2,2025-06-20,86,38,182,150,187
METRO NOT 2,2025-06-21,89,35,216,166,190
METRO NOT 2,2025-06-22,68,34,189,133,204
METRO NOT 2,2025-06-23,61,25,166,124,160
METRO NOT 2,2025-06-24,69,39,226,136,192
METRO NOT 2,2025-06-25,68,32,187,140,206
METRO NOT 2,2025-06-26,81,42,224,138,205
METRO NOT 2,2025-06-27,89,44,210,171,217
METRO NOT 2,2025-06-28,102,34,215,155,193
METRO NOT 2,2025-06-29,95,33,195,163,162
METRO NOT 2,2025-06-30,81,28,173,186,129
METRO NOT 2,2025-07-01,99,51,196,151,164
METRO NOT 2,2025-07-02,92,56,199,102,183
METRO NOT 2,2025-07-03,76,56,162,133,210
METRO NOT 2,2025-07-04,92,44,174,144,230
METRO NOT 2,2025-07-05,104,38,198,155,206
METRO NOT 2,2025-07-06,99,41,152,144,197
METRO NOT 2,2025-07-07,80,36,151,147,164
METRO NOT 2,2025-07-08,90,44,204,144,199
METRO NOT 2,2025-07-09,77,51,205,105,202
METRO NOT 2,2025-07-10,73,45,146,153,149
METRO NOT 2,2025-07-11,73,38,159,146,160
METRO NOT 2,2025-07-12,94,43,190,150,142
METRO NOT 2,2025-07-13,75,42,192,142,193
METRO NOT 2,2025-07-14,66,33,167,167,131
METRO NOT 2,2025-07-15,71,44,178,176,167
METRO NOT 2,2025-07-16,77,43,195,170,159
METRO NOT 2,2025-07-17,85,42,182,164,178
METRO NOT 2,2025-07-18,83,49,168,171,180
METRO NOT 3,2024-07-18,188,219,267,414,408
METRO NOT 3,2024-07-19,194,196,223,428,422
METRO NOT 3,2024-07-20,188,189,279,406,373
METRO NOT 3,2024-07-21,193,178,227,359,368
METRO NOT 3,2024-07-22,192,152,211,342,275
METRO NOT 3,2024-07-23,170,208,249,324,327
METRO NOT 3,2024-07-24,186,207,206,340,383
METRO NOT 3,2024-07-26,199,156,215,359,334
METRO NOT 3,2024-07-27,198,147,195,356,308
METRO NOT 3,2024-07-28,196,157,185,339,308
METRO NOT 3,2024-07-29,175,137,148,316,242
METRO NOT 3,2024-07-30,198,163,180,306,250
METRO NOT 3,2024-07-31,211,152,246,313,317
METRO NOT 3,2024-08-01,244,172,231,320,307
METRO NOT 3,2024-08-02,252,195,267,274,308
METRO NOT 3,2024-08-03,254,191,274,269,326
METRO NOT 3,2024-08-04,244,194,233,252,340
METRO NOT 3,2024-08-05,219,179,246,292,310
METRO NOT 3,2024-08-06,211,194,254,270,351
METRO NOT 3,2024-08-07,221,186,289,267,353
METRO NOT 3,2024-08-08,219,200,256,287,354
METRO NOT 3,2024-08-09,230,188,242,317,349
METRO NOT 3,2024-08-10,199,135,208,338,347
METRO NOT 3,2024-08-11,177,132,198,337,306
METRO NOT 3,2024-08-12,153,116,182,362,227
METRO NOT 3,2024-08-13,152,124,209,328,224
METRO NOT 3,2024-08-14,172,136,225,363,263
METRO NOT 3,2024-08-15,165,165,235,430,328
METRO NOT 3,2024-08-16,173,166,249,377,354
METRO NOT 3,2024-08-17,187,191,283,371,336
