Tipo,DIRECCION,Mes,Clientes,Soportes,Reincidencias,RR,Reincidencias sobre soportes,RR sobre soportes,IDS,IDR,YEAR
DISTRITO,AGUASCALIENTES,ABRIL,62997,1327,311,91,23.44,6.86,2.11,0.49,2023
DISTRITO,AGUASCALIENTES,MAYO,62654,1510,347,85,22.98,5.63,2.41,0.55,2023
DISTRITO,AGUASCALIENTES,JUNIO,62255,1566,320,101,20.43,6.45,2.52,0.51,2023
DISTRITO,ARAGON,ENERO,61523,2223,478,168,21.5,7.56,3.61,0.78,2022
DISTRITO,ARAGON,FEBRERO,62195,1980,430,135,21.72,6.82,3.18,0.69,2022
DISTRITO,ARAGON,MARZO,62776,2165,458,147,21.15,6.79,3.45,0.73,2022
DISTRITO,ARAGON,ABRIL,63331,2217,448,174,20.21,7.85,3.5,0.71,2022
DISTRITO,ARAGON,MAYO,63905,2308,496,191,21.49,8.28,3.61,0.78,2022
DISTRITO,ARAGON,JUNIO,64650,2266,392,170,17.3,7.5,3.51,0.61,2022
DISTRITO,ARAGON,JULIO,64650,2394,472,168,19.72,7.02,3.7,0.73,2022
DISTRITO,ARAGON,AGOSTO,64650,1944,358,112,18.42,5.76,3.01,0.55,2022
DISTRITO,ARAGON,SEPTIEMBRE,64650,1786,317,113,17.75,6.33,2.76,0.49,2022
DISTRITO,ARAGON,OCTUBRE,64650,1738,306,126,17.61,7.25,2.69,0.47,2022
DISTRITO,ARAGON,NOVIEMBRE,64650,1702,268,81,15.75,4.76,2.63,0.41,2022
DISTRITO,ARAGON,DICIEMBRE,64650,1432,284,108,19.83,7.54,2.22,0.44,2022
DISTRITO,ARAGON,ENERO,64832,1913,285,116,14.9,6.06,2.95,0.44,2023
DISTRITO,ARAGON,FEBRERO,65111,1675,333,136,19.88,8.12,2.57,0.51,2023
DISTRITO,ARAGON,MARZO,65458,1803,374,130,20.74,7.21,2.75,0.57,2023
DISTRITO,ARAGON,ABRIL,65804,1774,338,118,19.05,6.65,2.7,0.51,2023
DISTRITO,ARAGON,MAYO,64823,2033,511,205,25.14,10.08,3.14,0.79,2023
DISTRITO,ARAGON,JUNIO,65144,1937,484,205,24.99,10.58,2.97,0.74,2023
DISTRITO,AZCAPOTZALCO,ENERO,52794,1977,565,276,28.58,13.96,3.74,1.07,2022
DISTRITO,AZCAPOTZALCO,FEBRERO,53586,1761,478,187,27.14,10.62,3.29,0.89,2022
DISTRITO,AZCAPOTZALCO,MARZO,54233,2152,611,249,28.39,11.57,3.97,1.13,2022
DISTRITO,AZCAPOTZALCO,ABRIL,54742,2202,573,291,26.02,13.22,4.02,1.05,2022
DISTRITO,AZCAPOTZALCO,MAYO,55433,2388,576,286,24.12,11.98,4.31,1.04,2022
DISTRITO,AZCAPOTZALCO,JUNIO,57407,2107,494,286,23.45,13.57,3.67,0.86,2022
DISTRITO,AZCAPOTZALCO,JULIO,57407,2264,616,297,27.21,13.12,3.94,1.07,2022
DISTRITO,AZCAPOTZALCO,AGOSTO,57407,2312,630,331,27.25,14.32,4.03,1.1,2022
DISTRITO,AZCAPOTZALCO,SEPTIEMBRE,57407,1954,520,246,26.61,12.59,3.4,0.91,2022
DISTRITO,AZCAPOTZALCO,OCTUBRE,57407,2166,559,277,25.81,12.79,3.77,0.97,2022
DISTRITO,AZCAPOTZALCO,NOVIEMBRE,57407,1980,550,249,27.78,12.58,3.45,0.96,2022
DISTRITO,AZCAPOTZALCO,DICIEMBRE,57407,1724,501,222,29.06,12.88,3,0.87,2022
DISTRITO,AZCAPOTZALCO,ENERO,57679,2083,425,232,20.4,11.14,3.61,0.74,2023
DISTRITO,AZCAPOTZALCO,FEBRERO,58105,2065,484,218,23.44,10.56,3.55,0.83,2023
DISTRITO,AZCAPOTZALCO,MARZO,58713,2528,721,392,28.52,15.51,4.31,1.23,2023
DISTRITO,AZCAPOTZALCO,ABRIL,59179,2243,685,284,30.54,12.66,3.79,1.16,2023
DISTRITO,AZCAPOTZALCO,MAYO,59801,2338,704,327,30.11,13.99,3.91,1.18,2023
DISTRITO,AZCAPOTZALCO,JUNIO,60570,2208,569,285,25.77,12.91,3.65,0.94,2023
DISTRITO,CANCUN,ENERO,50393,2203,716,234,32.5,10.62,4.37,1.42,2022
DISTRITO,CANCUN,FEBRERO,51868,2199,650,205,29.56,9.32,4.24,1.25,2022
DISTRITO,CANCUN,MARZO,53222,2459,765,249,31.11,10.13,4.62,1.44,2022
DISTRITO,CANCUN,ABRIL,54425,2548,782,299,30.69,11.73,4.68,1.44,2022
DISTRITO,CANCUN,MAYO,55594,2535,749,274,29.55,10.81,4.56,1.35,2022
DISTRITO,CANCUN 1,JUNIO,38886,1915,416,222,21.72,11.59,4.92,1.07,2022
DISTRITO,CANCUN 1,JULIO,38886,1601,402,159,25.11,9.93,4.12,1.03,2022
DISTRITO,CANCUN 1,AGOSTO,38886,1612,438,180,27.17,11.17,4.15,1.13,2022
DISTRITO,CANCUN 1,SEPTIEMBRE,38886,1528,419,161,27.42,10.54,3.93,1.08,2022
DISTRITO,CANCUN 1,OCTUBRE,38886,1473,317,142,21.52,9.64,3.79,0.82,2022
DISTRITO,CANCUN 1,NOVIEMBRE,38886,1398,309,135,22.1,9.66,3.6,0.79,2022
DISTRITO,CANCUN 1,DICIEMBRE,38886,1375,303,185,22.04,13.45,3.54,0.78,2022
DISTRITO,CANCUN 1,ENERO,38949,1484,272,174,18.33,11.73,3.81,0.7,2023
DISTRITO,CANCUN 1,FEBRERO,39025,1295,274,179,21.16,13.82,3.32,0.7,2023
DISTRITO,CANCUN 1,MARZO,39421,1355,328,165,24.21,12.18,3.44,0.83,2023
DISTRITO,CANCUN 1,ABRIL,39664,1441,373,160,25.88,11.1,3.63,0.94,2023
DISTRITO,CANCUN 1,MAYO,39564,1582,419,201,26.49,12.71,4,1.06,2023
DISTRITO,CANCUN 1,JUNIO,39515,1638,411,212,25.09,12.94,4.15,1.04,2023
DISTRITO,CANCUN 2,JULIO,23378,1001,296,131,29.57,13.09,4.28,1.27,2022
DISTRITO,CANCUN 2,AGOSTO,23378,959,310,120,32.33,12.51,4.1,1.33,2022
DISTRITO,CANCUN 2,SEPTIEMBRE,23378,945,272,119,28.78,12.59,4.04,1.16,2022
DISTRITO,CANCUN 2,OCTUBRE,23378,942,278,126,29.51,13.38,4.03,1.19,2022
DISTRITO,CANCUN 2,NOVIEMBRE,23378,1023,299,136,29.23,13.29,4.38,1.28,2022
DISTRITO,CANCUN 2,DICIEMBRE,23378,949,263,121,27.71,12.75,4.06,1.12,2022
DISTRITO,CANCUN 2,ENERO,23624,1104,218,158,19.75,14.31,4.67,0.92,2023
DISTRITO,CANCUN 2,FEBRERO,24062,976,289,143,29.61,14.65,4.06,1.2,2023
DISTRITO,CANCUN 2,MARZO,24459,1033,292,184,28.27,17.81,4.22,1.19,2023
DISTRITO,CANCUN 2,ABRIL,24766,991,323,140,32.59,14.13,4,1.3,2023
DISTRITO,CANCUN 2,MAYO,25114,1056,322,160,30.49,15.15,4.2,1.28,2023
DISTRITO,CANCUN 2,JUNIO,25224,1108,334,162,30.14,14.62,4.39,1.32,2023
DISTRITO,CELAYA,ENERO,23747,743,163,49,21.94,6.59,3.13,0.69,2022
DISTRITO,CELAYA,FEBRERO,24146,601,110,33,18.3,5.49,2.49,0.46,2022
DISTRITO,CELAYA,MARZO,24559,626,138,40,22.04,6.39,2.55,0.56,2022
DISTRITO,CELAYA,ABRIL,24983,756,169,65,22.35,8.6,3.03,0.68,2022
DISTRITO,CELAYA,MAYO,25441,833,209,74,25.09,8.88,3.27,0.82,2022
DISTRITO,CELAYA,JUNIO,26300,793,116,58,14.63,7.31,3.02,0.44,2022
DISTRITO,CELAYA,JULIO,26300,819,169,72,20.63,8.79,3.11,0.64,2022
DISTRITO,CELAYA,AGOSTO,26300,897,210,90,23.41,10.03,3.41,0.8,2022
DISTRITO,CELAYA,SEPTIEMBRE,26300,783,171,79,21.84,10.09,2.98,0.65,2022
DISTRITO,CELAYA,OCTUBRE,26300,843,183,61,21.71,7.24,3.21,0.7,2022
DISTRITO,CELAYA,NOVIEMBRE,26300,678,135,47,19.91,6.93,2.58,0.51,2022
DISTRITO,CELAYA,DICIEMBRE,26300,610,137,52,22.46,8.52,2.32,0.52,2022
DISTRITO,CELAYA,ENERO,26382,680,117,64,17.21,9.41,2.58,0.44,2023
DISTRITO,CELAYA,FEBRERO,26471,564,103,44,18.26,7.8,2.13,0.39,2023
DISTRITO,CELAYA,MARZO,26677,631,148,53,23.45,8.4,2.37,0.55,2023
DISTRITO,CELAYA,ABRIL,26790,676,153,41,22.63,6.07,2.52,0.57,2023
DISTRITO,CELAYA,MAYO,26784,818,234,87,28.61,10.64,3.05,0.87,2023
DISTRITO,CELAYA,JUNIO,26888,686,172,67,25.07,9.77,2.55,0.64,2023
DISTRITO,CENTRO HISTORICO,ENERO,13193,445,109,39,24.49,8.76,3.37,0.83,2022
DISTRITO,CENTRO HISTORICO,FEBRERO,14560,589,200,55,33.96,9.34,4.05,1.37,2022
DISTRITO,CENTRO HISTORICO,MARZO,15272,686,246,65,35.86,9.48,4.49,1.61,2022
DISTRITO,CENTRO HISTORICO,ABRIL,15787,620,202,71,32.58,11.45,3.93,1.28,2022
DISTRITO,CENTRO HISTORICO,MAYO,16387,707,197,65,27.86,9.19,4.31,1.2,2022
DISTRITO,CENTRO HISTORICO,JUNIO,19307,618,149,92,24.11,14.89,3.2,0.77,2022
DISTRITO,CENTRO HISTORICO,JULIO,19307,663,176,71,26.55,10.71,3.43,0.91,2022
DISTRITO,CENTRO HISTORICO,AGOSTO,19307,619,149,55,24.07,8.89,3.21,0.77,2022
DISTRITO,CENTRO HISTORICO,SEPTIEMBRE,19307,575,140,49,24.35,8.52,2.98,0.73,2022
DISTRITO,CENTRO HISTORICO,OCTUBRE,19307,604,173,70,28.64,11.59,3.13,0.9,2022
DISTRITO,CENTRO HISTORICO,NOVIEMBRE,19307,619,160,76,25.85,12.28,3.21,0.83,2022
DISTRITO,CENTRO HISTORICO,DICIEMBRE,19307,422,115,46,27.25,10.9,2.19,0.6,2022
DISTRITO,CENTRO HISTORICO,ENERO,19562,685,122,55,17.81,8.03,3.5,0.62,2023
DISTRITO,CENTRO HISTORICO,FEBRERO,19941,586,153,44,26.11,7.51,2.94,0.77,2023
DISTRITO,CENTRO HISTORICO,MARZO,20438,636,172,52,27.04,8.18,3.11,0.84,2023
DISTRITO,CENTRO HISTORICO,ABRIL,20835,573,183,48,31.94,8.38,2.75,0.88,2023
DISTRITO,CENTRO HISTORICO,MAYO,21261,659,205,55,31.11,8.35,3.1,0.96,2023
DISTRITO,CERRO GORDO,ENERO,41432,1617,293,114,18.12,7.05,3.9,0.71,2022
DISTRITO,CERRO GORDO,FEBRERO,43002,1412,203,70,14.38,4.96,3.28,0.47,2022
DISTRITO,CERRO GORDO,MARZO,44483,1628,276,82,16.95,5.04,3.66,0.62,2022
DISTRITO,CERRO GORDO,ABRIL,45731,1762,286,89,16.23,5.05,3.85,0.63,2022
DISTRITO,CERRO GORDO,MAYO,46831,2349,431,123,18.35,5.24,5.02,0.92,2022
DISTRITO,CERRO GORDO,JUNIO,52740,2331,364,150,15.62,6.44,4.42,0.69,2022
DISTRITO,CERRO GORDO,JULIO,52740,2113,339,132,16.04,6.25,4.01,0.64,2022
DISTRITO,CERRO GORDO,AGOSTO,52740,2224,377,163,16.95,7.33,4.22,0.71,2022
DISTRITO,CERRO GORDO,SEPTIEMBRE,52740,1937,337,147,17.4,7.59,3.67,0.64,2022
DISTRITO,CERRO GORDO,OCTUBRE,52740,2034,391,122,19.22,6,3.86,0.74,2022
DISTRITO,CERRO GORDO,NOVIEMBRE,52740,1768,313,131,17.7,7.41,3.35,0.59,2022
DISTRITO,CERRO GORDO,DICIEMBRE,52740,1861,260,122,13.97,6.56,3.53,0.49,2022
DISTRITO,CERRO GORDO,ENERO,53119,2109,230,146,10.91,6.92,3.97,0.43,2023
DISTRITO,CERRO GORDO,FEBRERO,53579,1840,278,142,15.11,7.72,3.43,0.52,2023
DISTRITO,CHALCO,ENERO,4408,137,111,10,81.02,7.3,3.11,2.52,2022
DISTRITO,CHALCO,FEBRERO,6513,214,161,12,75.23,5.61,3.29,2.47,2022
DISTRITO,CHALCO,MARZO,10020,442,336,11,76.02,2.49,4.41,3.35,2022
DISTRITO,CHALCO,ABRIL,13254,413,321,22,77.72,5.33,3.12,2.42,2022
DISTRITO,CHALCO,MAYO,15724,416,260,22,62.5,5.29,2.65,1.65,2022
DISTRITO,CHALCO IXTAPALUCA,JUNIO,21524,286,100,16,34.97,5.59,1.33,0.46,2022
DISTRITO,CHALCO IXTAPALUCA,JULIO,21524,418,223,14,53.35,3.35,1.94,1.04,2022
DISTRITO,CHALCO IXTAPALUCA,AGOSTO,21524,473,212,28,44.82,5.92,2.2,0.98,2022
DISTRITO,CHALCO IXTAPALUCA,SEPTIEMBRE,21524,348,142,15,40.8,4.31,1.62,0.66,2022
DISTRITO,CHALCO IXTAPALUCA,OCTUBRE,21524,366,144,20,39.34,5.46,1.7,0.67,2022
DISTRITO,CHALCO IXTAPALUCA,NOVIEMBRE,21524,392,133,18,33.93,4.59,1.82,0.62,2022
DISTRITO,CHALCO IXTAPALUCA,DICIEMBRE,21524,367,150,21,40.87,5.72,1.71,0.7,2022
DISTRITO,CHALCO IXTAPALUCA,ENERO,22280,535,173,62,32.34,11.59,2.4,0.78,2023
DISTRITO,CHALCO IXTAPALUCA,FEBRERO,23517,412,150,49,36.41,11.89,1.75,0.64,2023
DISTRITO,CHALCO IXTAPALUCA,MARZO,25204,629,258,72,41.02,11.45,2.5,1.02,2023
DISTRITO,CHALCO IXTAPALUCA,ABRIL,26732,626,230,53,36.74,8.47,2.34,0.86,2023
DISTRITO,CHALCO IXTAPALUCA,MAYO,37540,890,419,69,47.08,7.75,2.37,1.12,2023
DISTRITO,CHALCO IXTAPALUCA,JUNIO,39842,933,407,73,43.62,7.82,2.34,1.02,2023
DISTRITO,CHALCO VALLE,ENERO,10939,280,95,22,33.93,7.86,2.56,0.87,2023
DISTRITO,CHALCO VALLE,FEBRERO,11468,186,62,19,33.33,10.22,1.62,0.54,2023
DISTRITO,CHIHUAHUA,JUNIO,73028,2018,575,257,28.49,12.74,2.76,0.79,2023
DISTRITO,CHIHUAHUA CUMBRES,ENERO,30064,839,242,76,28.84,9.06,2.79,0.8,2022
DISTRITO,CHIHUAHUA CUMBRES,FEBRERO,30733,837,203,51,24.25,6.09,2.72,0.66,2022
DISTRITO,CHIHUAHUA CUMBRES,MARZO,31271,853,206,57,24.15,6.68,2.73,0.66,2022
DISTRITO,CHIHUAHUA CUMBRES,ABRIL,31695,833,138,39,16.57,4.68,2.63,0.44,2022
DISTRITO,CHIHUAHUA CUMBRES,MAYO,32123,855,179,42,20.94,4.91,2.66,0.56,2022
DISTRITO,CHIHUAHUA CUMBRES,JUNIO,34169,1036,166,59,16.02,5.69,3.03,0.49,2022
DISTRITO,CHIHUAHUA CUMBRES,JULIO,34169,1095,232,77,21.19,7.03,3.2,0.68,2022
DISTRITO,CHIHUAHUA CUMBRES,AGOSTO,34169,1320,302,102,22.88,7.73,3.86,0.88,2022
DISTRITO,CHIHUAHUA CUMBRES,SEPTIEMBRE,34169,984,265,92,26.93,9.35,2.88,0.78,2022
DISTRITO,CHIHUAHUA CUMBRES,OCTUBRE,34169,948,265,95,27.95,10.02,2.77,0.78,2022
DISTRITO,CHIHUAHUA CUMBRES,NOVIEMBRE,34169,1067,339,81,31.77,7.59,3.12,0.99,2022
DISTRITO,CHIHUAHUA CUMBRES,DICIEMBRE,34169,975,350,99,35.9,10.15,2.85,1.02,2022
DISTRITO,CHIHUAHUA CUMBRES,ENERO,34375,1050,274,103,26.1,9.81,3.05,0.8,2023
DISTRITO,CHIHUAHUA CUMBRES,FEBRERO,34542,950,267,92,28.11,9.68,2.75,0.77,2023
DISTRITO,CHIHUAHUA CUMBRES,MARZO,34865,1023,273,111,26.69,10.85,2.93,0.78,2023
DISTRITO,CHIHUAHUA CUMBRES,ABRIL,35098,827,268,81,32.41,9.79,2.36,0.76,2023
DISTRITO,CHIHUAHUA CUMBRES,MAYO,35099,1038,305,104,29.38,10.02,2.96,0.87,2023
DISTRITO,CHIHUAHUA DEL RELIZ,ENERO,31363,835,250,87,29.94,10.42,2.66,0.8,2022
DISTRITO,CHIHUAHUA DEL RELIZ,FEBRERO,32016,1110,385,110,34.68,9.91,3.47,1.2,2022
DISTRITO,CHIHUAHUA DEL RELIZ,MARZO,32561,1108,353,119,31.86,10.74,3.4,1.08,2022
DISTRITO,CHIHUAHUA DEL RELIZ,ABRIL,33068,1021,274,111,26.84,10.87,3.09,0.83,2022
DISTRITO,CHIHUAHUA DEL RELIZ,MAYO,33534,1019,264,79,25.91,7.75,3.04,0.79,2022
DISTRITO,CHIHUAHUA DEL RELIZ,JUNIO,36048,1207,258,127,21.38,10.52,3.35,0.72,2022
DISTRITO,CHIHUAHUA DEL RELIZ,JULIO,36048,1097,251,109,22.88,9.94,3.04,0.7,2022
DISTRITO,CHIHUAHUA DEL RELIZ,AGOSTO,36048,1230,278,115,22.6,9.35,3.41,0.77,2022
DISTRITO,CHIHUAHUA DEL RELIZ,SEPTIEMBRE,36048,1245,361,150,29,12.05,3.45,1,2022
DISTRITO,CHIHUAHUA DEL RELIZ,OCTUBRE,36048,1023,278,94,27.17,9.19,2.84,0.77,2022
DISTRITO,CHIHUAHUA DEL RELIZ,NOVIEMBRE,36048,996,261,96,26.2,9.64,2.76,0.72,2022
DISTRITO,CHIHUAHUA DEL RELIZ,DICIEMBRE,36048,1039,294,113,28.3,10.88,2.88,0.82,2022
DISTRITO,CHIHUAHUA DEL RELIZ,ENERO,36305,1053,209,96,19.85,9.12,2.9,0.58,2023
DISTRITO,CHIHUAHUA DEL RELIZ,FEBRERO,36668,1160,275,106,23.71,9.14,3.16,0.75,2023
DISTRITO,CHIHUAHUA EL RELIZ,MARZO,37073,1386,373,179,26.91,12.91,3.74,1.01,2023
DISTRITO,CHIHUAHUA EL RELIZ,ABRIL,37410,918,254,91,27.67,9.91,2.45,0.68,2023
DISTRITO,CHIHUAHUA EL RELIZ,MAYO,37670,1244,345,140,27.73,11.25,3.3,0.92,2023
DISTRITO,CIUDAD JUAREZ,JUNIO,140574,6070,1504,825,24.78,13.59,4.32,1.07,2023
DISTRITO,CIUDAD OBREGON / NAVOJOA,ENERO,6388,242,106,22,43.8,9.09,3.79,1.66,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,FEBRERO,7643,242,64,14,26.45,5.79,3.17,0.84,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,MARZO,8995,232,71,13,30.6,5.6,2.58,0.79,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,ABRIL,10097,315,108,28,34.29,8.89,3.12,1.07,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,MAYO,11236,318,101,22,31.76,6.92,2.83,0.9,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,JUNIO,16017,429,88,25,20.51,5.83,2.68,0.55,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,JULIO,16017,563,189,38,33.57,6.75,3.52,1.18,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,AGOSTO,16017,661,233,39,35.25,5.9,4.13,1.45,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,SEPTIEMBRE,16017,670,227,51,33.88,7.61,4.18,1.42,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,OCTUBRE,16017,513,162,40,31.58,7.8,3.2,1.01,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,NOVIEMBRE,16017,455,148,31,32.53,6.81,2.84,0.92,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,DICIEMBRE,16017,397,136,13,34.26,3.27,2.48,0.85,2022
DISTRITO,CIUDAD OBREGON / NAVOJOA,ENERO,16236,461,123,23,26.68,4.99,2.84,0.76,2023
DISTRITO,CIUDAD OBREGON / NAVOJOA,FEBRERO,16501,414,116,28,28.02,6.76,2.51,0.7,2023
DISTRITO,CIUDAD OBREGON / NAVOJOA,MARZO,16914,515,141,24,27.38,4.66,3.04,0.83,2023
DISTRITO,CIUDAD OBREGON / NAVOJOA,ABRIL,17255,459,130,22,28.32,4.79,2.66,0.75,2023
DISTRITO,CIUDAD OBREGON / NAVOJOA,MAYO,17645,521,152,25,29.17,4.8,2.95,0.86,2023
DISTRITO,CIUDAD OBREGON / NAVOJOA,JUNIO,17940,548,134,41,24.45,7.48,3.05,0.75,2023
DISTRITO,CIUDAD VICTORIA,ENERO,0,0,0,0,0,0,0,0,2022
DISTRITO,CIUDAD VICTORIA,FEBRERO,42,0,0,0,0,0,0,0,2022
DISTRITO,CIUDAD VICTORIA,MARZO,179,5,0,0,0,0,2.79,0,2022
DISTRITO,CIUDAD VICTORIA,ABRIL,1333,39,34,2,87.18,5.13,2.93,2.55,2022
DISTRITO,CIUDAD VICTORIA,MAYO,2688,120,108,5,90,4.17,4.46,4.02,2022
DISTRITO,CIUDAD VICTORIA,JUNIO,8637,130,64,12,49.23,9.23,1.51,0.74,2022
DISTRITO,CIUDAD VICTORIA,JULIO,8637,198,129,16,65.15,8.08,2.29,1.49,2022
DISTRITO,CIUDAD VICTORIA,AGOSTO,8637,233,142,20,60.94,8.58,2.7,1.64,2022
DISTRITO,CIUDAD VICTORIA,SEPTIEMBRE,8637,276,128,24,46.38,8.7,3.2,1.48,2022
DISTRITO,CIUDAD VICTORIA,OCTUBRE,8637,223,88,15,39.46,6.73,2.58,1.02,2022
DISTRITO,CIUDAD VICTORIA,NOVIEMBRE,8637,219,76,16,34.7,7.31,2.54,0.88,2022
DISTRITO,CIUDAD VICTORIA,DICIEMBRE,8637,232,59,20,25.43,8.62,2.69,0.68,2022
DISTRITO,CIUDAD VICTORIA,ENERO,8943,241,52,19,21.58,7.88,2.69,0.58,2023
DISTRITO,CIUDAD VICTORIA,FEBRERO,9316,269,53,13,19.7,4.83,2.89,0.57,2023
DISTRITO,CIUDAD VICTORIA,MARZO,9850,352,92,29,26.14,8.24,3.57,0.93,2023
DISTRITO,CIUDAD VICTORIA,ABRIL,10266,276,72,21,26.09,7.61,2.69,0.7,2023
DISTRITO,CIUDAD VICTORIA,MAYO,10764,382,115,32,30.1,8.38,3.55,1.07,2023
DISTRITO,CIUDAD VICTORIA,JUNIO,11273,405,125,51,30.86,12.59,3.59,1.11,2023
DISTRITO,COACALCO,ENERO,54726,1977,435,198,22,10.02,3.61,0.79,2022
DISTRITO,COACALCO,FEBRERO,55338,1803,379,163,21.02,9.04,3.26,0.68,2022
DISTRITO,COACALCO,MARZO,55874,2101,453,191,21.56,9.09,3.76,0.81,2022
DISTRITO,COACALCO,ABRIL,56394,2069,372,185,17.98,8.94,3.67,0.66,2022
DISTRITO,COACALCO,MAYO,56995,2245,512,234,22.81,10.42,3.94,0.9,2022
DISTRITO,COACALCO,JUNIO,59819,2391,441,250,18.44,10.46,4,0.74,2022
DISTRITO,COACALCO,JULIO,59819,2283,523,232,22.91,10.16,3.82,0.87,2022
DISTRITO,COACALCO,AGOSTO,59819,2107,456,216,21.64,10.25,3.52,0.76,2022
DISTRITO,COACALCO,SEPTIEMBRE,59819,1877,388,173,20.67,9.22,3.14,0.65,2022
DISTRITO,COACALCO,OCTUBRE,59819,2002,431,211,21.53,10.54,3.35,0.72,2022
DISTRITO,COACALCO,NOVIEMBRE,59819,2248,487,211,21.66,9.39,3.76,0.81,2022
DISTRITO,COACALCO,DICIEMBRE,59819,1891,471,186,24.91,9.84,3.16,0.79,2022
DISTRITO,COACALCO,ENERO,60163,2530,406,231,16.05,9.13,4.21,0.67,2023
DISTRITO,COACALCO,FEBRERO,60509,2190,533,255,24.34,11.64,3.62,0.88,2023
DISTRITO,COACALCO,MARZO,61235,2401,613,297,25.53,12.37,3.92,1,2023
DISTRITO,COACALCO,ABRIL,61725,1943,428,187,22.03,9.62,3.15,0.69,2023
DISTRITO,COACALCO,MAYO,81803,3250,873,400,26.86,12.31,3.97,1.07,2023
DISTRITO,COACALCO,JUNIO,82284,3207,887,463,27.66,14.44,3.9,1.08,2023
DISTRITO,COATZA / MINA,ENERO,19916,579,146,40,25.22,6.91,2.91,0.73,2022
DISTRITO,COATZA / MINA,FEBRERO,20518,540,129,49,23.89,9.07,2.63,0.63,2022
DISTRITO,COATZA / MINA,MARZO,20900,509,109,33,21.41,6.48,2.44,0.52,2022
DISTRITO,COATZA / MINA,ABRIL,21284,555,128,40,23.06,7.21,2.61,0.6,2022
DISTRITO,COATZA / MINA,MAYO,21590,597,139,47,23.28,7.87,2.77,0.64,2022
DISTRITO,COATZA / MINA,JUNIO,23283,661,119,47,18,7.11,2.84,0.51,2022
DISTRITO,COATZA / MINA,JULIO,23283,594,154,52,25.93,8.75,2.55,0.66,2022
DISTRITO,COATZA / MINA,AGOSTO,23283,699,163,44,23.32,6.29,3,0.7,2022
DISTRITO,COATZA / MINA,SEPTIEMBRE,23283,770,184,53,23.9,6.88,3.31,0.79,2022
DISTRITO,COATZA / MINA,OCTUBRE,23283,739,177,52,23.95,7.04,3.17,0.76,2022
DISTRITO,COATZA / MINA,NOVIEMBRE,23283,729,184,75,25.24,10.29,3.13,0.79,2022
DISTRITO,COATZA / MINA,DICIEMBRE,23283,782,151,66,19.31,8.44,3.36,0.65,2022
DISTRITO,COATZA / MINA,ENERO,23313,726,136,82,18.73,11.29,3.11,0.58,2023
DISTRITO,COATZA / MINA,FEBRERO,23402,884,173,87,19.57,9.84,3.78,0.74,2023
DISTRITO,COATZA / MINA,MARZO,23705,740,183,74,24.73,10,3.12,0.77,2023
DISTRITO,COATZA / MINA,ABRIL,23815,512,150,41,29.3,8.01,2.15,0.63,2023
DISTRITO,COATZA / MINA,MAYO,23963,672,132,51,19.64,7.59,2.8,0.55,2023
DISTRITO,COATZA / MINA,JUNIO,24298,645,134,37,20.78,5.74,2.65,0.55,2023
DISTRITO,COLIMA / MANZANILLO,ENERO,1266,61,52,10,85.25,16.39,4.82,4.11,2022
DISTRITO,COLIMA / MANZANILLO,FEBRERO,1872,70,35,10,50,14.29,3.74,1.87,2022
DISTRITO,COLIMA / MANZANILLO,MARZO,2598,100,40,5,40,5,3.85,1.54,2022
DISTRITO,COLIMA / MANZANILLO,ABRIL,3551,137,76,14,55.47,10.22,3.86,2.14,2022
DISTRITO,COLIMA / MANZANILLO,MAYO,4648,224,120,19,53.57,8.48,4.82,2.58,2022
DISTRITO,COLIMA / MANZANILLO,JUNIO,10099,219,51,17,23.29,7.76,2.17,0.51,2022
DISTRITO,COLIMA / MANZANILLO,JULIO,10099,332,117,33,35.24,9.94,3.29,1.16,2022
DISTRITO,COLIMA / MANZANILLO,AGOSTO,10099,448,190,29,42.41,6.47,4.44,1.88,2022
DISTRITO,COLIMA / MANZANILLO,SEPTIEMBRE,10099,444,180,28,40.54,6.31,4.4,1.78,2022
DISTRITO,COLIMA / MANZANILLO,OCTUBRE,10099,376,141,33,37.5,8.78,3.72,1.4,2022
DISTRITO,COLIMA / MANZANILLO,NOVIEMBRE,10099,371,124,30,33.42,8.09,3.67,1.23,2022
DISTRITO,COLIMA / MANZANILLO,DICIEMBRE,10099,308,100,27,32.47,8.77,3.05,0.99,2022
DISTRITO,COLIMA / MANZANILLO,ENERO,10399,326,62,21,19.02,6.44,3.13,0.6,2023
DISTRITO,COLIMA / MANZANILLO,FEBRERO,10869,320,70,16,21.88,5,2.94,0.64,2023
DISTRITO,COLIMA / MANZANILLO,MARZO,11410,492,120,38,24.39,7.72,4.31,1.05,2023
DISTRITO,COLIMA / MANZANILLO,ABRIL,11879,404,114,37,28.22,9.16,3.4,0.96,2023
