DISTRITO,fecha_apertura,Cliente Reagenda,CONFIRMACION DE VISITA,INCUMPLIMIENTO FUERA DE TIEMPO,Splitter,% incump. sobre total agendado
LOS REYES,2021-08-28,2,4,2,0,5
LOS REYES,2021-08-29,0,2,0,0,1
LOS REYES,2021-08-30,0,7,2,0,7
LOS REYES,2021-08-31,2,11,1,0,9
LOS REYES,2021-09-01,0,10,1,0,8
LOS REYES,2021-09-02,0,4,3,0,5
LOS REYES,2021-09-03,0,5,3,1,7
LOS REYES,2021-09-04,4,9,3,0,10
LOS REYES,2021-09-05,0,7,2,0,5
LOS REYES,2021-09-06,1,9,3,0,8
LOS REYES,2021-09-07,0,10,5,0,9
LOS REYES,2021-09-08,1,8,8,0,10
LOS REYES,2021-09-09,1,15,8,0,14
LOS REYES,2021-09-10,2,13,5,0,13
LOS REYES,2021-09-11,0,5,2,0,4
LOS REYES,2021-09-12,0,2,1,0,2
LOS REYES,2021-09-13,1,2,3,0,4
LOS REYES,2021-09-14,0,4,0,0,2
LOS REYES,2021-09-16,0,6,0,0,4
LOS REYES,2021-09-17,1,4,2,0,4
LOS REYES,2021-09-18,1,3,1,0,3
LOS REYES,2021-09-19,0,6,0,0,5
LOS REYES,2021-09-20,1,1,0,0,1
LOS REYES,2021-09-21,2,3,0,0,3
LOS REYES,2021-09-22,0,3,0,0,2
LOS REYES,2021-09-23,1,3,1,0,3
LOS REYES,2021-09-24,1,2,0,0,2
LOS REYES,2021-09-25,0,2,1,0,2
LOS REYES,2021-09-26,0,2,2,0,3
LOS REYES,2021-09-27,1,6,3,0,6
LOS REYES,2021-09-28,0,4,1,0,3
LOS REYES,2021-09-29,0,2,1,0,2
LOS REYES,2021-09-30,1,1,0,0,1
LOS REYES,2021-10-01,0,6,0,0,4
LOS REYES,2021-10-02,1,3,0,0,2
LOS REYES,2021-10-03,0,4,0,0,3
LOS REYES,2021-10-04,0,2,0,0,1
LOS REYES,2021-10-05,1,10,0,0,7
LOS REYES,2021-10-06,2,5,1,0,5
LOS REYES,2021-10-07,1,5,0,0,4
LOS REYES,2021-10-08,1,6,0,1,5
LOS REYES,2021-10-09,0,6,1,0,4
LOS REYES,2021-10-10,0,4,0,0,3
LOS REYES,2021-10-11,0,2,0,0,1
LOS REYES,2021-10-12,3,1,0,0,2
LOS REYES,2021-10-13,1,5,0,0,4
LOS REYES,2021-10-14,0,2,0,0,1
LOS REYES,2021-10-15,0,2,1,0,2
LOS REYES,2021-10-16,0,3,1,0,3
LOS REYES,2021-10-17,1,0,0,0,1
LOS REYES,2021-10-18,0,1,0,0,1
LOS REYES,2021-10-19,1,2,0,0,2
LOS REYES,2021-10-20,0,11,0,0,8
LOS REYES,2021-10-21,3,0,0,0,2
LOS REYES,2021-10-22,1,2,0,0,2
LOS REYES,2021-10-23,0,3,1,0,3
LOS REYES,2021-10-24,0,5,0,0,4
LOS REYES,2021-10-25,1,4,0,0,3
LOS REYES,2021-10-26,1,1,0,0,1
LOS REYES,2021-10-27,2,2,0,0,3
LOS REYES,2021-10-30,0,1,0,0,1
LOS REYES,2021-10-31,0,3,0,0,2
LOS REYES,2021-11-01,1,3,0,0,3
LOS REYES,2021-11-02,0,2,0,0,2
LOS REYES,2021-11-03,0,4,1,0,4
LOS REYES,2021-11-04,0,4,0,0,3
LOS REYES,2021-11-05,0,2,0,0,1
LOS REYES,2021-11-06,0,3,0,0,2
LOS REYES,2021-11-07,0,1,0,0,1
LOS REYES,2021-11-08,1,5,0,0,4
LOS REYES,2021-11-09,0,5,0,0,3
LOS REYES,2021-11-10,0,1,0,0,1
LOS REYES,2021-11-11,0,5,0,0,NA
LOS REYES,2021-11-12,1,7,0,0,6
LOS REYES,2021-11-13,0,2,0,0,1
LOS REYES,2021-11-14,0,1,0,0,1
LOS REYES,2021-11-15,1,8,1,0,6
LOS REYES,2021-11-16,0,4,2,0,3
LOS REYES,2021-11-17,0,7,3,0,5
LOS REYES,2021-11-18,4,6,1,0,6
LOS REYES,2021-11-19,1,5,1,0,4
LOS REYES,2021-11-20,0,6,1,0,5
LOS REYES,2021-11-21,1,5,0,0,4
LOS REYES,2021-11-22,2,6,0,0,5
LOS REYES,2021-11-23,3,1,0,0,2
LOS REYES,2021-11-24,1,3,1,0,3
LOS REYES,2021-11-25,0,2,0,0,1
LOS REYES,2021-11-26,0,1,0,0,NA
LOS REYES,2021-11-27,0,3,1,0,3
LOS REYES,2021-11-28,0,2,0,0,1
LOS REYES,2021-11-29,0,2,0,0,1
LOS REYES,2021-11-30,2,5,0,0,5
LOS REYES,2021-12-01,2,3,0,0,NA
LOS REYES,2021-12-02,0,4,0,0,3
LOS REYES,2021-12-03,1,6,2,0,NA
LOS REYES,2021-12-04,1,4,1,0,4
LOS REYES,2021-12-05,0,2,0,0,1
LOS REYES,2021-12-06,0,1,0,0,NA
LOS REYES,2021-12-07,1,0,1,0,1
LOS REYES,2021-12-08,0,1,0,0,1
LOS REYES,2021-12-09,1,2,0,1,3
LOS REYES,2021-12-10,1,0,0,0,1
LOS REYES,2021-12-12,0,4,0,0,3
LOS REYES,2021-12-13,2,2,0,0,2
LOS REYES,2021-12-14,0,2,1,0,2
LOS REYES,2021-12-15,0,4,0,0,2
LOS REYES,2021-12-16,2,3,0,0,NA
LOS REYES,2021-12-17,1,2,0,0,2
LOS REYES,2021-12-18,0,2,0,0,1
LOS REYES,2021-12-19,0,1,0,0,1
LOS REYES,2021-12-20,0,6,0,0,4
LOS REYES,2021-12-21,1,4,0,0,NA
LOS REYES,2021-12-22,0,1,0,0,1
LOS REYES,2021-12-23,0,4,1,0,3
LOS REYES,2021-12-24,0,4,0,1,4
LOS REYES,2021-12-25,2,4,0,0,10
LOS REYES,2021-12-26,0,2,0,0,2
LOS REYES,2021-12-27,0,2,0,0,1
LOS REYES,2021-12-28,0,2,1,0,2
LOS REYES,2021-12-29,0,2,1,0,3
LOS REYES,2021-12-30,0,5,3,0,5
LOS REYES,2021-12-31,0,3,0,0,2
LOS REYES,2022-01-01,0,1,0,0,2
LOS REYES,2022-01-02,0,1,0,0,1
LOS REYES,2022-01-03,0,3,0,0,2
LOS REYES,2022-01-04,2,4,0,0,NA
LOS REYES,2022-01-05,1,1,0,0,2
LOS REYES,2022-01-06,1,4,0,0,4
LOS REYES,2022-01-08,0,4,0,0,2
LOS REYES,2022-01-10,0,2,0,0,NA
LOS REYES,2022-01-11,1,1,1,0,2
LOS REYES,2022-01-12,0,6,0,0,3
LOS REYES,2022-01-13,2,2,0,0,2
LOS REYES,2022-01-14,1,6,0,0,4
LOS REYES,2022-01-15,0,2,1,0,2
LOS REYES,2022-01-16,0,4,3,0,NA
LOS REYES,2022-01-17,0,5,0,0,3
LOS REYES,2022-01-18,3,6,2,0,7
LOS REYES,2022-01-19,0,9,1,0,7
LOS REYES,2022-01-20,1,5,2,0,4
LOS REYES,2022-01-21,1,4,1,0,4
LOS REYES,2022-01-22,0,7,0,0,4
LOS REYES,2022-01-23,0,1,0,0,1
LOS REYES,2022-01-24,0,3,0,0,2
LOS REYES,2022-01-25,0,3,2,0,3
LOS REYES,2022-01-26,0,5,0,0,3
LOS REYES,2022-01-27,0,2,0,0,1
LOS REYES,2022-01-28,0,3,0,0,2
LOS REYES,2022-01-29,0,6,0,0,4
LOS REYES,2022-01-30,1,7,0,0,5
LOS REYES,2022-01-31,1,3,0,0,2
LOS REYES,2022-02-01,0,3,0,0,2
LOS REYES,2022-02-02,1,1,1,0,2
LOS REYES,2022-02-03,0,1,1,0,1
LOS REYES,2022-02-04,0,2,1,0,2
LOS REYES,2022-02-05,1,2,1,0,2
LOS REYES,2022-02-06,1,4,2,0,5
LOS REYES,2022-02-07,0,5,3,0,5
LOS REYES,2022-02-08,0,1,0,0,1
LOS REYES,2022-02-09,1,4,0,0,3
LOS REYES,2022-02-10,1,5,0,0,4
LOS REYES,2022-02-11,0,2,0,0,1
LOS REYES,2022-02-12,0,1,0,0,1
LOS REYES,2022-02-13,1,3,1,0,3
LOS REYES,2022-02-14,0,9,0,0,5
LOS REYES,2022-02-15,1,3,0,0,2
LOS REYES,2022-02-16,1,11,2,0,7
LOS REYES,2022-02-17,0,3,0,0,2
LOS REYES,2022-02-18,0,1,0,0,1
LOS REYES,2022-02-19,1,1,1,0,2
LOS REYES,2022-02-20,0,3,0,0,2
LOS REYES,2022-02-21,0,5,0,0,3
LOS REYES,2022-02-22,0,2,0,0,1
LOS REYES,2022-02-23,2,3,0,0,NA
LOS REYES,2022-02-24,0,1,0,0,1
LOS REYES,2022-02-25,2,1,1,0,2
LOS REYES,2022-02-26,0,4,0,0,2
LOS REYES,2022-02-27,0,2,1,0,2
LOS REYES,2022-02-28,0,2,0,0,1
LOS REYES,2022-03-01,0,3,1,0,2
LOS REYES,2022-03-02,2,4,0,0,3
LOS REYES,2022-03-03,0,5,5,0,5
LOS REYES,2022-03-04,1,4,0,0,3
LOS REYES,2022-03-05,0,7,0,0,4
LOS REYES,2022-03-06,1,6,0,0,4
LOS REYES,2022-03-07,1,2,1,0,2
LOS REYES,2022-03-08,0,2,1,0,2
LOS REYES,2022-03-09,0,2,0,0,1
LOS REYES,2022-03-10,1,1,2,0,2
LOS REYES,2022-03-11,1,2,1,0,3
LOS REYES,2022-03-12,1,4,1,0,4
LOS REYES,2022-03-13,0,2,0,0,1
LOS REYES,2022-03-14,1,3,0,0,2
LOS REYES,2022-03-15,0,1,0,0,1
LOS REYES,2022-03-16,1,3,1,0,3
LOS REYES,2022-03-17,2,7,2,1,7
LOS REYES,2022-03-18,0,3,1,0,3
LOS REYES,2022-03-19,0,5,0,0,3
LOS REYES,2022-03-20,2,7,0,0,6
LOS REYES,2022-03-21,3,9,0,0,8
LOS REYES,2022-03-22,1,7,3,0,6
LOS REYES,2022-03-23,0,5,4,0,7
LOS REYES,2022-03-24,2,6,2,0,NA
LOS REYES,2022-03-25,0,7,0,0,4
LOS REYES,2022-03-26,2,2,0,0,3
LOS REYES,2022-03-27,1,4,1,0,4
LOS REYES,2022-03-28,1,7,5,0,9
LOS REYES,2022-03-29,1,5,0,0,NA
LOS REYES,2022-03-30,4,10,2,0,5
LOS REYES,2022-03-31,1,10,4,0,5
MAZATLAN,2021-08-16,0,1,0,0,2
MAZATLAN,2021-08-17,1,0,0,0,1
MAZATLAN,2021-08-20,1,2,1,0,7
MAZATLAN,2021-08-21,0,3,1,0,5
MAZATLAN,2021-08-23,0,2,1,0,4
MAZATLAN,2021-08-24,1,0,1,0,3
MAZATLAN,2021-08-25,0,3,2,0,6
MAZATLAN,2021-08-26,0,5,1,0,8
MAZATLAN,2021-08-27,0,4,1,0,6
MAZATLAN,2021-08-28,2,7,1,0,12
MAZATLAN,2021-08-29,0,3,1,0,7
MAZATLAN,2021-08-30,2,13,13,0,38
MAZATLAN,2021-08-31,2,16,10,1,27
MAZATLAN,2021-09-01,0,8,8,0,16
MAZATLAN,2021-09-02,2,6,11,0,15
MAZATLAN,2021-09-03,1,4,13,0,15
MAZATLAN,2021-09-04,0,11,10,0,14
MAZATLAN,2021-09-05,1,7,6,0,13
MAZATLAN,2021-09-06,1,8,17,0,19
MAZATLAN,2021-09-07,1,9,15,0,22
MAZATLAN,2021-09-08,2,10,6,0,16
MAZATLAN,2021-09-09,1,9,6,0,13
MAZATLAN,2021-09-10,1,4,4,0,8
MAZATLAN,2021-09-11,0,6,2,0,7
MAZATLAN,2021-09-12,1,1,1,0,4
MAZATLAN,2021-09-13,1,15,6,0,19
MAZATLAN,2021-09-14,0,2,3,1,4
MAZATLAN,2021-09-15,0,6,3,0,7
MAZATLAN,2021-09-16,0,14,6,0,18
MAZATLAN,2021-09-17,1,5,2,0,8
MAZATLAN,2021-09-18,0,3,0,0,3
MAZATLAN,2021-09-19,0,3,1,0,5
MAZATLAN,2021-09-20,0,1,0,0,1
MAZATLAN,2021-09-21,1,0,0,0,1
MAZATLAN,2021-09-22,0,1,0,0,1
MAZATLAN,2021-09-23,0,2,0,1,3
MAZATLAN,2021-09-24,1,1,4,0,6
MAZATLAN,2021-09-25,1,5,4,0,10
MAZATLAN,2021-09-26,0,2,1,0,3
MAZATLAN,2021-09-27,0,3,1,0,5
MAZATLAN,2021-09-28,1,4,2,0,8
MAZATLAN,2021-09-29,0,1,4,0,5
MAZATLAN,2021-09-30,0,4,0,0,4
MAZATLAN,2021-10-01,0,1,0,0,1
MAZATLAN,2021-10-02,0,1,1,0,2
MAZATLAN,2021-10-03,0,1,0,0,2
MAZATLAN,2021-10-04,0,4,2,0,8
MAZATLAN,2021-10-05,0,1,1,0,2
MAZATLAN,2021-10-06,0,3,1,0,4
MAZATLAN,2021-10-07,0,2,1,0,3
MAZATLAN,2021-10-08,0,2,1,0,3
MAZATLAN,2021-10-09,1,4,1,0,6
MAZATLAN,2021-10-11,0,3,1,0,5
MAZATLAN,2021-10-12,0,6,0,0,7
MAZATLAN,2021-10-13,1,12,7,0,38
MAZATLAN,2021-10-14,4,28,12,0,37
MAZATLAN,2021-10-15,4,42,14,0,45
MAZATLAN,2021-10-16,1,35,21,0,45
MAZATLAN,2021-10-17,3,11,10,0,18
MAZATLAN,2021-10-18,4,21,19,0,35
MAZATLAN,2021-10-19,2,27,21,0,37
MAZATLAN,2021-10-20,0,22,25,0,36
MAZATLAN,2021-10-21,1,21,26,1,34
MAZATLAN,2021-10-22,4,11,20,6,31
MAZATLAN,2021-10-23,1,17,9,3,22
MAZATLAN,2021-10-24,1,9,7,2,16
MAZATLAN,2021-10-25,0,12,9,2,16
MAZATLAN,2021-10-26,2,8,7,0,12
MAZATLAN,2021-10-27,1,12,5,2,14
MAZATLAN,2021-10-28,2,17,7,0,19
MAZATLAN,2021-10-29,0,7,5,2,10
MAZATLAN,2021-10-30,1,3,3,0,5
MAZATLAN,2021-10-31,0,0,3,0,3
MAZATLAN,2021-11-01,2,6,3,0,9
MAZATLAN,2021-11-02,0,5,1,0,5
MAZATLAN,2021-11-03,1,7,5,0,12
MAZATLAN,2021-11-04,0,3,3,0,6
MAZATLAN,2021-11-05,2,3,1,0,5
MAZATLAN,2021-11-06,0,3,0,0,3
MAZATLAN,2021-11-07,0,1,0,0,1
MAZATLAN,2021-11-08,0,1,2,0,3
MAZATLAN,2021-11-09,0,2,2,0,4
MAZATLAN,2021-11-10,0,4,1,0,4
MAZATLAN,2021-11-11,0,6,2,0,NA
MAZATLAN,2021-11-12,3,5,0,0,7
MAZATLAN,2021-11-13,1,0,2,0,3
MAZATLAN,2021-11-14,0,5,0,0,8
MAZATLAN,2021-11-15,1,4,0,0,5
MAZATLAN,2021-11-16,0,0,2,0,2
MAZATLAN,2021-11-17,0,2,0,0,2
MAZATLAN,2021-11-18,0,4,2,0,5
MAZATLAN,2021-11-19,0,4,0,0,4
MAZATLAN,2021-11-20,0,3,2,1,6
MAZATLAN,2021-11-21,0,1,1,0,3
MAZATLAN,2021-11-22,0,5,0,0,6
MAZATLAN,2021-11-24,1,4,0,0,6
MAZATLAN,2021-11-25,1,2,1,0,4
MAZATLAN,2021-11-26,0,0,2,0,NA
MAZATLAN,2021-11-27,1,4,0,0,5
MAZATLAN,2021-11-28,0,1,0,0,1
MAZATLAN,2021-11-29,2,2,1,0,4
MAZATLAN,2021-11-30,0,6,2,0,7
MAZATLAN,2021-12-01,0,5,4,0,NA
MAZATLAN,2021-12-02,0,3,3,0,5
MAZATLAN,2021-12-03,0,1,0,0,NA
MAZATLAN,2021-12-04,0,1,0,0,1
MAZATLAN,2021-12-05,1,2,0,0,5
MAZATLAN,2021-12-06,0,2,0,0,NA
MAZATLAN,2021-12-07,0,1,0,0,1
MAZATLAN,2021-12-08,0,3,4,0,6
MAZATLAN,2021-12-09,1,4,1,0,6
MAZATLAN,2021-12-10,1,2,1,0,3
MAZATLAN,2021-12-11,1,0,0,0,1
MAZATLAN,2021-12-12,0,1,0,0,2
MAZATLAN,2021-12-13,0,1,0,0,1
MAZATLAN,2021-12-14,0,4,1,0,5
MAZATLAN,2021-12-15,0,5,1,0,5
MAZATLAN,2021-12-16,0,5,3,0,NA
MAZATLAN,2021-12-17,2,5,1,0,7
MAZATLAN,2021-12-18,0,5,0,0,4
MAZATLAN,2021-12-19,0,2,4,0,7
MAZATLAN,2021-12-20,0,3,4,0,6
MAZATLAN,2021-12-21,1,4,2,0,NA
MAZATLAN,2021-12-22,1,7,1,0,8
MAZATLAN,2021-12-23,1,6,2,0,7
MAZATLAN,2021-12-24,0,2,0,0,2
MAZATLAN,2021-12-25,0,1,1,0,4
MAZATLAN,2021-12-27,0,3,0,0,4
MAZATLAN,2021-12-28,1,4,0,0,5
MAZATLAN,2021-12-29,0,5,0,0,4
MAZATLAN,2021-12-30,1,1,0,0,2
MAZATLAN,2021-12-31,0,3,1,0,5
MAZATLAN,2022-01-01,1,1,0,0,8
MAZATLAN,2022-01-02,1,2,0,0,6
MAZATLAN,2022-01-03,1,3,1,0,6
MAZATLAN,2022-01-04,2,2,1,0,NA
MAZATLAN,2022-01-05,0,0,1,0,1
MAZATLAN,2022-01-06,0,10,2,0,10
MAZATLAN,2022-01-07,0,6,0,0,5
MAZATLAN,2022-01-08,1,5,5,0,9
MAZATLAN,2022-01-09,0,3,3,0,5
MAZATLAN,2022-01-10,1,3,0,0,NA
MAZATLAN,2022-01-11,0,3,1,0,4
MAZATLAN,2022-01-12,3,4,0,0,6
MAZATLAN,2022-01-13,0,8,1,0,9
MAZATLAN,2022-01-14,0,3,2,0,4
MAZATLAN,2022-01-15,0,5,2,0,6
MAZATLAN,2022-01-16,0,1,0,0,NA
MAZATLAN,2022-01-17,0,2,1,0,3
MAZATLAN,2022-01-18,0,2,1,0,3
MAZATLAN,2022-01-19,0,4,0,0,4
MAZATLAN,2022-01-20,0,2,1,0,3
MAZATLAN,2022-01-21,0,6,2,0,8
MAZATLAN,2022-01-22,0,5,0,0,4
MAZATLAN,2022-01-24,1,1,1,0,3
MAZATLAN,2022-01-25,0,0,1,0,1
MAZATLAN,2022-01-26,0,4,0,0,3
MAZATLAN,2022-01-27,1,4,0,0,5
MAZATLAN,2022-01-28,0,1,0,0,1
MAZATLAN,2022-01-29,0,3,0,0,3
MAZATLAN,2022-01-30,0,1,0,0,1
MAZATLAN,2022-01-31,0,1,0,0,1
MAZATLAN,2022-02-01,0,1,0,0,1
MAZATLAN,2022-02-02,0,1,0,0,1
MAZATLAN,2022-02-03,0,3,0,0,3
MAZATLAN,2022-02-04,0,1,0,0,1
MAZATLAN,2022-02-05,0,1,2,0,3
MAZATLAN,2022-02-06,0,1,2,0,4
MAZATLAN,2022-02-07,0,5,0,0,5
MAZATLAN,2022-02-08,1,2,0,0,3
MAZATLAN,2022-02-09,0,4,0,0,3
MAZATLAN,2022-02-10,0,6,0,0,6
MAZATLAN,2022-02-11,1,3,0,0,4
MAZATLAN,2022-02-12,1,4,0,0,4
MAZATLAN,2022-02-14,2,2,0,0,4
MAZATLAN,2022-02-15,0,5,0,0,4
MAZATLAN,2022-02-16,0,4,1,0,5
MAZATLAN,2022-02-17,0,4,0,0,3
MAZATLAN,2022-02-18,0,0,1,0,1
MAZATLAN,2022-02-19,1,2,0,0,3
MAZATLAN,2022-02-20,0,0,2,0,3
MAZATLAN,2022-02-21,0,1,0,0,1
MAZATLAN,2022-02-22,0,6,0,0,5
MAZATLAN,2022-02-23,1,8,3,0,NA
MAZATLAN,2022-02-24,0,4,3,0,6
MAZATLAN,2022-02-25,0,3,0,0,2
MAZATLAN,2022-02-26,0,9,0,0,8
MAZATLAN,2022-02-27,0,4,0,0,5
MAZATLAN,2022-02-28,0,4,0,0,4
MAZATLAN,2022-03-01,0,2,0,0,3
MAZATLAN,2022-03-02,0,5,3,0,7
MAZATLAN,2022-03-03,2,5,0,0,7
MAZATLAN,2022-03-04,0,1,1,0,2
MAZATLAN,2022-03-05,0,5,6,1,12
MAZATLAN,2022-03-06,1,1,0,0,3
MAZATLAN,2022-03-07,0,4,1,0,5
MAZATLAN,2022-03-08,0,5,0,0,5
MAZATLAN,2022-03-09,0,4,0,0,4
MAZATLAN,2022-03-10,1,7,0,0,6
MAZATLAN,2022-03-11,0,6,3,0,7
MAZATLAN,2022-03-12,1,2,1,0,4
MAZATLAN,2022-03-13,1,1,0,0,2
MAZATLAN,2022-03-14,0,3,2,0,4
MAZATLAN,2022-03-15,0,6,2,0,7
MAZATLAN,2022-03-16,0,0,1,0,1
MAZATLAN,2022-03-17,0,1,2,0,2
MAZATLAN,2022-03-18,1,4,2,0,5
MAZATLAN,2022-03-19,1,7,3,0,9
MAZATLAN,2022-03-21,0,1,0,1,2
MAZATLAN,2022-03-22,1,2,0,0,3
MAZATLAN,2022-03-23,0,2,2,0,4
MAZATLAN,2022-03-24,0,1,0,0,NA
MAZATLAN,2022-03-25,0,1,0,0,1
MAZATLAN,2022-03-26,0,1,1,0,2
MAZATLAN,2022-03-27,0,2,0,0,2
MAZATLAN,2022-03-28,0,4,1,0,5
MAZATLAN,2022-03-29,0,1,0,0,NA
MAZATLAN,2022-03-30,0,1,2,0,3
MAZATLAN,2022-03-31,0,2,1,0,3
MERIDA NORTE,2021-08-16,2,15,0,0,14
MERIDA NORTE,2021-08-17,0,9,2,0,9
MERIDA NORTE,2021-08-18,3,11,0,0,12
MERIDA NORTE,2021-08-19,0,6,1,0,9
MERIDA NORTE,2021-08-20,10,47,15,1,31
MERIDA NORTE,2021-08-21,5,51,29,3,35
MERIDA NORTE,2021-08-22,1,76,28,1,52
MERIDA NORTE,2021-08-23,9,87,50,1,51
MERIDA NORTE,2021-08-24,7,95,61,1,52
MERIDA NORTE,2021-08-25,20,122,76,1,64
MERIDA NORTE,2021-08-26,15,149,74,1,98
MERIDA NORTE,2021-08-27,4,106,63,0,68
MERIDA NORTE,2021-08-28,4,59,22,0,52
MERIDA NORTE,2021-08-29,0,42,25,1,44
MERIDA NORTE,2021-08-30,7,79,61,0,58
MERIDA NORTE,2021-08-31,5,91,27,1,67
MERIDA NORTE,2021-09-01,3,60,27,1,36
MERIDA NORTE,2021-09-02,7,65,38,0,54
MERIDA NORTE,2021-09-03,1,62,55,0,51
MERIDA NORTE,2021-09-04,4,44,25,0,43
MERIDA NORTE,2021-09-05,1,25,13,0,22
MERIDA NORTE,2021-09-06,0,67,40,0,47
MERIDA NORTE,2021-09-07,3,67,43,0,48
MERIDA NORTE,2021-09-08,7,85,43,0,58
MERIDA NORTE,2021-09-09,5,65,22,0,38
MERIDA NORTE,2021-09-10,7,39,29,0,35
MERIDA NORTE,2021-09-11,5,54,24,0,37
MERIDA NORTE,2021-09-12,3,46,22,0,37
MERIDA NORTE,2021-09-13,7,56,54,0,57
MERIDA NORTE,2021-09-14,1,58,47,0,47
MERIDA NORTE,2021-09-15,3,48,32,0,40
MERIDA NORTE,2021-09-16,6,74,30,0,61
MERIDA NORTE,2021-09-17,2,36,22,1,32
MERIDA NORTE,2021-09-18,4,33,15,2,27
MERIDA NORTE,2021-09-19,2,34,10,2,29
MERIDA NORTE,2021-09-20,4,30,9,0,22
MERIDA NORTE,2021-09-21,3,22,20,2,21
MERIDA NORTE,2021-09-22,3,20,10,0,16
MERIDA NORTE,2021-09-23,2,21,10,0,16
MERIDA NORTE,2021-09-24,1,21,13,1,18
MERIDA NORTE,2021-09-25,2,16,4,0,11
MERIDA NORTE,2021-09-26,4,9,2,0,12
MERIDA NORTE,2021-09-27,4,17,10,2,20
MERIDA NORTE,2021-09-28,1,10,9,3,12
MERIDA NORTE,2021-09-29,3,18,9,0,20
MERIDA NORTE,2021-09-30,1,31,9,2,20
MERIDA NORTE,2021-10-01,1,14,12,1,19
MERIDA NORTE,2021-10-02,1,12,2,1,9
MERIDA NORTE,2021-10-03,1,4,1,1,6
MERIDA NORTE,2021-10-04,1,9,5,0,10
MERIDA NORTE,2021-10-05,1,11,2,0,8
MERIDA NORTE,2021-10-06,3,13,3,0,11
MERIDA NORTE,2021-10-07,1,9,6,0,9
MERIDA NORTE,2021-10-08,5,12,8,0,14
MERIDA NORTE,2021-10-09,0,10,7,0,10
MERIDA NORTE,2021-10-10,2,4,0,0,4
MERIDA NORTE,2021-10-11,0,6,5,0,7
MERIDA NORTE,2021-10-12,0,15,3,0,12
MERIDA NORTE,2021-10-13,0,13,5,1,12
MERIDA NORTE,2021-10-14,5,7,0,0,8
MERIDA NORTE,2021-10-15,1,6,3,0,8
MERIDA NORTE,2021-10-16,0,9,2,0,8
MERIDA NORTE,2021-10-17,0,4,0,0,4
MERIDA NORTE,2021-10-18,1,3,0,0,3
MERIDA NORTE,2021-10-19,1,7,5,0,10
MERIDA NORTE,2021-10-20,1,10,3,0,9
MERIDA NORTE,2021-10-21,2,23,5,0,17
MERIDA NORTE,2021-10-22,4,18,10,0,17
MERIDA NORTE,2021-10-23,1,15,4,0,13
MERIDA NORTE,2021-10-24,1,6,2,0,7
MERIDA NORTE,2021-10-25,1,7,2,0,7
MERIDA NORTE,2021-10-26,0,7,5,0,8
MERIDA NORTE,2021-10-27,4,7,5,0,11
MERIDA NORTE,2021-10-28,0,14,11,1,17
MERIDA NORTE,2021-10-29,1,7,4,0,8
MERIDA NORTE,2021-10-30,1,5,1,0,5
MERIDA NORTE,2021-10-31,0,1,0,0,1
MERIDA NORTE,2021-11-01,0,3,0,0,2
MERIDA NORTE,2021-11-02,0,3,1,0,3
MERIDA NORTE,2021-11-03,0,5,2,0,5
MERIDA NORTE,2021-11-04,2,5,0,1,8
MERIDA NORTE,2021-11-05,2,3,0,0,4
MERIDA NORTE,2021-11-06,0,6,0,0,5
MERIDA NORTE,2021-11-07,2,3,1,0,5
MERIDA NORTE,2021-11-08,1,1,1,0,3
MERIDA NORTE,2021-11-09,1,2,0,0,2
MERIDA NORTE,2021-11-10,0,8,5,0,8
MERIDA NORTE,2021-11-11,2,7,4,0,NA
MERIDA NORTE,2021-11-12,2,10,4,1,13
MERIDA NORTE,2021-11-13,2,3,0,0,4
MERIDA NORTE,2021-11-14,0,4,0,0,4
MERIDA NORTE,2021-11-15,1,2,0,0,2
MERIDA NORTE,2021-11-16,0,11,3,0,11
MERIDA NORTE,2021-11-17,0,4,3,0,6
MERIDA NORTE,2021-11-18,3,10,4,0,12
MERIDA NORTE,2021-11-19,1,5,3,0,7
MERIDA NORTE,2021-11-20,0,2,0,0,2
MERIDA NORTE,2021-11-21,1,5,0,0,7
MERIDA NORTE,2021-11-22,1,9,4,0,13
MERIDA NORTE,2021-11-23,3,6,4,1,12
MERIDA NORTE,2021-11-24,4,3,1,0,7
MERIDA NORTE,2021-11-25,0,4,1,0,5
MERIDA NORTE,2021-11-26,2,8,8,0,NA
MERIDA NORTE,2021-11-27,2,7,2,0,8
MERIDA NORTE,2021-11-28,0,1,0,0,1
MERIDA NORTE,2021-11-29,0,7,0,0,6
MERIDA NORTE,2021-11-30,4,8,3,0,11
MERIDA NORTE,2021-12-01,1,14,2,0,NA
MERIDA NORTE,2021-12-02,0,17,12,0,17
MERIDA NORTE,2021-12-03,5,21,14,0,NA
MERIDA NORTE,2021-12-04,1,22,13,0,19
MERIDA NORTE,2021-12-05,5,10,1,1,14
MERIDA NORTE,2021-12-06,3,12,4,0,NA
MERIDA NORTE,2021-12-07,1,21,9,1,15
MERIDA NORTE,2021-12-08,2,22,13,0,18
MERIDA NORTE,2021-12-09,1,13,21,1,19
MERIDA NORTE,2021-12-10,0,18,10,1,14
MERIDA NORTE,2021-12-11,0,7,4,0,7
MERIDA NORTE,2021-12-12,1,5,0,0,4
MERIDA NORTE,2021-12-13,2,4,5,0,6
MERIDA NORTE,2021-12-14,3,2,3,0,5
MERIDA NORTE,2021-12-15,0,4,0,0,3
MERIDA NORTE,2021-12-16,1,4,2,0,NA
MERIDA NORTE,2021-12-17,0,5,3,0,5
