PLAZA,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
CIUDAD VICTORIA,2022-10-30,1,NA,2,38,NA
CIUDAD VICTORIA,2022-10-31,1,NA,4,31,NA
CIUDAD VICTORIA,2022-11-01,4,NA,4,18,NA
CIUDAD VICTORIA,2022-11-02,3,1,2,13,NA
CIUDAD VICTORIA,2022-11-03,1,NA,3,10,NA
CIUDAD VICTORIA,2022-11-04,NA,2,3,18,NA
CIUDAD VICTORIA,2022-11-05,2,NA,4,22,NA
CIUDAD VICTORIA,2022-11-06,2,1,6,21,2
CIUDAD VICTORIA,2022-11-07,3,1,3,13,1
CIUDAD VICTORIA,2022-11-08,2,NA,2,13,NA
CIUDAD VICTORIA,2022-11-09,NA,1,2,21,NA
CIUDAD VICTORIA,2022-11-10,1,1,4,21,2
CIUDAD VICTORIA,2022-11-11,2,2,3,14,3
CIUDAD VICTORIA,2022-11-12,2,2,5,27,NA
CIUDAD VICTORIA,2022-11-13,3,NA,5,18,1
CIUDAD VICTORIA,2022-11-14,3,1,3,18,2
CIUDAD VICTORIA,2022-11-15,4,2,6,26,NA
CIUDAD VICTORIA,2022-11-16,2,3,5,18,NA
CIUDAD VICTORIA,2022-11-17,3,1,8,20,3
CIUDAD VICTORIA,2022-11-18,1,3,4,18,NA
CIUDAD VICTORIA,2022-11-19,1,2,2,19,NA
CIUDAD VICTORIA,2022-11-20,NA,NA,5,23,NA
CIUDAD VICTORIA,2022-11-21,NA,NA,2,24,NA
CIUDAD VICTORIA,2022-11-22,1,3,4,22,3
CIUDAD VICTORIA,2022-11-23,1,3,6,21,2
CIUDAD VICTORIA,2022-11-24,1,2,2,30,NA
CIUDAD VICTORIA,2022-11-25,2,4,4,24,2
CIUDAD VICTORIA,2022-11-26,2,1,3,22,NA
CIUDAD VICTORIA,2022-11-27,2,NA,5,22,1
CIUDAD VICTORIA,2022-11-28,1,1,2,19,NA
CIUDAD VICTORIA,2022-11-29,2,1,2,19,NA
CIUDAD VICTORIA,2022-11-30,2,1,3,23,1
CIUDAD VICTORIA,2022-12-01,4,5,4,21,1
CIUDAD VICTORIA,2022-12-02,1,2,7,17,2
CIUDAD VICTORIA,2022-12-03,NA,2,6,17,1
CIUDAD VICTORIA,2022-12-04,1,1,3,16,NA
CIUDAD VICTORIA,2022-12-05,1,1,4,14,NA
CIUDAD VICTORIA,2022-12-06,2,1,10,23,NA
CIUDAD VICTORIA,2022-12-07,1,2,4,29,2
CIUDAD VICTORIA,2022-12-08,NA,1,5,23,NA
CIUDAD VICTORIA,2022-12-09,2,1,4,25,NA
CIUDAD VICTORIA,2022-12-10,4,1,5,16,3
CIUDAD VICTORIA,2022-12-11,2,1,5,19,3
CIUDAD VICTORIA,2022-12-12,2,2,6,12,1
CIUDAD VICTORIA,2022-12-13,3,2,3,17,NA
CIUDAD VICTORIA,2022-12-14,4,4,3,25,NA
CIUDAD VICTORIA,2022-12-15,2,4,4,25,3
CIUDAD VICTORIA,2022-12-16,5,NA,2,12,2
CIUDAD VICTORIA,2022-12-17,6,3,2,9,NA
CIUDAD VICTORIA,2022-12-18,4,4,4,14,1
CIUDAD VICTORIA,2022-12-19,5,4,5,9,NA
CIUDAD VICTORIA,2022-12-20,2,2,2,13,NA
CIUDAD VICTORIA,2022-12-21,1,7,4,16,NA
CIUDAD VICTORIA,2022-12-22,2,5,3,15,NA
CIUDAD VICTORIA,2022-12-23,2,3,3,13,NA
CIUDAD VICTORIA,2022-12-24,NA,5,7,18,1
CIUDAD VICTORIA,2022-12-25,2,1,5,11,NA
CIUDAD VICTORIA,2022-12-26,1,1,2,10,3
CIUDAD VICTORIA,2022-12-27,NA,1,8,13,1
CIUDAD VICTORIA,2022-12-28,1,NA,4,15,1
CIUDAD VICTORIA,2022-12-29,2,1,3,12,1
CIUDAD VICTORIA,2022-12-30,2,NA,9,9,1
CIUDAD VICTORIA,2022-12-31,1,NA,5,6,1
CIUDAD VICTORIA,2023-01-01,1,2,4,2,1
CIUDAD VICTORIA,2023-01-02,1,2,4,3,1
CIUDAD VICTORIA,2023-01-03,1,NA,5,14,2
CIUDAD VICTORIA,2023-01-04,1,NA,5,9,NA
CIUDAD VICTORIA,2023-01-05,6,1,4,11,2
CIUDAD VICTORIA,2023-01-06,3,3,5,10,3
CIUDAD VICTORIA,2023-01-07,4,NA,4,12,1
CIUDAD VICTORIA,2023-01-08,1,1,4,5,2
CIUDAD VICTORIA,2023-01-09,1,NA,2,5,1
CIUDAD VICTORIA,2023-01-10,3,NA,2,5,1
CIUDAD VICTORIA,2023-01-11,NA,NA,4,8,NA
CIUDAD VICTORIA,2023-01-12,1,2,4,15,NA
CIUDAD VICTORIA,2023-01-13,2,5,8,12,2
CIUDAD VICTORIA,2023-01-14,7,2,7,20,1
CIUDAD VICTORIA,2023-01-15,7,1,7,13,2
CIUDAD VICTORIA,2023-01-16,6,3,6,13,4
CIUDAD VICTORIA,2023-01-17,5,2,8,18,1
CIUDAD VICTORIA,2023-01-18,2,5,5,18,1
CIUDAD VICTORIA,2023-01-19,2,3,7,22,3
CIUDAD VICTORIA,2023-01-20,2,2,5,20,5
CIUDAD VICTORIA,2023-01-21,NA,1,6,15,1
CIUDAD VICTORIA,2023-01-22,2,3,4,11,NA
CIUDAD VICTORIA,2023-01-23,1,NA,4,6,1
CIUDAD VICTORIA,2023-01-24,2,NA,5,9,NA
CIUDAD VICTORIA,2023-01-25,2,NA,7,15,1
CIUDAD VICTORIA,2023-01-26,3,NA,4,17,3
CIUDAD VICTORIA,2023-01-27,3,2,6,18,2
CIUDAD VICTORIA,2023-01-28,3,1,5,20,6
CIUDAD VICTORIA,2023-01-29,5,1,6,13,2
CIUDAD VICTORIA,2023-01-30,3,3,4,4,NA
CIUDAD VICTORIA,2023-01-31,1,NA,7,12,NA
CIUDAD VICTORIA,2023-02-01,2,1,4,16,1
CIUDAD VICTORIA,2023-02-02,2,1,5,13,3
CIUDAD VICTORIA,2023-02-03,1,NA,7,4,2
CIUDAD VICTORIA,2023-02-04,3,NA,5,12,1
CIUDAD VICTORIA,2023-02-05,1,2,3,17,1
CIUDAD VICTORIA,2023-02-06,4,3,5,7,1
CIUDAD VICTORIA,2023-02-07,3,3,6,8,1
CIUDAD VICTORIA,2023-02-08,2,3,7,10,1
CIUDAD VICTORIA,2023-02-09,3,3,3,9,1
CIUDAD VICTORIA,2023-02-10,4,4,5,12,3
CIUDAD VICTORIA,2023-02-11,7,4,5,20,1
CIUDAD VICTORIA,2023-02-12,6,5,5,17,4
CIUDAD VICTORIA,2023-02-13,5,NA,5,9,1
CIUDAD VICTORIA,2023-02-14,4,1,4,9,1
CIUDAD VICTORIA,2023-02-15,2,1,6,12,1
CIUDAD VICTORIA,2023-02-16,2,1,5,13,1
CIUDAD VICTORIA,2023-02-17,2,2,6,12,3
CIUDAD VICTORIA,2023-02-18,1,NA,4,19,1
CIUDAD VICTORIA,2023-02-19,3,2,6,14,2
CIUDAD VICTORIA,2023-02-20,2,4,10,9,2
CIUDAD VICTORIA,2023-02-21,4,4,7,17,NA
CIUDAD VICTORIA,2023-02-22,5,NA,5,16,3
CIUDAD VICTORIA,2023-02-23,4,3,5,10,8
CIUDAD VICTORIA,2023-02-24,2,NA,9,13,2
CIUDAD VICTORIA,2023-02-25,3,3,8,15,5
CIUDAD VICTORIA,2023-02-26,1,3,4,14,5
CIUDAD VICTORIA,2023-02-27,3,3,8,10,5
CIUDAD VICTORIA,2023-02-28,5,3,13,25,4
CIUDAD VICTORIA,2023-03-01,6,5,6,26,4
CIUDAD VICTORIA,2023-03-02,6,1,9,18,6
CIUDAD VICTORIA,2023-03-03,10,3,10,12,4
CIUDAD VICTORIA,2023-03-04,12,8,9,20,7
CIUDAD VICTORIA,2023-03-05,10,9,5,17,4
CIUDAD VICTORIA,2023-03-06,4,4,5,16,NA
CIUDAD VICTORIA,2023-03-07,NA,NA,4,24,1
CIUDAD VICTORIA,2023-03-08,2,NA,4,17,NA
CIUDAD VICTORIA,2023-03-09,4,1,7,13,3
CIUDAD VICTORIA,2023-03-10,3,1,4,12,NA
CIUDAD VICTORIA,2023-03-11,2,1,7,20,2
CIUDAD VICTORIA,2023-03-12,1,3,5,19,1
CIUDAD VICTORIA,2023-03-13,1,2,5,12,4
CIUDAD VICTORIA,2023-03-14,2,2,5,17,3
CIUDAD VICTORIA,2023-03-15,1,4,4,17,2
CIUDAD VICTORIA,2023-03-16,1,3,6,8,2
CIUDAD VICTORIA,2023-03-17,NA,3,3,18,NA
CIUDAD VICTORIA,2023-03-18,NA,2,10,23,5
CIUDAD VICTORIA,2023-03-19,2,2,4,24,5
CIUDAD VICTORIA,2023-03-20,3,3,5,15,7
CIUDAD VICTORIA,2023-03-21,4,2,6,16,4
CIUDAD VICTORIA,2023-03-22,7,3,3,6,4
CIUDAD VICTORIA,2023-03-23,7,NA,9,16,6
CIUDAD VICTORIA,2023-03-24,4,3,3,12,1
CIUDAD VICTORIA,2023-03-25,4,4,5,13,5
CIUDAD VICTORIA,2023-03-26,2,5,7,14,5
CIUDAD VICTORIA,2023-03-27,NA,5,4,9,2
CIUDAD VICTORIA,2023-03-28,NA,1,6,11,1
CIUDAD VICTORIA,2023-03-29,1,2,6,10,2
CIUDAD VICTORIA,2023-03-30,NA,NA,6,24,NA
CIUDAD VICTORIA,2023-03-31,2,3,5,27,3
CIUDAD VICTORIA,2023-04-01,2,5,5,21,6
CIUDAD VICTORIA,2023-04-02,2,6,3,22,8
CIUDAD VICTORIA,2023-04-03,NA,4,2,11,3
CIUDAD VICTORIA,2023-04-04,3,8,5,20,7
CIUDAD VICTORIA,2023-04-05,3,4,2,10,7
CIUDAD VICTORIA,2023-04-06,4,4,7,10,5
CIUDAD VICTORIA,2023-04-07,3,2,4,8,NA
CIUDAD VICTORIA,2023-04-08,1,1,4,5,NA
CIUDAD VICTORIA,2023-04-09,1,4,3,8,2
CIUDAD VICTORIA,2023-04-10,1,6,3,8,NA
CIUDAD VICTORIA,2023-04-11,2,4,6,14,3
CIUDAD VICTORIA,2023-04-12,1,1,4,8,2
CIUDAD VICTORIA,2023-04-13,3,1,3,13,1
CIUDAD VICTORIA,2023-04-14,4,1,4,12,1
CIUDAD VICTORIA,2023-04-15,5,1,4,38,4
COATZA / MINA,2022-03-01,7,6,9,41,18
COATZA / MINA,2022-03-02,9,5,1,35,27
COATZA / MINA,2022-03-03,7,5,5,25,25
COATZA / MINA,2022-03-04,6,5,10,29,19
COATZA / MINA,2022-03-05,9,5,6,36,18
COATZA / MINA,2022-03-06,5,7,3,19,19
COATZA / MINA,2022-03-07,4,4,5,19,14
COATZA / MINA,2022-03-08,2,3,5,11,16
COATZA / MINA,2022-03-09,4,4,6,15,10
COATZA / MINA,2022-03-10,6,8,3,24,10
COATZA / MINA,2022-03-11,5,6,3,22,13
COATZA / MINA,2022-03-12,4,8,5,21,8
COATZA / MINA,2022-03-13,4,5,18,20,7
COATZA / MINA,2022-03-14,2,8,9,19,8
COATZA / MINA,2022-03-15,2,14,10,22,14
COATZA / MINA,2022-03-16,2,10,1,25,14
COATZA / MINA,2022-03-17,2,11,7,24,11
COATZA / MINA,2022-03-18,3,13,4,15,9
COATZA / MINA,2022-03-19,3,14,6,19,16
COATZA / MINA,2022-03-20,3,10,6,10,15
COATZA / MINA,2022-03-21,3,10,3,13,13
COATZA / MINA,2022-03-22,4,5,6,14,12
COATZA / MINA,2022-03-23,4,10,7,21,10
COATZA / MINA,2022-03-24,5,17,6,22,13
COATZA / MINA,2022-03-25,4,13,8,21,10
COATZA / MINA,2022-03-26,6,12,6,16,19
COATZA / MINA,2022-03-27,9,11,2,15,16
COATZA / MINA,2022-03-28,5,7,4,10,17
COATZA / MINA,2022-03-29,7,3,4,14,11
COATZA / MINA,2022-03-30,9,10,1,16,9
COATZA / MINA,2022-03-31,12,13,4,23,12
COATZA / MINA,2022-04-01,13,15,6,21,10
COATZA / MINA,2022-04-02,15,11,6,30,14
COATZA / MINA,2022-04-03,12,13,2,16,15
COATZA / MINA,2022-04-04,7,13,3,13,9
COATZA / MINA,2022-04-05,6,11,6,16,9
COATZA / MINA,2022-04-06,11,12,9,18,13
COATZA / MINA,2022-04-07,9,18,13,16,13
COATZA / MINA,2022-04-08,10,16,15,34,15
COATZA / MINA,2022-04-09,8,16,11,27,18
COATZA / MINA,2022-04-10,8,10,4,25,20
COATZA / MINA,2022-04-11,8,8,3,24,23
COATZA / MINA,2022-04-12,9,9,6,22,23
COATZA / MINA,2022-04-13,5,9,3,31,24
COATZA / MINA,2022-04-14,8,20,5,28,22
COATZA / MINA,2022-04-15,6,28,6,32,25
COATZA / MINA,2022-04-16,7,19,7,30,28
COATZA / MINA,2022-04-17,8,14,4,26,29
COATZA / MINA,2022-04-18,5,13,4,25,13
COATZA / MINA,2022-04-19,4,16,4,22,16
COATZA / MINA,2022-04-20,5,18,6,32,15
COATZA / MINA,2022-04-21,5,13,5,22,19
COATZA / MINA,2022-04-22,6,11,11,22,16
COATZA / MINA,2022-04-23,7,18,4,31,13
COATZA / MINA,2022-04-24,6,10,4,28,17
COATZA / MINA,2022-04-25,4,9,1,33,19
COATZA / MINA,2022-04-26,5,8,3,31,14
COATZA / MINA,2022-04-27,3,14,6,35,20
COATZA / MINA,2022-04-28,6,7,6,40,10
COATZA / MINA,2022-04-29,7,9,6,39,8
COATZA / MINA,2022-04-30,9,6,10,43,13
COATZA / MINA,2022-05-01,9,7,11,28,16
COATZA / MINA,2022-05-02,5,10,6,20,19
COATZA / MINA,2022-05-03,8,4,8,25,24
COATZA / MINA,2022-05-04,5,7,4,27,17
COATZA / MINA,2022-05-05,5,6,5,29,24
COATZA / MINA,2022-05-06,6,8,1,24,17
COATZA / MINA,2022-05-07,7,8,7,21,5
COATZA / MINA,2022-05-08,5,9,7,18,9
COATZA / MINA,2022-05-09,2,7,4,17,10
COATZA / MINA,2022-05-10,5,6,8,17,14
COATZA / MINA,2022-05-11,3,3,7,21,12
COATZA / MINA,2022-05-12,6,9,7,25,15
COATZA / MINA,2022-05-13,6,5,11,34,13
COATZA / MINA,2022-05-14,5,6,10,42,13
COATZA / MINA,2022-05-15,7,7,10,32,14
COATZA / MINA,2022-05-16,10,6,9,26,21
COATZA / MINA,2022-05-17,9,7,7,21,28
COATZA / MINA,2022-05-18,5,8,7,20,26
COATZA / MINA,2022-05-19,5,8,5,30,28
COATZA / MINA,2022-05-20,7,7,5,25,24
COATZA / MINA,2022-05-21,8,5,6,18,23
COATZA / MINA,2022-05-22,8,13,8,15,23
COATZA / MINA,2022-05-23,8,7,9,16,21
COATZA / MINA,2022-05-24,4,13,7,14,25
COATZA / MINA,2022-05-25,6,18,9,17,23
COATZA / MINA,2022-05-26,8,11,8,19,30
COATZA / MINA,2022-05-27,8,19,5,23,27
COATZA / MINA,2022-05-28,12,15,6,23,28
COATZA / MINA,2022-05-29,9,9,9,22,29
COATZA / MINA,2022-05-30,11,13,11,23,26
COATZA / MINA,2022-05-31,10,7,12,21,32
COATZA / MINA,2022-06-01,12,7,8,17,34
COATZA / MINA,2022-06-02,10,7,10,16,22
COATZA / MINA,2022-06-03,9,8,7,14,22
COATZA / MINA,2022-06-04,9,4,2,16,25
COATZA / MINA,2022-06-05,6,6,5,16,24
COATZA / MINA,2022-06-06,7,3,2,16,23
COATZA / MINA,2022-06-07,7,3,8,16,21
COATZA / MINA,2022-06-08,5,6,5,20,18
COATZA / MINA,2022-06-09,5,6,11,12,22
COATZA / MINA,2022-06-10,10,8,13,15,21
COATZA / MINA,2022-06-11,11,13,18,26,27
COATZA / MINA,2022-06-12,7,13,13,19,29
COATZA / MINA,2022-06-13,6,15,4,13,31
COATZA / MINA,2022-06-14,10,12,3,19,31
COATZA / MINA,2022-06-15,6,5,3,20,36
COATZA / MINA,2022-06-16,8,11,7,24,26
COATZA / MINA,2022-06-17,11,8,8,18,28
COATZA / MINA,2022-06-18,8,7,19,19,24
COATZA / MINA,2022-06-19,5,9,6,27,22
COATZA / MINA,2022-06-20,4,7,9,19,23
COATZA / MINA,2022-06-21,7,13,11,17,34
COATZA / MINA,2022-06-22,9,4,12,20,30
COATZA / MINA,2022-06-23,11,5,6,15,22
COATZA / MINA,2022-06-24,9,8,4,15,19
COATZA / MINA,2022-06-25,7,2,4,21,13
COATZA / MINA,2022-06-26,7,7,5,13,18
COATZA / MINA,2022-06-27,9,8,11,25,25
COATZA / MINA,2022-06-28,12,9,8,22,23
COATZA / MINA,2022-06-29,12,2,3,26,12
COATZA / MINA,2022-06-30,11,5,11,33,12
COATZA / MINA,2022-07-01,8,6,7,26,17
COATZA / MINA,2022-07-02,10,5,8,33,23
COATZA / MINA,2022-07-03,9,5,8,25,27
COATZA / MINA,2022-07-04,10,2,2,20,22
COATZA / MINA,2022-07-05,8,4,7,18,25
COATZA / MINA,2022-07-06,4,6,6,16,20
COATZA / MINA,2022-07-07,5,9,11,17,27
COATZA / MINA,2022-07-08,8,9,7,18,16
COATZA / MINA,2022-07-09,14,9,6,25,20
COATZA / MINA,2022-07-10,15,10,5,27,25
COATZA / MINA,2022-07-11,10,11,5,13,27
COATZA / MINA,2022-07-12,9,11,3,23,27
COATZA / MINA,2022-07-13,10,9,8,21,29
COATZA / MINA,2022-07-14,8,3,2,23,26
COATZA / MINA,2022-07-15,7,6,9,20,14
COATZA / MINA,2022-07-16,9,9,6,16,18
COATZA / MINA,2022-07-17,11,5,8,27,17
COATZA / MINA,2022-07-18,8,5,5,14,20
COATZA / MINA,2022-07-19,10,9,4,14,20
COATZA / MINA,2022-07-20,10,29,4,16,15
COATZA / MINA,2022-07-21,10,32,6,24,20
COATZA / MINA,2022-07-22,12,16,5,20,18
COATZA / MINA,2022-07-23,10,4,4,29,21
COATZA / MINA,2022-07-24,9,3,6,23,23
COATZA / MINA,2022-07-25,5,4,4,18,22
COATZA / MINA,2022-07-26,6,5,6,23,18
COATZA / MINA,2022-07-27,6,2,7,28,17
COATZA / MINA,2022-07-28,5,7,3,30,19
COATZA / MINA,2022-07-29,8,8,4,55,15
COATZA / MINA,2022-07-30,14,8,12,89,21
COATZA / MINA,2022-07-31,18,9,12,84,15
COATZA / MINA,2022-08-01,18,6,8,39,16
COATZA / MINA,2022-08-02,19,13,8,37,13
COATZA / MINA,2022-08-03,15,10,17,45,14
COATZA / MINA,2022-08-04,11,12,7,41,14
COATZA / MINA,2022-08-05,12,7,9,47,19
COATZA / MINA,2022-08-06,12,7,10,39,18
COATZA / MINA,2022-08-07,5,4,3,40,15
COATZA / MINA,2022-08-08,2,2,4,25,22
COATZA / MINA,2022-08-09,2,14,9,29,23
COATZA / MINA,2022-08-10,9,20,13,42,32
COATZA / MINA,2022-08-11,11,48,11,40,29
COATZA / MINA,2022-08-12,12,50,15,53,25
COATZA / MINA,2022-08-13,15,44,12,34,35
COATZA / MINA,2022-08-14,10,25,8,41,39
COATZA / MINA,2022-08-15,7,12,10,24,39
COATZA / MINA,2022-08-16,10,5,11,23,42
COATZA / MINA,2022-08-17,9,7,6,36,35
COATZA / MINA,2022-08-18,7,9,11,40,27
COATZA / MINA,2022-08-19,11,12,10,37,22
COATZA / MINA,2022-08-20,7,11,5,36,16
COATZA / MINA,2022-08-21,8,14,6,37,15
COATZA / MINA,2022-08-22,7,9,5,21,13
COATZA / MINA,2022-08-23,5,9,10,18,15
COATZA / MINA,2022-08-24,7,7,3,24,12
COATZA / MINA,2022-08-25,8,19,9,18,16
COATZA / MINA,2022-08-26,7,11,8,22,16
COATZA / MINA,2022-08-27,2,7,13,21,17
COATZA / MINA,2022-08-28,2,4,10,22,18
COATZA / MINA,2022-08-29,3,3,5,22,23
COATZA / MINA,2022-08-30,5,2,3,27,30
COATZA / MINA,2022-08-31,3,10,9,39,35
COATZA / MINA,2022-09-01,12,12,12,29,36
COATZA / MINA,2022-09-02,9,11,14,33,55
COATZA / MINA,2022-09-03,10,7,12,35,44
COATZA / MINA,2022-09-04,8,17,15,29,33
COATZA / MINA,2022-09-05,6,16,12,16,30
COATZA / MINA,2022-09-06,4,14,9,25,35
COATZA / MINA,2022-09-07,6,14,8,27,40
COATZA / MINA,2022-09-08,9,20,10,27,33
COATZA / MINA,2022-09-09,14,18,11,22,30
COATZA / MINA,2022-09-10,14,18,8,20,20
COATZA / MINA,2022-09-11,15,16,13,22,14
COATZA / MINA,2022-09-12,12,14,12,22,19
COATZA / MINA,2022-09-13,9,26,12,19,26
COATZA / MINA,2022-09-14,9,30,12,22,29
COATZA / MINA,2022-09-15,8,30,8,25,33
COATZA / MINA,2022-09-16,10,34,16,29,39
COATZA / MINA,2022-09-17,10,34,19,28,44
COATZA / MINA,2022-09-18,13,25,14,35,43
COATZA / MINA,2022-09-19,10,15,17,28,33
COATZA / MINA,2022-09-20,14,27,15,29,32
COATZA / MINA,2022-09-21,12,26,16,31,36
COATZA / MINA,2022-09-22,11,41,19,25,41
COATZA / MINA,2022-09-23,9,53,12,27,43
COATZA / MINA,2022-09-24,7,39,9,24,44
COATZA / MINA,2022-09-25,9,31,14,25,42
COATZA / MINA,2022-09-26,9,22,7,31,40
COATZA / MINA,2022-09-27,10,13,17,19,37
COATZA / MINA,2022-09-28,6,10,13,25,28
COATZA / MINA,2022-09-29,7,15,15,40,29
COATZA / MINA,2022-09-30,6,22,10,40,24
COATZA / MINA,2022-10-01,10,24,13,32,18
COATZA / MINA,2022-10-02,13,18,17,20,19
COATZA / MINA,2022-10-03,10,14,7,26,17
COATZA / MINA,2022-10-04,13,15,7,18,16
COATZA / MINA,2022-10-05,6,11,8,21,22
COATZA / MINA,2022-10-06,9,16,7,27,18
COATZA / MINA,2022-10-07,9,19,9,22,13
COATZA / MINA,2022-10-08,9,18,12,24,12
COATZA / MINA,2022-10-09,6,25,11,18,8
COATZA / MINA,2022-10-10,7,25,8,18,8
COATZA / MINA,2022-10-11,5,14,21,26,9
COATZA / MINA,2022-10-12,7,25,18,28,16
COATZA / MINA,2022-10-13,10,24,15,28,20
COATZA / MINA,2022-10-14,12,23,14,35,23
COATZA / MINA,2022-10-15,12,30,17,29,26
COATZA / MINA,2022-10-16,11,29,11,42,35
COATZA / MINA,2022-10-17,11,20,7,23,34
COATZA / MINA,2022-10-18,11,25,22,24,32
COATZA / MINA,2022-10-19,9,18,7,21,35
COATZA / MINA,2022-10-20,9,25,22,22,23
COATZA / MINA,2022-10-21,6,29,12,22,24
COATZA / MINA,2022-10-22,7,23,12,24,22
COATZA / MINA,2022-10-23,7,17,16,26,27
COATZA / MINA,2022-10-24,5,10,11,23,23
COATZA / MINA,2022-10-25,6,12,12,24,22
COATZA / MINA,2022-10-26,9,20,12,29,20
COATZA / MINA,2022-10-27,6,13,12,29,20
COATZA / MINA,2022-10-28,4,12,3,25,22
COATZA / MINA,2022-10-29,6,15,8,23,11
COATZA / MINA,2022-10-30,8,10,9,18,12
COATZA / MINA,2022-10-31,8,8,9,20,9
COATZA / MINA,2022-11-01,9,8,9,17,12
COATZA / MINA,2022-11-02,8,9,8,22,17
COATZA / MINA,2022-11-03,10,8,3,19,23
COATZA / MINA,2022-11-04,6,13,9,16,22
COATZA / MINA,2022-11-05,6,13,8,13,32
COATZA / MINA,2022-11-06,2,9,4,10,36
COATZA / MINA,2022-11-07,3,9,5,8,27
COATZA / MINA,2022-11-08,4,5,10,8,16
COATZA / MINA,2022-11-09,2,15,6,13,22
COATZA / MINA,2022-11-10,3,13,4,15,26
COATZA / MINA,2022-11-11,4,10,4,13,21
COATZA / MINA,2022-11-12,7,17,12,21,25
COATZA / MINA,2022-11-13,12,21,8,17,28
COATZA / MINA,2022-11-14,8,17,6,16,22
COATZA / MINA,2022-11-15,6,19,8,15,21
COATZA / MINA,2022-11-16,8,26,10,16,25
COATZA / MINA,2022-11-17,10,42,20,24,23
COATZA / MINA,2022-11-18,9,48,23,20,30
COATZA / MINA,2022-11-19,11,58,12,25,25
COATZA / MINA,2022-11-20,21,65,5,13,23
COATZA / MINA,2022-11-21,18,76,16,12,27
COATZA / MINA,2022-11-22,19,82,14,13,30
COATZA / MINA,2022-11-23,18,76,12,14,32
COATZA / MINA,2022-11-24,23,80,16,21,42
COATZA / MINA,2022-11-25,13,68,11,19,33
COATZA / MINA,2022-11-26,12,69,8,29,28
COATZA / MINA,2022-11-27,10,63,7,17,23
COATZA / MINA,2022-11-28,11,53,9,13,22
COATZA / MINA,2022-11-29,10,38,14,17,34
COATZA / MINA,2022-11-30,4,24,17,21,34
COATZA / MINA,2022-12-01,8,17,9,22,36
COATZA / MINA,2022-12-02,9,43,72,23,24
COATZA / MINA,2022-12-03,9,32,21,26,25
COATZA / MINA,2022-12-04,10,32,11,23,26
COATZA / MINA,2022-12-05,5,8,1,14,8
COATZA / MINA,2022-12-06,6,13,10,18,8
COATZA / MINA,2022-12-07,7,18,4,24,15
COATZA / MINA,2022-12-08,6,19,8,17,15
COATZA / MINA,2022-12-09,9,17,7,21,16
COATZA / MINA,2022-12-10,7,18,6,13,15
COATZA / MINA,2022-12-11,6,14,7,11,22
COATZA / MINA,2022-12-12,5,4,5,5,18
COATZA / MINA,2022-12-13,2,9,3,7,16
COATZA / MINA,2022-12-14,3,3,8,11,12
COATZA / MINA,2022-12-15,7,8,5,14,10
COATZA / MINA,2022-12-16,9,8,7,12,5
COATZA / MINA,2022-12-17,9,4,5,21,9
COATZA / MINA,2022-12-18,14,8,4,13,6
COATZA / MINA,2022-12-19,4,10,9,12,7
COATZA / MINA,2022-12-20,8,7,14,13,11
COATZA / MINA,2022-12-21,6,9,9,10,17
COATZA / MINA,2022-12-22,7,15,19,10,15
COATZA / MINA,2022-12-23,5,25,5,11,25
COATZA / MINA,2022-12-24,6,16,31,13,31
COATZA / MINA,2022-12-25,7,24,41,16,30
COATZA / MINA,2022-12-26,7,26,50,11,29
COATZA / MINA,2022-12-27,13,39,59,28,36
COATZA / MINA,2022-12-28,13,31,51,29,41
COATZA / MINA,2022-12-29,14,51,37,31,34
COATZA / MINA,2022-12-30,17,52,23,26,36
COATZA / MINA,2022-12-31,12,25,10,8,39
COATZA / MINA,2023-01-01,6,15,3,7,33
COATZA / MINA,2023-01-02,8,16,9,9,27
COATZA / MINA,2023-01-03,16,20,8,12,18
COATZA / MINA,2023-01-04,18,14,17,20,18
COATZA / MINA,2023-01-05,12,24,5,8,25
COATZA / MINA,2023-01-06,9,20,14,9,27
COATZA / MINA,2023-01-07,16,17,16,14,32
COATZA / MINA,2023-01-08,11,15,7,14,33
COATZA / MINA,2023-01-09,8,8,8,11,17
COATZA / MINA,2023-01-10,9,25,7,15,25
COATZA / MINA,2023-01-11,5,35,14,14,32
COATZA / MINA,2023-01-12,4,35,4,15,31
COATZA / MINA,2023-01-13,5,37,15,15,21
COATZA / MINA,2023-01-14,7,45,24,15,21
COATZA / MINA,2023-01-15,8,50,27,8,26
COATZA / MINA,2023-01-16,9,54,24,9,30
COATZA / MINA,2023-01-17,11,28,18,25,22
COATZA / MINA,2023-01-18,17,46,27,36,24
COATZA / MINA,2023-01-19,21,61,28,40,23
COATZA / MINA,2023-01-20,27,58,37,41,17
COATZA / MINA,2023-01-21,27,63,38,35,27
COATZA / MINA,2023-01-22,27,64,39,22,28
COATZA / MINA,2023-01-23,26,58,28,13,25
COATZA / MINA,2023-01-24,26,64,38,23,27
COATZA / MINA,2023-01-25,26,74,34,26,27
COATZA / MINA,2023-01-26,27,83,38,26,24
COATZA / MINA,2023-01-27,28,89,32,28,25
COATZA / MINA,2023-01-28,25,79,32,30,37
COATZA / MINA,2023-01-29,21,76,18,24,49
COATZA / MINA,2023-01-30,19,67,11,14,49
COATZA / MINA,2023-01-31,14,61,21,18,59
COATZA / MINA,2023-02-01,20,59,16,33,61
COATZA / MINA,2023-02-02,21,59,19,34,62
