DISTRITO,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
MTY AEROPUERTO,2021-09-01,12,11,9,65,14
MTY AEROPUERTO,2021-09-02,18,8,9,74,9
MTY AEROPUERTO,2021-09-03,18,13,14,70,10
MTY AEROPUERTO,2021-09-04,24,12,17,69,6
MTY AEROPUERTO,2021-09-05,28,15,25,53,11
MTY AEROPUERTO,2021-09-06,29,20,14,48,14
MTY AEROPUERTO,2021-09-07,26,21,21,58,17
MTY AEROPUERTO,2021-09-08,24,17,9,64,20
MTY AEROPUERTO,2021-09-09,21,12,11,100,19
MTY AEROPUERTO,2021-09-10,20,9,7,109,19
MTY AEROPUERTO,2021-09-11,17,8,10,109,18
MTY AEROPUERTO,2021-09-12,18,8,10,116,16
MTY AEROPUERTO,2021-09-13,19,11,11,101,17
MTY AEROPUERTO,2021-09-14,20,9,8,92,11
MTY AEROPUERTO,2021-09-15,20,9,12,101,9
MTY AEROPUERTO,2021-09-16,19,13,17,105,11
MTY AEROPUERTO,2021-09-17,20,19,14,103,14
MTY AEROPUERTO,2021-09-18,21,26,17,122,17
MTY AEROPUERTO,2021-09-19,23,26,14,114,19
MTY AEROPUERTO,2021-09-20,24,31,16,118,21
MTY AEROPUERTO,2021-09-21,27,27,13,118,20
MTY AEROPUERTO,2021-09-22,23,24,9,107,23
MTY AEROPUERTO,2021-09-23,22,26,14,125,27
MTY AEROPUERTO,2021-09-24,26,24,16,137,26
MTY AEROPUERTO,2021-09-25,28,22,19,136,25
MTY AEROPUERTO,2021-09-26,28,23,10,113,27
MTY AEROPUERTO,2021-09-27,29,24,15,102,26
MTY AEROPUERTO,2021-09-28,28,24,9,109,24
MTY AEROPUERTO,2021-09-29,21,32,10,125,24
MTY AEROPUERTO,2021-09-30,23,28,19,109,28
MTY AEROPUERTO,2021-10-01,27,32,44,116,32
MTY AEROPUERTO,2021-10-02,24,31,41,110,34
MTY AEROPUERTO,2021-10-03,26,35,35,100,36
MTY AEROPUERTO,2021-10-04,28,36,17,90,36
MTY AEROPUERTO,2021-10-05,29,34,19,80,37
MTY AEROPUERTO,2021-10-06,20,35,18,104,39
MTY AEROPUERTO,2021-10-07,17,33,14,104,36
MTY AEROPUERTO,2021-10-08,11,31,10,117,38
MTY AEROPUERTO,2021-10-09,13,33,10,116,44
MTY AEROPUERTO,2021-10-10,14,32,16,93,47
MTY AEROPUERTO,2021-10-11,14,38,18,88,49
MTY AEROPUERTO,2021-10-12,16,43,13,80,50
MTY AEROPUERTO,2021-10-13,12,33,18,97,57
MTY AEROPUERTO,2021-10-14,13,33,12,94,63
MTY AEROPUERTO,2021-10-15,13,36,19,95,62
MTY AEROPUERTO,2021-10-16,10,35,8,85,64
MTY AEROPUERTO,2021-10-17,13,34,11,82,68
MTY AEROPUERTO,2021-10-18,14,28,12,72,70
MTY AEROPUERTO,2021-10-19,19,26,8,80,73
MTY AEROPUERTO,2021-10-20,15,26,8,77,74
MTY AEROPUERTO,2021-10-21,11,24,3,82,74
MTY AEROPUERTO,2021-10-22,12,16,10,90,79
MTY AEROPUERTO,2021-10-23,15,24,13,93,84
MTY AEROPUERTO,2021-10-24,12,16,12,85,87
MTY AEROPUERTO,2021-10-25,6,21,12,71,85
MTY AEROPUERTO,2021-10-26,5,22,7,70,72
MTY AEROPUERTO,2021-10-27,5,13,8,80,74
MTY AEROPUERTO,2021-10-28,4,11,14,92,71
MTY AEROPUERTO,2021-10-29,5,15,12,95,62
MTY AEROPUERTO,2021-10-30,8,22,8,87,66
MTY AEROPUERTO,2021-10-31,9,25,4,75,72
MTY AEROPUERTO,2021-11-01,10,36,6,52,71
MTY AEROPUERTO,2021-11-02,12,22,18,50,77
MTY AEROPUERTO,2021-11-03,17,26,13,67,77
MTY AEROPUERTO,2021-11-04,17,22,11,67,80
MTY AEROPUERTO,2021-11-05,14,24,12,66,84
MTY AEROPUERTO,2021-11-06,6,17,8,72,80
MTY AEROPUERTO,2021-11-07,5,18,8,57,86
MTY AEROPUERTO,2021-11-08,5,15,10,48,85
MTY AEROPUERTO,2021-11-09,9,24,9,50,73
MTY AEROPUERTO,2021-11-10,7,20,7,53,65
MTY AEROPUERTO,2021-11-11,10,18,2,70,62
MTY AEROPUERTO,2021-11-12,7,15,6,91,60
MTY AEROPUERTO,2021-11-13,8,12,7,100,59
MTY AEROPUERTO,2021-11-14,8,16,7,72,65
MTY AEROPUERTO,2021-11-15,7,19,6,55,63
MTY AEROPUERTO,2021-11-16,9,19,10,63,65
MTY AEROPUERTO,2021-11-17,10,22,14,87,70
MTY AEROPUERTO,2021-11-18,13,28,8,102,67
MTY AEROPUERTO,2021-11-19,13,35,12,99,63
MTY AEROPUERTO,2021-11-20,14,32,15,92,62
MTY AEROPUERTO,2021-11-21,19,37,12,95,66
MTY AEROPUERTO,2021-11-22,18,30,13,79,66
MTY AEROPUERTO,2021-11-23,15,29,12,65,61
MTY AEROPUERTO,2021-11-24,13,31,9,78,60
MTY AEROPUERTO,2021-11-25,12,21,9,84,60
MTY AEROPUERTO,2021-11-26,9,22,16,94,61
MTY AEROPUERTO,2021-11-27,10,22,11,92,58
MTY AEROPUERTO,2021-11-28,9,21,13,94,55
MTY AEROPUERTO,2021-11-29,7,21,8,82,56
MTY AEROPUERTO,2021-11-30,12,25,34,83,49
MTY AEROPUERTO,2021-12-01,12,24,14,87,52
MTY AEROPUERTO,2021-12-02,13,19,25,81,53
MTY AEROPUERTO,2021-12-03,14,22,16,85,43
MTY AEROPUERTO,2021-12-04,14,23,15,81,39
MTY AEROPUERTO,2021-12-05,12,21,17,63,33
MTY AEROPUERTO,2021-12-06,14,18,7,53,30
MTY AEROPUERTO,2021-12-07,12,17,9,67,28
MTY AEROPUERTO,2021-12-08,12,18,13,65,29
MTY AEROPUERTO,2021-12-09,13,20,10,62,31
MTY AEROPUERTO,2021-12-10,9,24,10,82,30
MTY AEROPUERTO,2021-12-11,7,19,10,79,35
MTY AEROPUERTO,2021-12-12,10,21,8,62,37
MTY AEROPUERTO,2021-12-13,10,23,10,47,36
MTY AEROPUERTO,2021-12-14,13,6,9,53,35
MTY AEROPUERTO,2021-12-15,13,11,11,66,40
MTY AEROPUERTO,2021-12-16,13,13,19,56,37
MTY AEROPUERTO,2021-12-17,14,11,16,59,34
MTY AEROPUERTO,2021-12-18,10,15,18,60,36
MTY AEROPUERTO,2021-12-19,10,17,13,60,37
MTY AEROPUERTO,2021-12-20,10,14,13,45,38
MTY AEROPUERTO,2021-12-21,9,15,11,65,39
MTY AEROPUERTO,2021-12-22,8,20,10,77,38
MTY AEROPUERTO,2021-12-23,12,17,14,56,39
MTY AEROPUERTO,2021-12-24,12,7,20,58,37
MTY AEROPUERTO,2021-12-25,9,5,10,40,36
MTY AEROPUERTO,2021-12-26,6,5,10,41,37
MTY AEROPUERTO,2021-12-27,6,4,7,38,37
MTY AEROPUERTO,2021-12-28,9,8,16,46,38
MTY AEROPUERTO,2021-12-29,12,17,19,54,23
MTY AEROPUERTO,2021-12-30,11,18,27,61,20
MTY AEROPUERTO,2021-12-31,13,19,23,51,17
MTY AEROPUERTO,2022-01-01,13,20,23,41,16
MTY AEROPUERTO,2022-01-02,14,20,30,40,18
MTY AEROPUERTO,2022-01-03,14,20,32,46,19
MTY AEROPUERTO,2022-01-04,20,31,34,53,22
MTY AEROPUERTO,2022-01-05,18,35,28,52,20
MTY AEROPUERTO,2022-01-06,20,41,29,67,19
MTY AEROPUERTO,2022-01-07,23,51,36,65,19
MTY AEROPUERTO,2022-01-08,23,58,46,41,25
MTY AEROPUERTO,2022-01-09,24,61,51,40,27
MTY AEROPUERTO,2022-01-10,23,59,38,48,26
MTY AEROPUERTO,2022-01-11,27,57,28,42,24
MTY AEROPUERTO,2022-01-12,24,49,21,38,30
MTY AEROPUERTO,2022-01-13,24,53,29,23,37
MTY AEROPUERTO,2022-01-14,20,31,19,53,39
MTY AEROPUERTO,2022-01-15,24,37,22,64,32
MTY AEROPUERTO,2022-01-16,25,41,27,53,33
MTY AEROPUERTO,2022-01-17,25,43,30,47,31
MTY AEROPUERTO,2022-01-18,27,53,32,43,30
MTY AEROPUERTO,2022-01-19,22,43,35,66,25
MTY AEROPUERTO,2022-01-20,20,52,37,90,30
MTY AEROPUERTO,2022-01-21,20,55,42,99,25
MTY AEROPUERTO,2022-01-22,19,57,32,90,30
MTY AEROPUERTO,2022-01-23,18,63,35,94,30
MTY AEROPUERTO,2022-01-24,20,62,34,102,32
MTY AEROPUERTO,2022-01-25,24,42,43,104,33
MTY AEROPUERTO,2022-01-26,27,51,46,100,38
MTY AEROPUERTO,2022-01-27,31,51,44,101,34
MTY AEROPUERTO,2022-01-28,36,51,50,77,33
MTY AEROPUERTO,2022-01-29,32,43,33,83,14
MTY AEROPUERTO,2022-01-30,30,43,23,84,2
MTY AEROPUERTO,2022-01-31,30,40,31,65,2
MTY AEROPUERTO,2022-02-01,27,32,43,70,2
MTY AEROPUERTO,2022-02-02,35,39,41,86,3
MTY AEROPUERTO,2022-02-03,30,36,45,92,7
MTY AEROPUERTO,2022-02-04,30,34,18,89,8
MTY CARRETERA NACIONAL,2021-08-16,42,30,33,77,25
MTY CARRETERA NACIONAL,2021-08-17,38,35,31,72,27
MTY CARRETERA NACIONAL,2021-08-18,37,38,41,67,31
MTY CARRETERA NACIONAL,2021-08-19,35,48,39,89,36
MTY CARRETERA NACIONAL,2021-08-20,32,42,43,81,44
MTY CARRETERA NACIONAL,2021-08-21,36,48,55,80,46
MTY CARRETERA NACIONAL,2021-08-22,37,46,50,75,48
MTY CARRETERA NACIONAL,2021-08-23,37,45,37,61,48
MTY CARRETERA NACIONAL,2021-08-24,37,52,33,67,47
MTY CARRETERA NACIONAL,2021-08-25,40,60,47,84,52
MTY CARRETERA NACIONAL,2021-08-26,45,62,43,82,50
MTY CARRETERA NACIONAL,2021-08-27,51,65,41,86,56
MTY CARRETERA NACIONAL,2021-08-28,53,60,48,92,60
MTY CARRETERA NACIONAL,2021-08-30,53,62,48,80,62
MTY CARRETERA NACIONAL,2021-08-31,54,65,39,101,66
MTY CARRETERA NACIONAL,2021-09-01,54,73,49,79,73
MTY CARRETERA NACIONAL,2021-09-02,45,77,42,82,80
MTY CARRETERA NACIONAL,2021-09-03,39,73,45,84,85
MTY CARRETERA NACIONAL,2021-09-04,42,81,61,78,87
MTY CARRETERA NACIONAL,2021-09-05,43,80,68,66,89
MTY CARRETERA NACIONAL,2021-09-06,44,80,54,43,90
MTY CARRETERA NACIONAL,2021-09-07,45,83,65,53,93
MTY CARRETERA NACIONAL,2021-09-08,40,86,62,79,100
MTY CARRETERA NACIONAL,2021-09-09,36,89,45,81,105
MTY CARRETERA NACIONAL,2021-09-10,37,100,49,73,112
MTY CARRETERA NACIONAL,2021-09-11,36,104,53,73,116
MTY CARRETERA NACIONAL,2021-09-12,37,104,60,66,120
MTY CARRETERA NACIONAL,2021-09-13,38,104,43,45,120
MTY CARRETERA NACIONAL,2021-09-14,38,100,27,69,126
MTY CARRETERA NACIONAL,2021-09-15,40,75,47,70,136
MTY CARRETERA NACIONAL,2021-09-16,40,86,38,69,141
MTY CARRETERA NACIONAL,2021-09-17,39,88,15,41,144
MTY CARRETERA NACIONAL,2021-09-18,41,72,22,41,147
MTY CARRETERA NACIONAL,2021-09-19,34,62,22,51,147
MTY CARRETERA NACIONAL,2021-09-20,25,53,30,39,150
MTY CARRETERA NACIONAL,2021-09-21,26,47,30,57,152
MTY CARRETERA NACIONAL,2021-09-22,32,40,41,69,158
MTY CARRETERA NACIONAL,2021-09-23,33,42,65,59,159
MTY CARRETERA NACIONAL,2021-09-24,38,40,66,55,164
MTY CARRETERA NACIONAL,2021-09-25,32,37,72,52,170
MTY CARRETERA NACIONAL,2021-09-26,36,46,42,41,174
MTY CARRETERA NACIONAL,2021-09-27,37,45,25,29,177
MTY CARRETERA NACIONAL,2021-09-28,29,43,33,41,180
MTY CARRETERA NACIONAL,2021-09-29,30,45,38,57,184
MTY CARRETERA NACIONAL,2021-09-30,27,47,36,56,187
MTY CARRETERA NACIONAL,2021-10-01,28,52,33,50,194
MTY CARRETERA NACIONAL,2021-10-02,31,53,26,60,197
MTY CARRETERA NACIONAL,2021-10-03,27,39,18,57,200
MTY CARRETERA NACIONAL,2021-10-04,24,36,16,56,201
MTY CARRETERA NACIONAL,2021-10-05,15,38,26,48,205
MTY CARRETERA NACIONAL,2021-10-06,18,32,17,52,209
MTY CARRETERA NACIONAL,2021-10-07,18,29,21,56,216
MTY CARRETERA NACIONAL,2021-10-08,19,23,32,58,222
MTY CARRETERA NACIONAL,2021-10-09,19,23,25,68,223
MTY CARRETERA NACIONAL,2021-10-10,12,24,21,64,223
MTY CARRETERA NACIONAL,2021-10-11,10,27,23,54,228
MTY CARRETERA NACIONAL,2021-10-12,6,27,26,54,223
MTY CARRETERA NACIONAL,2021-10-13,7,25,32,63,217
MTY CARRETERA NACIONAL,2021-10-14,11,22,27,68,221
MTY CARRETERA NACIONAL,2021-10-15,9,23,34,68,220
MTY CARRETERA NACIONAL,2021-10-16,11,28,38,74,213
MTY CARRETERA NACIONAL,2021-10-17,11,28,60,54,212
MTY CARRETERA NACIONAL,2021-10-18,12,32,36,60,213
MTY CARRETERA NACIONAL,2021-10-19,14,36,26,49,220
MTY CARRETERA NACIONAL,2021-10-20,15,34,22,57,226
MTY CARRETERA NACIONAL,2021-10-21,17,19,28,49,230
MTY CARRETERA NACIONAL,2021-10-22,15,15,27,54,232
MTY CARRETERA NACIONAL,2021-10-23,20,22,32,67,231
MTY CARRETERA NACIONAL,2021-10-24,21,23,38,47,232
MTY CARRETERA NACIONAL,2021-10-25,19,25,23,44,234
MTY CARRETERA NACIONAL,2021-10-26,20,26,35,50,236
MTY CARRETERA NACIONAL,2021-10-27,16,24,41,54,241
MTY CARRETERA NACIONAL,2021-10-28,17,31,29,51,247
MTY CARRETERA NACIONAL,2021-10-29,19,29,41,59,250
MTY CARRETERA NACIONAL,2021-10-30,19,31,44,57,254
MTY CARRETERA NACIONAL,2021-10-31,17,31,32,44,256
MTY CARRETERA NACIONAL,2021-11-01,18,33,27,42,256
MTY CARRETERA NACIONAL,2021-11-02,17,31,40,47,257
MTY CARRETERA NACIONAL,2021-11-03,21,37,53,40,258
MTY CARRETERA NACIONAL,2021-11-04,23,44,46,33,255
MTY CARRETERA NACIONAL,2021-11-05,23,39,34,46,258
MTY CARRETERA NACIONAL,2021-11-06,20,39,38,38,254
MTY CARRETERA NACIONAL,2021-11-07,16,38,36,46,257
MTY CARRETERA NACIONAL,2021-11-08,16,33,34,38,260
MTY CARRETERA NACIONAL,2021-11-09,14,42,36,45,251
MTY CARRETERA NACIONAL,2021-11-10,15,40,27,57,249
MTY CARRETERA NACIONAL,2021-11-11,20,37,32,65,241
MTY CARRETERA NACIONAL,2021-11-12,19,34,30,58,234
MTY CARRETERA NACIONAL,2021-11-13,19,27,35,62,236
MTY CARRETERA NACIONAL,2021-11-14,19,27,26,64,231
MTY CARRETERA NACIONAL,2021-11-15,19,30,28,46,235
MTY CARRETERA NACIONAL,2021-11-16,17,30,35,49,225
MTY CARRETERA NACIONAL,2021-11-17,21,40,36,69,223
MTY CARRETERA NACIONAL,2021-11-18,25,59,41,51,224
MTY CARRETERA NACIONAL,2021-11-19,28,64,31,56,225
MTY CARRETERA NACIONAL,2021-11-20,31,53,23,48,228
MTY CARRETERA NACIONAL,2021-11-21,31,63,26,36,231
MTY CARRETERA NACIONAL,2021-11-22,26,47,21,22,226
MTY CARRETERA NACIONAL,2021-11-23,17,44,13,33,212
MTY CARRETERA NACIONAL,2021-11-24,17,40,22,31,210
MTY CARRETERA NACIONAL,2021-11-25,19,38,44,39,202
MTY CARRETERA NACIONAL,2021-11-26,23,38,34,52,199
MTY CARRETERA NACIONAL,2021-11-27,27,40,15,47,205
MTY CARRETERA NACIONAL,2021-11-28,27,37,24,44,204
MTY CARRETERA NACIONAL,2021-11-29,32,35,24,39,204
MTY CARRETERA NACIONAL,2021-11-30,33,51,27,37,206
MTY CARRETERA NACIONAL,2021-12-01,31,62,20,24,209
MTY CARRETERA NACIONAL,2021-12-02,32,62,17,33,203
MTY CARRETERA NACIONAL,2021-12-03,33,62,19,32,203
MTY CARRETERA NACIONAL,2021-12-04,33,62,34,33,199
MTY CARRETERA NACIONAL,2021-12-05,33,49,40,28,201
MTY CARRETERA NACIONAL,2021-12-06,31,40,32,27,192
MTY CARRETERA NACIONAL,2021-12-07,27,40,31,34,192
MTY CARRETERA NACIONAL,2021-12-08,28,35,46,27,174
MTY CARRETERA NACIONAL,2021-12-09,28,36,45,38,165
MTY CARRETERA NACIONAL,2021-12-10,32,32,56,53,135
MTY CARRETERA NACIONAL,2021-12-11,33,23,63,70,130
MTY CARRETERA NACIONAL,2021-12-12,31,26,59,59,123
MTY CARRETERA NACIONAL,2021-12-13,30,18,39,44,114
MTY CARRETERA NACIONAL,2021-12-14,19,28,38,45,104
MTY CARRETERA NACIONAL,2021-12-15,18,25,42,52,98
MTY CARRETERA NACIONAL,2021-12-16,23,23,45,50,92
MTY CARRETERA NACIONAL,2021-12-17,19,25,47,49,79
MTY CARRETERA NACIONAL,2021-12-18,22,24,43,34,83
MTY CARRETERA NACIONAL,2021-12-19,26,20,30,24,72
MTY CARRETERA NACIONAL,2021-12-20,14,16,25,27,53
MTY CARRETERA NACIONAL,2021-12-21,13,16,32,34,41
MTY CARRETERA NACIONAL,2021-12-22,14,29,34,39,31
MTY CARRETERA NACIONAL,2021-12-23,13,25,36,31,31
MTY CARRETERA NACIONAL,2021-12-24,10,31,22,36,13
MTY CARRETERA NACIONAL,2021-12-25,10,23,16,25,6
MTY CARRETERA NACIONAL,2021-12-26,10,19,26,27,6
MTY CARRETERA NACIONAL,2021-12-27,7,9,21,39,5
MTY CARRETERA NACIONAL,2021-12-28,13,8,22,85,10
MTY CARRETERA NACIONAL,2021-12-29,14,14,29,113,9
MTY CARRETERA NACIONAL,2021-12-30,17,19,51,108,10
MTY CARRETERA NACIONAL,2021-12-31,20,19,44,91,9
MTY CARRETERA NACIONAL,2022-01-01,21,16,45,73,7
MTY CARRETERA NACIONAL,2022-01-02,21,15,45,51,7
MTY CARRETERA NACIONAL,2022-01-03,19,13,45,55,8
MTY CARRETERA NACIONAL,2022-01-04,20,20,72,76,11
MTY CARRETERA NACIONAL,2022-01-05,25,28,49,115,14
MTY CARRETERA NACIONAL,2022-01-06,30,35,55,158,17
MTY CARRETERA NACIONAL,2022-01-07,32,44,53,160,16
MTY CARRETERA NACIONAL,2022-01-08,35,44,62,139,17
MTY CARRETERA NACIONAL,2022-01-09,38,53,79,123,21
MTY CARRETERA NACIONAL,2022-01-10,36,56,88,122,25
MTY CARRETERA NACIONAL,2022-01-11,36,58,87,156,29
MTY CARRETERA NACIONAL,2022-01-12,42,54,66,143,23
MTY CARRETERA NACIONAL,2022-01-13,39,41,57,179,20
MTY CARRETERA NACIONAL,2022-01-14,38,52,69,184,6
MTY CARRETERA NACIONAL,2022-01-15,39,52,51,202,10
MTY CARRETERA NACIONAL,2022-01-16,37,52,50,165,10
MTY CARRETERA NACIONAL,2022-01-17,39,51,47,143,9
MTY CARRETERA NACIONAL,2022-01-18,40,53,49,154,14
MTY CARRETERA NACIONAL,2022-01-19,40,50,53,135,15
MTY CARRETERA NACIONAL,2022-01-20,42,49,62,135,17
MTY CARRETERA NACIONAL,2022-01-21,45,52,59,126,20
MTY CARRETERA NACIONAL,2022-01-22,48,56,49,123,16
MTY CARRETERA NACIONAL,2022-01-23,50,50,49,109,20
MTY CARRETERA NACIONAL,2022-01-24,49,51,56,126,25
MTY CARRETERA NACIONAL,2022-01-25,57,64,71,132,31
MTY CARRETERA NACIONAL,2022-01-26,56,68,85,149,37
MTY CARRETERA NACIONAL,2022-01-27,58,74,72,188,38
MTY CARRETERA NACIONAL,2022-01-28,62,79,69,192,37
MTY CARRETERA NACIONAL,2022-01-29,63,86,80,216,35
MTY CARRETERA NACIONAL,2022-01-30,61,86,86,169,32
MTY CARRETERA NACIONAL,2022-01-31,61,85,70,145,32
MTY CARRETERA NACIONAL,2022-02-01,66,93,90,159,33
MTY CARRETERA NACIONAL,2022-02-02,57,89,56,168,28
MTY CARRETERA NACIONAL,2022-02-03,48,82,40,169,31
MTY CARRETERA NACIONAL,2022-02-04,41,75,57,142,30
MTY CERRO DE LA SILLA,2021-08-16,15,13,24,158,20
MTY CERRO DE LA SILLA,2021-08-17,19,11,30,151,18
MTY CERRO DE LA SILLA,2021-08-18,18,9,29,122,14
MTY CERRO DE LA SILLA,2021-08-19,11,14,34,142,11
MTY CERRO DE LA SILLA,2021-08-20,13,14,28,142,13
MTY CERRO DE LA SILLA,2021-08-21,15,10,28,139,15
MTY CERRO DE LA SILLA,2021-08-22,13,8,17,125,16
MTY CERRO DE LA SILLA,2021-08-23,14,8,24,107,17
MTY CERRO DE LA SILLA,2021-08-24,13,4,29,108,16
MTY CERRO DE LA SILLA,2021-08-25,10,10,27,106,11
MTY CERRO DE LA SILLA,2021-08-26,11,15,38,117,16
MTY CERRO DE LA SILLA,2021-08-27,14,16,32,131,22
MTY CERRO DE LA SILLA,2021-08-28,13,18,24,132,21
MTY CERRO DE LA SILLA,2021-08-30,10,11,14,134,17
MTY CERRO DE LA SILLA,2021-08-31,14,12,26,144,16
MTY CERRO DE LA SILLA,2021-09-01,16,18,30,144,20
MTY CERRO DE LA SILLA,2021-09-02,23,24,21,154,19
